qid,gt_ans,pred_ans_blip,correctness_blip
201,False,True,0
202,True,True,1
203,False,True,0
204,True,True,1
205,True,True,1
206,False,True,0
207,True,True,1
208,False,True,0
209,False,True,0
210,True,True,1
211,False,True,0
212,True,True,1
213,True,True,1
214,False,True,0
215,True,True,1
216,False,True,0
217,False,True,0
218,True,True,1
219,False,True,0
220,True,True,1
221,False,True,0
222,True,True,1
223,False,True,0
224,True,True,1
225,True,True,1
226,False,True,0
227,False,True,0
228,True,True,1
229,False,True,0
230,True,True,1
231,False,True,0
232,True,True,1
233,True,True,1
234,False,True,0
235,True,True,1
236,False,True,0
237,False,True,0
238,True,True,1
239,False,True,0
240,True,True,1
241,True,True,1
242,False,True,0
243,True,True,1
244,False,True,0
245,True,True,1
246,False,True,0
247,False,True,0
248,True,True,1
249,True,True,1
250,False,True,0
251,False,True,0
252,True,True,1
253,False,True,0
254,True,True,1
255,False,True,0
256,True,True,1
257,False,True,0
258,True,True,1
259,False,True,0
260,True,True,1
261,False,True,0
262,False,True,0
263,True,True,1
264,False,True,0
265,True,True,1
266,True,True,1
267,False,True,0
268,True,True,1
269,False,True,0
270,True,True,1
271,False,True,0
272,True,True,1
273,False,True,0
274,False,True,0
275,True,True,1
276,True,True,1
277,False,True,0
278,True,True,1
279,True,True,1
280,False,True,0
281,False,True,0
282,True,True,1
283,False,True,0
284,True,True,1
285,False,True,0
286,True,True,1
287,True,True,1
288,False,True,0
289,True,True,1
290,False,True,0
291,False,True,0
292,True,True,1
293,True,True,1
294,False,True,0
295,True,True,1
296,True,True,1
297,False,True,0
298,False,True,0
299,False,True,0
300,True,True,1
301,False,True,0
302,True,True,1
303,False,True,0
304,True,True,1
305,True,True,1
306,False,True,0
307,False,True,0
308,True,True,1
309,True,True,1
310,False,True,0
311,False,True,0
312,True,True,1
313,False,True,0
314,True,True,1
315,True,True,1
316,False,True,0
317,False,True,0
318,True,True,1
319,True,True,1
320,False,True,0
321,False,True,0
322,True,True,1
323,True,True,1
324,False,True,0
325,False,True,0
326,True,True,1
327,False,True,0
328,True,True,1
329,True,True,1
330,False,True,0
331,False,True,0
332,True,True,1
333,True,True,1
334,False,True,0
335,False,True,0
336,True,True,1
337,False,True,0
338,True,True,1
339,True,True,1
340,False,True,0
341,True,True,1
342,False,True,0
343,True,True,1
344,False,True,0
345,False,True,0
346,True,True,1
347,False,True,0
348,True,True,1
349,False,True,0
350,True,True,1
351,False,True,0
352,False,True,0
353,True,True,1
354,True,True,1
355,True,True,1
356,False,True,0
357,True,True,1
358,False,True,0
359,False,True,0
360,True,True,1
361,True,True,1
362,False,True,0
363,True,True,1
364,False,True,0
365,False,True,0
366,True,True,1
367,True,True,1
368,False,True,0
369,False,True,0
370,True,True,1
371,True,True,1
372,True,True,1
373,False,True,0
374,False,True,0
375,False,True,0
376,True,True,1
377,False,True,0
378,True,True,1
379,True,True,1
380,False,True,0
381,True,True,1
382,False,True,0
383,False,True,0
384,True,True,1
385,False,True,0
386,True,True,1
387,False,True,0
388,True,True,1
389,False,True,0
390,True,True,1
391,True,True,1
392,False,True,0
393,False,True,0
394,True,True,1
395,False,True,0
396,True,True,1
397,True,True,1
398,False,True,0
399,False,True,0
400,True,True,1
401,True,True,1
402,False,True,0
403,False,True,0
404,True,True,1
405,True,True,1
406,False,True,0
407,False,True,0
408,True,True,1
409,False,True,0
410,True,True,1
411,True,True,1
412,False,True,0
413,True,True,1
414,False,True,0
415,True,True,1
416,False,True,0
417,False,True,0
418,False,True,0
419,True,True,1
420,True,True,1
421,True,True,1
422,True,True,1
423,False,True,0
424,False,True,0
425,True,True,1
426,True,True,1
427,False,True,0
428,True,True,1
429,False,True,0
430,True,True,1
431,True,True,1
432,False,True,0
433,False,True,0
434,False,True,0
435,True,False,0
436,False,False,1
437,True,True,1
438,False,True,0
439,True,True,1
440,False,True,0
441,True,True,1
442,False,True,0
443,True,True,1
444,True,True,1
445,False,True,0
446,False,True,0
447,True,True,1
448,True,True,1
449,False,True,0
450,True,True,1
451,False,True,0
452,False,True,0
453,True,True,1
454,True,True,1
455,False,True,0
456,False,True,0
457,True,True,1
458,False,True,0
459,True,True,1
460,False,True,0
461,True,True,1
462,True,True,1
463,False,True,0
464,True,True,1
465,False,True,0
466,True,True,1
467,False,True,0
468,True,True,1
469,False,True,0
470,False,True,0
471,True,True,1
472,False,True,0
473,True,True,1
474,True,True,1
475,False,True,0
476,True,True,1
477,False,True,0
478,True,True,1
479,True,True,1
480,False,True,0
481,False,True,0
482,True,True,1
483,False,True,0
484,True,True,1
485,False,True,0
486,True,True,1
487,False,True,0
488,False,True,0
489,True,True,1
490,True,True,1
491,False,True,0
492,True,True,1
493,False,True,0
494,True,True,1
495,False,True,0
496,False,True,0
497,True,True,1
498,False,True,0
499,True,True,1
500,False,True,0
501,True,True,1
502,True,True,1
503,False,True,0
504,False,True,0
505,True,True,1
506,False,True,0
507,True,True,1
508,False,True,0
509,True,True,1
510,False,True,0
511,True,True,1
512,True,True,1
513,True,True,1
514,False,True,0
515,True,True,1
516,False,True,0
517,False,True,0
518,False,True,0
519,True,True,1
520,False,True,0
521,True,True,1
522,True,True,1
523,True,True,1
524,False,True,0
525,False,True,0
526,False,True,0
527,True,True,1
528,False,True,0
529,True,True,1
530,True,True,1
531,False,True,0
532,True,True,1
533,False,True,0
534,False,True,0
535,True,True,1
536,True,True,1
537,False,True,0
538,False,True,0
539,True,True,1
540,True,True,1
541,False,True,0
542,True,True,1
543,False,True,0
544,True,True,1
545,False,True,0
546,False,True,0
547,True,True,1
548,False,True,0
549,True,True,1
550,False,True,0
551,True,True,1
552,False,True,0
553,True,True,1
554,False,True,0
555,True,True,1
556,False,True,0
557,True,True,1
558,False,True,0
559,True,True,1
560,True,True,1
561,False,True,0
562,True,True,1
563,False,True,0
564,True,True,1
565,False,True,0
566,False,True,0
567,True,True,1
568,False,True,0
569,True,True,1
570,False,True,0
571,True,True,1
572,False,True,0
573,True,True,1
574,True,True,1
575,False,True,0
576,True,False,0
577,False,True,0
578,True,True,1
579,False,False,1
580,True,True,1
581,False,True,0
582,False,True,0
583,True,True,1
584,True,True,1
585,True,True,1
586,False,True,0
587,False,True,0
588,False,True,0
589,True,True,1
590,False,True,0
591,True,True,1
592,True,False,0
593,False,False,1
594,False,True,0
595,True,True,1
596,True,True,1
597,False,True,0
598,False,True,0
599,True,True,1
600,True,True,1
601,False,True,0
602,False,True,0
603,True,True,1
604,True,True,1
605,False,True,0
606,False,True,0
607,True,True,1
608,True,True,1
609,False,True,0
610,True,True,1
611,False,True,0
612,True,True,1
613,False,True,0
614,True,True,1
615,False,True,0
616,False,True,0
617,True,True,1
618,False,True,0
619,True,True,1
620,False,True,0
621,True,True,1
622,False,False,1
623,True,False,0
624,True,True,1
625,False,True,0
626,False,True,0
627,True,True,1
628,False,True,0
629,True,True,1
630,True,True,1
631,False,True,0
632,True,True,1
633,False,True,0
634,False,True,0
635,True,True,1
636,True,True,1
637,False,True,0
638,True,True,1
639,False,True,0
640,False,True,0
641,True,True,1
642,True,True,1
643,False,True,0
644,True,True,1
645,False,True,0
646,True,True,1
647,False,True,0
648,True,True,1
649,False,True,0
650,False,True,0
651,True,True,1
652,False,True,0
653,True,True,1
654,True,True,1
655,False,True,0
656,False,True,0
657,True,True,1
658,False,True,0
659,True,True,1
660,True,True,1
661,False,True,0
662,True,True,1
