index,qid,question,origanswer,generatedanswer,correctness
58,58,How many metal objects are there ?,4,19,0
59,59,How many yellow objects are there ?,3,4,0
60,60,How many cyan spheres are there ?,3,3,1
61,61,How many red metal objects are there ?,4,24,0
62,62,How many yellow metal cylinders are there ?,3,28,0
63,63,How many purple metal objects are there ?,3,24,0
64,64,How many cyan rubber objects are there ?,3,11,0
65,65,How many cubes are there ?,4,22,0
66,66,How many red rubber spheres are there ?,3,22,0
67,67,How many cylinders are there ?,6,0,0
68,68,How many large objects are there ?,6,24,0
69,69,How many metal objects are there ?,4,1,0
70,70,How many small objects are there ?,5,23,0
71,71,How many small objects are there ?,10,22,0
72,72,How many cylinders are there ?,9,0,0
73,73,How many rubber objects are there ?,8,0,0
74,74,How many blue rubber objects are there ?,3,24,0
75,75,How many red objects are there ?,4,0,0
76,76,How many green cylinders are there ?,3,0,0
77,77,How many large yellow metal objects are there ?,3,14,0
78,78,How many cylinders are there ?,8,0,0
79,79,How many red objects are there ?,4,24,0
80,80,How many blue cylinders are there ?,3,25,0
81,81,How many large cubes are there ?,3,22,0
82,82,How many cyan objects are there ?,3,14,0
83,83,How many large objects are there ?,4,1,0
84,84,How many metal objects are there ?,7,19,0
85,85,How many small gray objects are there ?,3,24,0
86,86,How many metal objects are there ?,6,14,0
87,87,How many small cubes are there ?,3,0,0
88,88,How many small objects are there ?,3,24,0
89,89,How many large rubber cylinders are there ?,3,0,0
90,90,How many large objects are there ?,3,27,0
91,91,How many cyan objects are there ?,4,14,0
92,92,How many rubber objects are there ?,10,11,0
93,93,How many large objects are there ?,5,0,0
94,94,How many metal objects are there ?,5,14,0
95,95,How many blue objects are there ?,4,14,0
96,96,How many large objects are there ?,5,24,0
97,97,How many large objects are there ?,8,25,0
98,98,How many small cylinders are there ?,3,0,0
99,99,How many large brown objects are there ?,3,14,0
100,100,How many large objects are there ?,4,24,0
101,101,How many large objects are there ?,4,24,0
102,102,How many gray rubber objects are there ?,3,23,0
103,103,How many cyan spheres are there ?,3,12,0
104,104,How many metal objects are there ?,9,17,0
105,105,How many small cylinders are there ?,3,0,0
106,106,How many large gray cylinders are there ?,5,14,0
107,107,How many large blue objects are there ?,5,5,1
108,108,How many spheres are there ?,5,24,0
109,109,How many large objects are there ?,6,14,0
110,110,How many rubber spheres are there ?,5,24,0
111,111,How many large rubber objects are there ?,6,6,1
112,112,How many green objects are there ?,3,11,0
113,113,How many metal objects are there ?,4,1,0
114,114,How many small objects are there ?,8,27,0
115,115,How many gray metal objects are there ?,3,24,0
116,116,How many metal objects are there ?,7,0,0
117,117,How many yellow objects are there ?,4,24,0
118,118,How many gray objects are there ?,3,13,0
119,119,How many brown cylinders are there ?,3,15,0
120,120,How many brown objects are there ?,3,11,0
121,121,How many cylinders are there ?,6,0,0
122,122,How many red objects are there ?,3,0,0
123,123,How many red objects are there ?,3,27,0
124,124,How many spheres are there ?,5,24,0
125,125,How many spheres are there ?,6,0,0
126,126,How many rubber objects are there ?,6,14,0
127,127,How many cyan objects are there ?,4,0,0
128,128,How many large objects are there ?,4,24,0
129,129,How many small metal spheres are there ?,4,14,0
130,130,How many yellow objects are there ?,4,25,0
131,131,How many small objects are there ?,7,1,0
132,132,How many small objects are there ?,5,1,0
133,133,How many rubber cylinders are there ?,3,24,0
134,134,How many gray spheres are there ?,3,1,0
135,135,How many cylinders are there ?,4,0,0
136,136,How many large red objects are there ?,3,5,0
137,137,How many cubes are there ?,6,22,0
138,138,How many spheres are there ?,6,23,0
139,139,How many large metal cubes are there ?,3,28,0
140,140,How many metal objects are there ?,6,11,0
141,141,How many small objects are there ?,6,27,0
142,142,How many red objects are there ?,3,5,0
143,143,How many small yellow objects are there ?,4,24,0
144,144,How many small spheres are there ?,5,1,0
145,145,How many metal objects are there ?,5,11,0
146,146,How many purple rubber objects are there ?,3,24,0
147,147,How many large blue objects are there ?,3,5,0
148,148,How many cubes are there ?,3,19,0
149,149,How many large objects are there ?,9,24,0
150,150,How many large blue objects are there ?,3,26,0
151,151,How many metal objects are there ?,5,12,0
152,152,How many small objects are there ?,10,1,0
153,153,How many small metal objects are there ?,3,16,0
154,154,How many small objects are there ?,4,1,0
155,155,How many blue objects are there ?,7,14,0
156,156,How many rubber cubes are there ?,5,21,0
157,157,How many rubber objects are there ?,11,9,0
158,158,How many cyan objects are there ?,5,23,0
159,159,How many large objects are there ?,5,27,0
160,160,How many metal cubes are there ?,5,14,0
161,161,How many large brown metal objects are there ?,3,27,0
162,162,How many brown objects are there ?,4,13,0
163,163,How many large cubes are there ?,3,28,0
164,164,How many large blue metal spheres are there ?,3,22,0
165,165,How many cubes are there ?,7,0,0
166,166,How many rubber spheres are there ?,3,23,0
167,167,How many green objects are there ?,4,21,0
168,168,How many purple spheres are there ?,3,23,0
169,169,How many large objects are there ?,9,9,1
170,170,How many gray objects are there ?,3,14,0
171,171,How many rubber cylinders are there ?,5,0,0
172,172,How many rubber objects are there ?,6,9,0
173,173,How many green objects are there ?,4,21,0
174,174,How many rubber objects are there ?,7,11,0
175,175,How many green spheres are there ?,3,24,0
176,176,How many red rubber objects are there ?,3,0,0
177,177,How many rubber spheres are there ?,3,23,0
178,178,How many rubber objects are there ?,7,9,0
179,179,How many small green objects are there ?,4,14,0
180,180,How many gray objects are there ?,4,14,0
181,181,How many rubber objects are there ?,8,0,0
182,182,How many purple objects are there ?,4,6,0
183,183,How many large metal spheres are there ?,4,24,0
184,184,How many rubber objects are there ?,5,9,0
185,185,How many small objects are there ?,6,1,0
186,186,How many brown objects are there ?,3,14,0
187,187,How many cylinders are there ?,4,1,0
188,188,How many spheres are there ?,7,0,0
189,189,How many rubber objects are there ?,7,25,0
190,190,How many cubes are there ?,4,27,0
191,191,How many large cubes are there ?,3,0,0
192,192,How many large objects are there ?,7,22,0
193,193,How many metal objects are there ?,6,17,0
194,194,How many small cyan objects are there ?,3,12,0
195,195,How many spheres are there ?,7,0,0
196,196,How many small objects are there ?,9,16,0
197,197,How many small objects are there ?,6,1,0
198,198,How many red cylinders are there ?,3,0,0
199,199,How many metal objects are there ?,7,1,0
200,200,How many small objects are there ?,5,1,0
201,201,How many large objects are there ?,6,24,0
202,202,How many large yellow objects are there ?,3,7,0
203,203,How many yellow metal objects are there ?,4,24,0
204,204,How many small objects are there ?,7,24,0
205,205,How many large purple rubber objects are there ?,3,6,0
206,206,How many large cubes are there ?,4,23,0
207,207,How many metal objects are there ?,4,14,0
208,208,How many brown cylinders are there ?,3,20,0
209,209,How many small metal objects are there ?,5,8,0
210,210,How many brown cubes are there ?,3,14,0
211,211,How many small objects are there ?,7,24,0
212,212,How many small objects are there ?,6,2,0
213,213,How many large objects are there ?,5,24,0
214,214,How many spheres are there ?,4,19,0
215,215,How many small objects are there ?,7,2,0
216,216,How many rubber objects are there ?,6,11,0
217,217,How many gray objects are there ?,3,24,0
218,218,How many small objects are there ?,6,18,0
219,219,How many small objects are there ?,4,22,0
220,220,How many large objects are there ?,5,23,0
221,221,How many small objects are there ?,8,24,0
222,222,How many small green objects are there ?,3,24,0
223,223,How many small rubber objects are there ?,5,16,0
224,224,How many small spheres are there ?,4,0,0
225,225,How many spheres are there ?,5,19,0
226,226,How many small rubber objects are there ?,3,23,0
227,227,How many rubber spheres are there ?,4,28,0
228,228,How many rubber objects are there ?,7,11,0
229,229,How many cylinders are there ?,3,27,0
230,230,How many metal objects are there ?,9,11,0
231,231,How many blue spheres are there ?,3,22,0
232,232,How many rubber objects are there ?,5,11,0
233,233,How many cyan objects are there ?,3,24,0
234,234,How many large cylinders are there ?,4,14,0
235,235,How many small objects are there ?,4,0,0
236,236,How many metal objects are there ?,8,14,0
237,237,How many gray objects are there ?,5,0,0
238,238,How many small cubes are there ?,4,0,0
239,239,How many metal cubes are there ?,3,21,0
240,240,How many spheres are there ?,5,19,0
241,241,How many green objects are there ?,5,6,0
242,242,How many metal objects are there ?,5,14,0
243,243,How many cubes are there ?,6,15,0
244,244,How many purple objects are there ?,4,14,0
245,245,How many large cylinders are there ?,3,1,0
246,246,How many large objects are there ?,5,12,0
247,247,How many gray objects are there ?,3,0,0
248,248,How many blue rubber objects are there ?,3,24,0
249,249,How many small objects are there ?,4,24,0
250,250,How many large objects are there ?,5,15,0
251,251,How many large brown cylinders are there ?,3,24,0
252,252,How many metal objects are there ?,11,19,0
253,253,How many metal objects are there ?,7,14,0
254,254,How many yellow objects are there ?,5,16,0
255,255,How many small objects are there ?,6,24,0
256,256,How many purple spheres are there ?,3,1,0
257,257,How many cubes are there ?,3,1,0
258,258,How many metal objects are there ?,6,19,0
259,259,How many metal objects are there ?,4,14,0
260,260,How many small objects are there ?,10,24,0
261,261,How many purple spheres are there ?,3,1,0
262,262,How many large spheres are there ?,6,1,0
263,263,How many red objects are there ?,3,14,0
264,264,How many metal objects are there ?,4,17,0
265,265,How many rubber objects are there ?,4,14,0
266,266,How many small objects are there ?,9,24,0
267,267,How many red objects are there ?,4,0,0
268,268,How many rubber objects are there ?,6,11,0
269,269,How many yellow cylinders are there ?,4,14,0
270,270,How many large rubber objects are there ?,5,11,0
271,271,How many yellow objects are there ?,4,0,0
272,272,How many purple objects are there ?,4,14,0
273,273,How many metal objects are there ?,9,14,0
274,274,How many green objects are there ?,3,0,0
275,275,How many rubber cylinders are there ?,3,13,0
276,276,How many blue metal objects are there ?,3,24,0
277,277,How many large rubber spheres are there ?,5,27,0
278,278,How many small metal objects are there ?,7,4,0
279,279,How many yellow objects are there ?,4,8,0
280,280,How many cubes are there ?,4,15,0
281,281,How many gray objects are there ?,4,23,0
282,282,How many cylinders are there ?,3,22,0
283,283,How many red objects are there ?,4,14,0
284,284,How many yellow metal spheres are there ?,3,19,0
285,285,How many blue objects are there ?,4,11,0
286,286,How many small purple metal cylinders are there ?,3,25,0
287,287,How many small metal objects are there ?,7,22,0
288,288,How many cylinders are there ?,8,6,0
289,289,How many small objects are there ?,4,4,1
290,290,How many spheres are there ?,6,19,0
291,291,How many small objects are there ?,10,24,0
292,292,How many blue objects are there ?,4,11,0
293,293,How many large objects are there ?,6,0,0
294,294,How many green metal cylinders are there ?,3,13,0
295,295,How many rubber objects are there ?,8,14,0
296,296,How many green cubes are there ?,4,17,0
297,297,How many blue rubber objects are there ?,4,24,0
298,298,How many small objects are there ?,7,20,0
299,299,How many small cyan objects are there ?,3,11,0
300,300,How many cubes are there ?,4,27,0
301,301,How many spheres are there ?,6,27,0
302,302,How many rubber objects are there ?,4,0,0
303,303,How many large objects are there ?,6,24,0
304,304,How many cubes are there ?,5,1,0
305,305,How many large objects are there ?,7,25,0
306,306,How many cylinders are there ?,5,14,0
307,307,How many large objects are there ?,4,11,0
308,308,How many spheres are there ?,4,19,0
309,309,How many rubber objects are there ?,4,0,0
310,310,How many cyan objects are there ?,3,14,0
311,311,How many gray objects are there ?,4,24,0
312,312,How many rubber cubes are there ?,4,20,0
313,313,How many small rubber objects are there ?,5,24,0
314,314,How many cyan objects are there ?,4,19,0
315,315,How many spheres are there ?,5,27,0
316,316,How many small cylinders are there ?,3,14,0
317,317,How many cubes are there ?,3,15,0
318,318,How many rubber objects are there ?,7,11,0
319,319,How many rubber objects are there ?,8,14,0
320,320,How many large objects are there ?,8,23,0
321,321,How many large objects are there ?,8,24,0
322,322,How many yellow spheres are there ?,3,0,0
323,323,How many cyan metal objects are there ?,4,22,0
324,324,How many yellow objects are there ?,6,21,0
325,325,How many spheres are there ?,3,19,0
326,326,How many rubber cubes are there ?,3,20,0
327,327,How many large metal objects are there ?,7,24,0
328,328,How many metal objects are there ?,5,14,0
329,329,How many cylinders are there ?,5,0,0
330,330,How many rubber objects are there ?,6,11,0
331,331,How many small objects are there ?,7,24,0
332,332,How many metal objects are there ?,5,14,0
333,333,How many rubber objects are there ?,7,11,0
334,334,How many small objects are there ?,6,24,0
335,335,How many cyan objects are there ?,4,14,0
336,336,How many rubber objects are there ?,10,0,0
337,337,How many blue rubber spheres are there ?,3,13,0
338,338,How many blue cylinders are there ?,4,24,0
339,339,How many large rubber objects are there ?,4,11,0
340,340,How many blue rubber spheres are there ?,3,13,0
341,341,How many green objects are there ?,5,0,0
342,342,How many small rubber spheres are there ?,4,0,0
343,343,How many blue cubes are there ?,3,11,0
344,344,How many spheres are there ?,6,27,0
345,345,How many rubber objects are there ?,5,24,0
346,346,How many large gray objects are there ?,3,14,0
347,347,How many metal objects are there ?,5,0,0
348,348,How many large objects are there ?,6,22,0
349,349,How many red objects are there ?,4,11,0
350,350,How many green objects are there ?,3,6,0
351,351,How many small red objects are there ?,4,3,0
352,352,How many small yellow cylinders are there ?,3,18,0
353,353,How many brown objects are there ?,4,14,0
354,354,How many large purple objects are there ?,3,3,1
355,355,How many yellow metal objects are there ?,3,14,0
356,356,How many purple objects are there ?,3,14,0
357,357,How many cylinders are there ?,7,0,0
358,358,How many gray objects are there ?,3,0,0
359,359,How many rubber objects are there ?,7,11,0
360,360,How many gray objects are there ?,3,0,0
361,361,How many green objects are there ?,4,6,0
362,362,How many yellow objects are there ?,4,4,1
363,363,How many brown cubes are there ?,3,8,0
364,364,How many spheres are there ?,10,0,0
365,365,How many large cyan cylinders are there ?,3,19,0
366,366,How many large objects are there ?,9,22,0
367,367,How many metal cylinders are there ?,3,6,0
368,368,How many large cyan metal objects are there ?,4,24,0
369,369,How many spheres are there ?,8,0,0
370,370,How many green objects are there ?,4,24,0
371,371,How many small objects are there ?,5,24,0
372,372,How many cylinders are there ?,5,24,0
373,373,How many cubes are there ?,5,1,0
374,374,How many rubber cubes are there ?,6,28,0
375,375,How many metal objects are there ?,7,7,1
376,376,How many cylinders are there ?,6,27,0
377,377,How many cubes are there ?,7,24,0
378,378,How many small gray spheres are there ?,3,21,0
379,379,How many rubber cylinders are there ?,4,6,0
380,380,How many red metal objects are there ?,4,24,0
381,381,How many metal objects are there ?,4,11,0
382,382,How many small cubes are there ?,5,0,0
383,383,How many large objects are there ?,8,28,0
384,384,How many metal objects are there ?,5,24,0
385,385,How many yellow metal cylinders are there ?,3,28,0
386,386,How many large metal objects are there ?,7,2,0
387,387,How many gray rubber spheres are there ?,3,6,0
388,388,How many small objects are there ?,5,20,0
389,389,How many small cylinders are there ?,4,14,0
390,390,How many metal objects are there ?,6,19,0
391,391,How many small objects are there ?,12,1,0
392,392,How many cubes are there ?,4,15,0
393,393,How many small red objects are there ?,4,25,0
394,394,How many rubber objects are there ?,8,14,0
395,395,How many small objects are there ?,4,24,0
396,396,How many gray objects are there ?,4,1,0
397,397,How many cubes are there ?,5,1,0
398,398,How many metal cylinders are there ?,3,6,0
399,399,How many small spheres are there ?,4,0,0
400,400,How many small objects are there ?,7,24,0
401,401,How many small cubes are there ?,3,1,0
402,402,How many small objects are there ?,6,22,0
403,403,How many gray matte objects are there ?,4,24,0
404,404,How many shiny objects are there ?,6,14,0
405,405,How many large matte objects are there ?,4,6,0
406,406,How many cyan objects are there ?,4,27,0
407,407,How many gray objects are there ?,4,23,0
408,408,How many blue objects are there ?,3,11,0
409,409,How many green objects are there ?,3,10,0
410,410,How many gray objects are there ?,3,23,0
411,411,How many small gray objects are there ?,3,14,0
412,412,How many cubes are there ?,3,22,0
413,413,How many green spheres are there ?,4,1,0
414,414,How many cyan shiny objects are there ?,3,24,0
415,415,How many cylinders are there ?,5,0,0
416,416,How many small objects are there ?,8,22,0
417,417,How many small rubber spheres are there ?,3,14,0
418,418,How many yellow cylinders are there ?,3,0,0
419,419,How many red objects are there ?,3,11,0
420,420,How many brown cylinders are there ?,3,24,0
421,421,How many large cyan rubber cylinders are there ?,3,20,0
422,422,How many spheres are there ?,6,23,0
423,423,How many matte objects are there ?,6,28,0
424,424,How many spheres are there ?,6,0,0
425,425,How many small metal cylinders are there ?,3,0,0
426,426,How many brown shiny objects are there ?,3,24,0
427,427,How many shiny objects are there ?,10,14,0
428,428,How many small spheres are there ?,4,22,0
429,429,How many cyan matte objects are there ?,4,24,0
430,430,How many small cylinders are there ?,3,0,0
431,431,How many purple spheres are there ?,3,21,0
432,432,How many spheres are there ?,7,0,0
433,433,How many large objects are there ?,6,25,0
434,434,How many cyan objects are there ?,6,14,0
435,435,How many small matte objects are there ?,4,26,0
436,436,How many green shiny objects are there ?,3,24,0
437,437,How many small shiny objects are there ?,3,18,0
438,438,How many shiny objects are there ?,8,0,0
439,439,How many metal cubes are there ?,4,14,0
440,440,How many small cylinders are there ?,4,0,0
441,441,How many shiny objects are there ?,6,0,0
442,442,How many yellow shiny objects are there ?,4,23,0
443,443,How many brown objects are there ?,4,14,0
444,444,How many large objects are there ?,5,24,0
445,445,How many small objects are there ?,5,24,0
446,446,How many gray objects are there ?,4,0,0
447,447,How many matte objects are there ?,6,0,0
448,448,How many small objects are there ?,7,20,0
449,449,How many gray cubes are there ?,3,0,0
450,450,How many matte objects are there ?,8,14,0
451,451,How many gray shiny objects are there ?,3,20,0
452,452,How many small objects are there ?,4,2,0
453,453,How many large objects are there ?,8,24,0
454,454,How many cylinders are there ?,5,0,0
455,455,How many matte objects are there ?,10,0,0
456,456,How many blue objects are there ?,3,11,0
457,457,How many small cylinders are there ?,3,0,0
458,458,How many cylinders are there ?,4,0,0
459,459,How many brown objects are there ?,3,14,0
460,460,How many yellow objects are there ?,3,4,0
461,461,How many large objects are there ?,6,24,0
462,462,How many matte objects are there ?,4,0,0
463,463,How many red objects are there ?,4,11,0
464,464,How many spheres are there ?,4,23,0
465,465,How many yellow objects are there ?,4,4,1
466,466,How many spheres are there ?,6,27,0
467,467,How many large yellow objects are there ?,4,7,0
468,468,How many small objects are there ?,10,24,0
469,469,How many matte objects are there ?,5,26,0
470,470,How many red shiny objects are there ?,4,24,0
471,471,How many blue matte objects are there ?,3,0,0
472,472,How many small objects are there ?,5,24,0
473,473,How many rubber spheres are there ?,3,24,0
474,474,How many large blue objects are there ?,4,24,0
475,475,How many cylinders are there ?,6,0,0
476,476,How many cubes are there ?,4,22,0
477,477,How many green shiny objects are there ?,3,14,0
478,478,How many metal cubes are there ?,5,26,0
479,479,How many shiny objects are there ?,5,14,0
480,480,How many spheres are there ?,3,23,0
481,481,How many small blue objects are there ?,5,2,0
482,482,How many small gray objects are there ?,3,14,0
483,483,How many brown objects are there ?,3,14,0
484,484,How many cyan cylinders are there ?,3,0,0
485,485,How many spheres are there ?,4,23,0
486,486,How many matte objects are there ?,6,26,0
487,487,How many cylinders are there ?,5,0,0
488,488,How many red matte objects are there ?,3,24,0
489,489,How many yellow spheres are there ?,3,0,0
490,490,How many large objects are there ?,9,24,0
491,491,How many cylinders are there ?,4,0,0
492,492,How many small objects are there ?,6,0,0
493,493,How many cylinders are there ?,4,0,0
494,494,How many blue cubes are there ?,4,26,0
495,495,How many shiny objects are there ?,3,0,0
496,496,How many shiny objects are there ?,4,23,0
497,497,How many large red objects are there ?,3,10,0
498,498,How many shiny objects are there ?,5,14,0
499,499,How many spheres are there ?,4,23,0
500,500,How many matte objects are there ?,5,0,0
501,501,What number of cubes are there ?,7,16,0
502,502,What number of rubber objects are there ?,7,14,0
503,503,What number of large objects are there ?,6,28,0
504,504,What number of cubes are there ?,8,24,0
505,505,What number of cyan cubes are there ?,3,18,0
506,506,What number of small yellow objects are there ?,3,14,0
507,507,What number of blue objects are there ?,4,11,0
508,508,What number of cubes are there ?,5,23,0
509,509,What number of rubber spheres are there ?,5,1,0
510,510,What number of large objects are there ?,5,4,0
511,511,What number of rubber objects are there ?,6,0,0
512,512,What number of yellow objects are there ?,3,7,0
513,513,What number of metal cylinders are there ?,3,17,0
514,514,What number of yellow objects are there ?,3,5,0
515,515,What number of purple cubes are there ?,5,24,0
516,516,What number of purple rubber objects are there ?,3,14,0
517,517,What number of metal objects are there ?,8,0,0
518,518,What number of large objects are there ?,5,28,0
519,519,What number of cyan objects are there ?,5,19,0
520,520,What number of brown objects are there ?,4,0,0
521,521,What number of small objects are there ?,4,21,0
522,522,What number of metal objects are there ?,9,11,0
523,523,What number of yellow objects are there ?,3,11,0
524,524,What number of purple objects are there ?,4,14,0
525,525,What number of small objects are there ?,6,21,0
526,526,What number of cylinders are there ?,5,12,0
527,527,What number of rubber objects are there ?,3,10,0
528,528,What number of metal objects are there ?,5,19,0
529,529,What number of large metal objects are there ?,5,24,0
530,530,What number of rubber objects are there ?,9,0,0
531,531,What number of spheres are there ?,6,0,0
532,532,What number of large cubes are there ?,4,6,0
533,533,What number of small objects are there ?,8,21,0
534,534,What number of metal objects are there ?,9,19,0
535,535,What number of small objects are there ?,9,24,0
536,536,What number of small metal objects are there ?,5,14,0
537,537,What number of cyan objects are there ?,3,19,0
538,538,What number of large cubes are there ?,6,16,0
539,539,What number of cyan objects are there ?,4,14,0
540,540,What number of yellow metal objects are there ?,3,20,0
541,541,What number of large objects are there ?,4,21,0
542,542,What number of metal objects are there ?,4,19,0
543,543,What number of gray spheres are there ?,3,0,0
544,544,What number of large objects are there ?,6,28,0
545,545,What number of large objects are there ?,4,21,0
546,546,What number of small brown objects are there ?,4,25,0
547,547,What number of cylinders are there ?,5,0,0
548,548,What number of metal objects are there ?,5,0,0
549,549,What number of large objects are there ?,5,28,0
550,550,What number of large objects are there ?,7,1,0
551,551,What number of cyan cubes are there ?,3,14,0
552,552,What number of yellow objects are there ?,3,13,0
553,553,What number of large blue metal objects are there ?,3,13,0
554,554,What number of small objects are there ?,10,8,0
555,555,What number of metal objects are there ?,3,11,0
556,556,What number of green objects are there ?,5,11,0
557,557,What number of large objects are there ?,7,4,0
558,558,What number of large cubes are there ?,4,20,0
559,559,What number of spheres are there ?,7,0,0
560,560,What number of large objects are there ?,6,28,0
561,561,What number of small spheres are there ?,4,11,0
562,562,What number of cylinders are there ?,6,0,0
563,563,What number of spheres are there ?,6,0,0
564,564,What number of large objects are there ?,6,28,0
565,565,What number of rubber objects are there ?,9,14,0
566,566,What number of green objects are there ?,4,0,0
567,567,What number of metal objects are there ?,6,19,0
568,568,What number of small objects are there ?,7,21,0
569,569,What number of blue objects are there ?,3,24,0
570,570,What number of small green objects are there ?,3,14,0
571,571,What number of small objects are there ?,7,21,0
572,572,What number of small metal objects are there ?,4,15,0
573,573,What number of gray metal objects are there ?,4,24,0
574,574,What number of cylinders are there ?,7,0,0
575,575,What number of cyan metal objects are there ?,3,19,0
576,576,What number of cubes are there ?,6,19,0
577,577,What number of large cubes are there ?,4,21,0
578,578,What number of rubber objects are there ?,4,14,0
579,579,What number of rubber objects are there ?,5,0,0
580,580,What number of small objects are there ?,6,21,0
581,581,What number of large rubber objects are there ?,7,14,0
582,582,What number of rubber objects are there ?,5,14,0
583,583,What number of spheres are there ?,3,0,0
584,584,What number of small cylinders are there ?,7,0,0
585,585,What number of metal objects are there ?,4,24,0
586,586,What number of green cylinders are there ?,5,15,0
587,587,What number of cylinders are there ?,5,1,0
588,588,What number of small blue rubber objects are there ?,3,23,0
589,589,What number of yellow objects are there ?,3,5,0
590,590,What number of metal objects are there ?,8,19,0
591,591,What number of green rubber cubes are there ?,3,11,0
592,592,What number of large objects are there ?,6,28,0
593,593,What number of cubes are there ?,4,21,0
594,594,What number of rubber objects are there ?,6,3,0
595,595,What number of small objects are there ?,7,21,0
596,596,What number of cubes are there ?,6,23,0
597,597,What number of blue objects are there ?,3,19,0
598,598,What number of purple objects are there ?,3,14,0
599,599,What number of gray metal objects are there ?,3,24,0
600,600,What number of yellow objects are there ?,5,0,0
601,601,How many green objects are there ?,4,18,0
602,602,How many small rubber objects are there ?,3,21,0
603,603,How many small metal objects are there ?,4,21,0
604,604,How many large objects are there ?,7,27,0
605,605,How many small cylinders are there ?,4,0,0
606,606,How many yellow objects are there ?,3,1,0
607,607,How many small objects are there ?,6,24,0
608,608,How many large metal objects are there ?,5,28,0
609,609,How many yellow objects are there ?,4,20,0
610,610,How many cylinders are there ?,5,0,0
611,611,How many small objects are there ?,5,1,0
612,612,How many rubber objects are there ?,6,2,0
613,613,How many small cylinders are there ?,3,0,0
614,614,How many blue objects are there ?,4,11,0
615,615,How many metal objects are there ?,5,4,0
616,616,How many cubes are there ?,7,0,0
617,617,How many yellow objects are there ?,3,3,1
618,618,How many blue rubber objects are there ?,3,14,0
619,619,How many large spheres are there ?,4,1,0
620,620,How many cubes are there ?,4,23,0
621,621,How many spheres are there ?,5,0,0
622,622,How many spheres are there ?,5,1,0
623,623,How many metal objects are there ?,10,23,0
624,624,How many large objects are there ?,5,27,0
625,625,How many cubes are there ?,5,0,0
626,626,How many metal objects are there ?,4,4,1
627,627,How many brown metal objects are there ?,3,19,0
628,628,How many gray cubes are there ?,4,25,0
629,629,How many blue metal objects are there ?,3,24,0
630,630,How many large brown objects are there ?,3,22,0
631,631,How many metal objects are there ?,4,23,0
632,632,How many rubber objects are there ?,9,5,0
633,633,How many large rubber objects are there ?,8,22,0
634,634,How many small objects are there ?,7,24,0
635,635,How many cylinders are there ?,6,1,0
636,636,How many large rubber objects are there ?,4,7,0
637,637,How many metal spheres are there ?,4,24,0
638,638,How many rubber objects are there ?,4,6,0
639,639,How many cubes are there ?,6,0,0
640,640,How many metal cylinders are there ?,3,28,0
641,641,How many cubes are there ?,5,23,0
642,642,How many large rubber spheres are there ?,4,27,0
643,643,How many metal objects are there ?,7,0,0
644,644,How many cyan objects are there ?,4,11,0
645,645,How many green objects are there ?,4,7,0
