index,fileid,qid,question,origanswer,generatedanswer,correctness
90,12,251996,Choose the correct order of the events?,0,2,0
91,12,2520280,Choose the correct order of the events?,1,2,0
92,12,252052,Choose the correct order of the events?,2,1,0
93,12,2520901,Choose the correct order of the events?,1,3,0
94,12,2521118,Choose the correct order of the events?,1,2,0
95,12,252168,Choose the correct order of the events?,1,3,0
96,12,252177,Choose the correct order of the events?,2,2,1
97,12,25217,Choose the correct order of the events?,1,0,0
98,12,2522162,Choose the correct order of the events?,2,0,0
99,12,2522491,Choose the correct order of the events?,2,0,0
100,12,2522634,Choose the correct order of the events?,3,0,0
101,12,2522705,Choose the correct order of the events?,3,0,0
102,12,2522930,Choose the correct order of the events?,0,2,0
103,12,2522931,Choose the correct order of the events?,3,3,1
104,12,2523027,Choose the correct order of the events?,3,0,0
105,12,252308,Choose the correct order of the events?,0,0,1
106,12,2523206,Choose the correct order of the events?,2,3,0
107,12,2523319,Choose the correct order of the events?,0,0,1
108,12,2523320,Choose the correct order of the events?,1,0,0
109,12,2523448,Choose the correct order of the events?,3,1,0
110,12,2523572,Choose the correct order of the events?,3,3,1
111,12,2523573,Choose the correct order of the events?,0,2,0
112,12,2523668,Choose the correct order of the events?,0,0,1
113,12,2523705,Choose the correct order of the events?,3,0,0
114,12,2523785,Choose the correct order of the events?,2,2,1
115,12,2523797,Choose the correct order of the events?,2,2,1
116,12,2524033,Choose the correct order of the events?,0,2,0
117,12,2524091,Choose the correct order of the events?,0,3,0
118,12,2524092,Choose the correct order of the events?,3,1,0
119,12,2524167,Choose the correct order of the events?,2,2,1
120,12,2524269,Choose the correct order of the events?,2,0,0
121,12,2524350,Choose the correct order of the events?,1,0,0
122,12,2524351,Choose the correct order of the events?,3,0,0
123,12,2524482,Choose the correct order of the events?,1,3,0
124,12,2524888,Choose the correct order of the events?,3,3,1
125,12,2524938,Choose the correct order of the events?,2,2,1
126,12,2524994,Choose the correct order of the events?,2,1,0
127,12,2525031,Choose the correct order of the events?,1,2,0
128,12,2525037,Choose the correct order of the events?,3,0,0
129,12,2525184,Choose the correct order of the events?,3,2,0
130,12,25253,Choose the correct order of the events?,3,0,0
131,12,2526145,Choose the correct order of the events?,0,0,1
132,12,2526358,Choose the correct order of the events?,1,2,0
133,12,2526531,Choose the correct order of the events?,3,2,0
134,12,25265,Choose the correct order of the events?,3,2,0
135,12,2526647,Choose the correct order of the events?,2,1,0
136,12,2526856,Choose the correct order of the events?,2,1,0
137,12,2526858,Choose the correct order of the events?,2,0,0
138,12,252695,Choose the correct order of the events?,3,3,1
139,12,2526983,Choose the correct order of the events?,3,2,0
140,12,252701,Choose the correct order of the events?,3,2,0
141,12,2527043,Choose the correct order of the events?,2,3,0
142,12,2527124,Choose the correct order of the events?,3,1,0
143,12,2527410,Choose the correct order of the events?,0,2,0
144,12,2527803,Choose the correct order of the events?,1,0,0
145,12,252826,Choose the correct order of the events?,1,2,0
146,12,2528291,Choose the correct order of the events?,0,1,0
147,12,252832,Choose the correct order of the events?,3,0,0
148,12,252890,Choose the correct order of the events?,1,3,0
149,12,25289,Choose the correct order of the events?,2,0,0
150,12,2529010,Choose the correct order of the events?,2,2,1
151,12,2529169,Choose the correct order of the events?,1,3,0
152,12,2529738,Choose the correct order of the events?,0,0,1
153,12,252976,Choose the correct order of the events?,2,2,1
154,12,2530199,Choose the correct order of the events?,0,3,0
155,12,2530482,Choose the correct order of the events?,0,1,0
156,12,253056,Choose the correct order of the events?,3,1,0
157,12,2530720,Choose the correct order of the events?,0,0,1
158,12,2530737,Choose the correct order of the events?,1,0,0
159,12,2530839,Choose the correct order of the events?,1,1,1
160,12,2530950,Choose the correct order of the events?,1,1,1
161,12,2531030,Choose the correct order of the events?,2,0,0
162,12,2531651,Choose the correct order of the events?,0,1,0
163,12,253171,Choose the correct order of the events?,0,2,0
164,12,2531932,Choose the correct order of the events?,2,3,0
165,12,2532165,Choose the correct order of the events?,3,0,0
166,12,2532166,Choose the correct order of the events?,1,0,0
167,12,2532288,Choose the correct order of the events?,1,0,0
168,12,2532411,Choose the correct order of the events?,0,2,0
169,12,253257,Choose the correct order of the events?,1,0,0
170,12,253266,Choose the correct order of the events?,2,3,0
171,12,253296,Choose the correct order of the events?,0,2,0
172,12,2533068,Choose the correct order of the events?,0,1,0
173,12,2533874,Choose the correct order of the events?,3,1,0
174,12,2533945,Choose the correct order of the events?,3,1,0
175,12,2534060,Choose the correct order of the events?,1,0,0
176,12,2534065,Choose the correct order of the events?,2,3,0
177,12,2534190,Choose the correct order of the events?,1,3,0
178,12,253470,Choose the correct order of the events?,1,0,0
179,12,25347,Choose the correct order of the events?,1,3,0
180,12,25348,Choose the correct order of the events?,3,2,0
181,12,2535088,Choose the correct order of the events?,0,1,0
182,12,253534,Choose the correct order of the events?,2,1,0
183,12,253554,Choose the correct order of the events?,2,2,1
184,12,2535723,Choose the correct order of the events?,0,0,1
185,12,2535782,Choose the correct order of the events?,3,0,0
186,12,2535792,Choose the correct order of the events?,0,3,0
187,12,2536069,Choose the correct order of the events?,1,3,0
188,12,253634,Choose the correct order of the events?,0,3,0
189,12,2536525,Choose the correct order of the events?,2,1,0
190,12,25369,Choose the correct order of the events?,1,3,0
191,12,25376,Choose the correct order of the events?,3,1,0
192,12,2538836,Choose the correct order of the events?,1,3,0
193,12,253884,Choose the correct order of the events?,0,2,0
194,12,253902,Choose the correct order of the events?,3,1,0
195,12,253903,Choose the correct order of the events?,3,0,0
196,12,253924,Choose the correct order of the events?,1,3,0
197,12,2539413,Choose the correct order of the events?,1,3,0
198,12,253947,Choose the correct order of the events?,3,3,1
199,12,2539481,Choose the correct order of the events?,0,3,0
200,12,25394,Choose the correct order of the events?,1,3,0
201,12,253950,Choose the correct order of the events?,1,2,0
202,12,2539583,Choose the correct order of the events?,3,1,0
203,12,25396,Choose the correct order of the events?,0,2,0
204,12,2540212,Choose the correct order of the events?,2,3,0
205,12,25403,Choose the correct order of the events?,0,0,1
206,12,2541061,Choose the correct order of the events?,0,1,0
207,12,2541274,Choose the correct order of the events?,0,0,1
208,12,2541587,Choose the correct order of the events?,2,1,0
209,12,254185,Choose the correct order of the events?,3,3,1
210,12,254207,Choose the correct order of the events?,3,0,0
211,12,2542144,Choose the correct order of the events?,3,3,1
212,12,2542268,Choose the correct order of the events?,3,3,1
213,12,2542336,Choose the correct order of the events?,1,2,0
214,12,254260,Choose the correct order of the events?,1,1,1
215,12,2542820,Choose the correct order of the events?,3,0,0
216,12,254312,Choose the correct order of the events?,1,2,0
217,12,2543703,Choose the correct order of the events?,2,0,0
218,12,2543823,Choose the correct order of the events?,1,1,1
219,12,2543899,Choose the correct order of the events?,1,3,0
220,12,2543912,Choose the correct order of the events?,1,0,0
221,12,2543921,Choose the correct order of the events?,1,0,0
222,12,2543931,Choose the correct order of the events?,1,0,0
223,12,2543994,Choose the correct order of the events?,0,0,1
224,12,2544050,Choose the correct order of the events?,1,2,0
225,12,254415,Choose the correct order of the events?,3,0,0
226,12,254459,Choose the correct order of the events?,0,2,0
227,12,2544655,Choose the correct order of the events?,1,3,0
228,12,2544672,Choose the correct order of the events?,2,2,1
229,12,2544922,Choose the correct order of the events?,0,1,0
230,12,254526,Choose the correct order of the events?,1,0,0
231,12,2545299,Choose the correct order of the events?,2,0,0
232,12,2545615,Choose the correct order of the events?,3,1,0
233,12,2545906,Choose the correct order of the events?,1,2,0
234,12,2545929,Choose the correct order of the events?,0,3,0
235,12,2545937,Choose the correct order of the events?,1,0,0
236,12,2546032,Choose the correct order of the events?,0,0,1
237,12,2546095,Choose the correct order of the events?,1,1,1
238,12,2546102,Choose the correct order of the events?,2,0,0
239,12,2546252,Choose the correct order of the events?,1,1,1
240,12,25463,Choose the correct order of the events?,3,0,0
241,12,254643,Choose the correct order of the events?,1,2,0
242,12,2546618,Choose the correct order of the events?,1,3,0
243,12,2546737,Choose the correct order of the events?,1,2,0
244,12,25467,Choose the correct order of the events?,3,0,0
245,12,2546901,Choose the correct order of the events?,0,3,0
246,12,25470,Choose the correct order of the events?,2,2,1
247,12,25473,Choose the correct order of the events?,0,3,0
248,12,2547636,Choose the correct order of the events?,0,0,1
249,12,25476,Choose the correct order of the events?,1,0,0
250,12,25477,Choose the correct order of the events?,1,2,0
251,12,2547958,Choose the correct order of the events?,2,0,0
252,12,2548172,Choose the correct order of the events?,3,1,0
253,12,2548324,Choose the correct order of the events?,0,1,0
254,12,254853,Choose the correct order of the events?,1,1,1
255,12,254854,Choose the correct order of the events?,1,2,0
256,12,2548622,Choose the correct order of the events?,1,3,0
257,12,254862,Choose the correct order of the events?,3,0,0
258,12,254874,Choose the correct order of the events?,2,1,0
259,12,254891,Choose the correct order of the events?,0,1,0
260,12,2549019,Choose the correct order of the events?,2,3,0
261,12,2549286,Choose the correct order of the events?,3,0,0
262,12,25495,Choose the correct order of the events?,0,0,1
263,12,2549729,Choose the correct order of the events?,2,0,0
264,12,2549841,Choose the correct order of the events?,1,3,0
265,12,2549,Choose the correct order of the events?,1,3,0
266,12,2550152,Choose the correct order of the events?,3,1,0
267,12,255040,Choose the correct order of the events?,1,1,1
268,12,255059,Choose the correct order of the events?,2,0,0
269,12,2550642,Choose the correct order of the events?,2,0,0
270,12,2550,Choose the correct order of the events?,3,3,1
271,12,2551038,Choose the correct order of the events?,3,2,0
272,12,2551097,Choose the correct order of the events?,1,0,0
273,12,2551186,Choose the correct order of the events?,3,2,0
274,12,255144,Choose the correct order of the events?,1,3,0
275,12,25515,Choose the correct order of the events?,1,3,0
276,12,2551669,Choose the correct order of the events?,0,1,0
277,12,255227,Choose the correct order of the events?,0,0,1
278,12,2552303,Choose the correct order of the events?,0,3,0
279,12,2552318,Choose the correct order of the events?,2,3,0
280,12,2552545,Choose the correct order of the events?,3,0,0
281,12,255279,Choose the correct order of the events?,1,1,1
282,12,2552835,Choose the correct order of the events?,2,1,0
283,12,2553262,Choose the correct order of the events?,3,2,0
284,12,2553295,Choose the correct order of the events?,2,1,0
285,12,2553619,Choose the correct order of the events?,0,1,0
286,12,2554401,Choose the correct order of the events?,3,1,0
287,12,2554402,Choose the correct order of the events?,1,3,0
288,12,255469,Choose the correct order of the events?,2,3,0
289,12,2554949,Choose the correct order of the events?,2,0,0
290,12,255500,Choose the correct order of the events?,0,1,0
291,12,255515,Choose the correct order of the events?,2,0,0
292,12,255525,Choose the correct order of the events?,3,2,0
293,12,255546,Choose the correct order of the events?,1,2,0
294,12,25559,Choose the correct order of the events?,3,0,0
295,12,2556086,Choose the correct order of the events?,2,1,0
296,12,255621,Choose the correct order of the events?,0,1,0
297,12,2556371,Choose the correct order of the events?,1,0,0
298,12,25564,Choose the correct order of the events?,0,2,0
299,12,2556526,Choose the correct order of the events?,2,2,1
300,12,2556559,Choose the correct order of the events?,0,2,0
301,12,2556585,Choose the correct order of the events?,2,1,0
302,12,25565,Choose the correct order of the events?,1,2,0
303,12,2556821,Choose the correct order of the events?,1,0,0
304,12,25571,Choose the correct order of the events?,0,0,1
305,12,2557341,Choose the correct order of the events?,2,3,0
306,12,2557541,Choose the correct order of the events?,1,2,0
307,12,2558270,Choose the correct order of the events?,2,1,0
308,12,2558420,Choose the correct order of the events?,0,2,0
309,12,2558551,Choose the correct order of the events?,1,3,0
310,12,2558866,Choose the correct order of the events?,3,1,0
311,12,2558952,Choose the correct order of the events?,1,1,1
312,12,2558997,Choose the correct order of the events?,3,1,0
313,12,2559029,Choose the correct order of the events?,2,2,1
314,12,2559042,Choose the correct order of the events?,0,0,1
315,12,2559280,Choose the correct order of the events?,1,0,0
316,12,255942,Choose the correct order of the events?,1,3,0
317,12,2559646,Choose the correct order of the events?,2,1,0
318,12,255998,Choose the correct order of the events?,0,1,0
319,12,256076,Choose the correct order of the events?,3,1,0
320,12,2560776,Choose the correct order of the events?,2,0,0
321,12,25610,Choose the correct order of the events?,1,1,1
322,12,25611,Choose the correct order of the events?,3,1,0
323,12,2562138,Choose the correct order of the events?,0,1,0
324,12,2562502,Choose the correct order of the events?,2,1,0
325,12,2562508,Choose the correct order of the events?,3,2,0
326,12,2562748,Choose the correct order of the events?,1,3,0
327,12,2563215,Choose the correct order of the events?,1,2,0
328,12,2563248,Choose the correct order of the events?,0,1,0
329,12,2563350,Choose the correct order of the events?,3,1,0
330,12,2563388,Choose the correct order of the events?,0,0,1
331,12,256354,Choose the correct order of the events?,3,2,0
332,12,256375,Choose the correct order of the events?,2,0,0
333,12,2563782,Choose the correct order of the events?,0,3,0
334,12,2563812,Choose the correct order of the events?,1,0,0
335,12,2564577,Choose the correct order of the events?,3,1,0
336,12,256480,Choose the correct order of the events?,0,3,0
337,12,256521,Choose the correct order of the events?,0,3,0
338,12,256554,Choose the correct order of the events?,1,0,0
339,12,256559,Choose the correct order of the events?,3,1,0
340,12,25656,Choose the correct order of the events?,0,3,0
341,12,2565781,Choose the correct order of the events?,0,3,0
342,12,2565807,Choose the correct order of the events?,3,1,0
343,12,2565999,Choose the correct order of the events?,1,3,0
344,12,2566074,Choose the correct order of the events?,2,2,1
345,12,2566339,Choose the correct order of the events?,2,2,1
346,12,2566481,Choose the correct order of the events?,3,1,0
347,12,256661,Choose the correct order of the events?,0,0,1
348,12,2566798,Choose the correct order of the events?,3,3,1
349,12,2566897,Choose the correct order of the events?,3,2,0
350,12,2566902,Choose the correct order of the events?,1,0,0
351,12,2566904,Choose the correct order of the events?,2,2,1
352,12,2566907,Choose the correct order of the events?,3,1,0
353,12,2566910,Choose the correct order of the events?,3,1,0
354,12,2566915,Choose the correct order of the events?,3,1,0
355,12,256711,Choose the correct order of the events?,2,0,0
356,12,2567185,Choose the correct order of the events?,2,0,0
357,12,25672,Choose the correct order of the events?,3,0,0
358,12,25673,Choose the correct order of the events?,0,0,1
359,12,256752,Choose the correct order of the events?,0,3,0
360,12,256753,Choose the correct order of the events?,3,1,0
361,12,256764,Choose the correct order of the events?,2,3,0
362,12,2568584,Choose the correct order of the events?,0,2,0
363,12,25685,Choose the correct order of the events?,1,0,0
364,12,256882,Choose the correct order of the events?,2,0,0
365,12,2569105,Choose the correct order of the events?,3,0,0
366,12,25691,Choose the correct order of the events?,3,2,0
367,12,2569500,Choose the correct order of the events?,1,2,0
368,12,256989,Choose the correct order of the events?,3,3,1
369,12,257034,Choose the correct order of the events?,3,2,0
370,12,257035,Choose the correct order of the events?,2,0,0
371,12,25707,Choose the correct order of the events?,0,1,0
372,12,2570999,Choose the correct order of the events?,3,1,0
373,12,2571025,Choose the correct order of the events?,0,1,0
374,12,2571058,Choose the correct order of the events?,1,0,0
375,12,2571234,Choose the correct order of the events?,2,3,0
376,12,2571288,Choose the correct order of the events?,1,3,0
377,12,2571386,Choose the correct order of the events?,2,1,0
378,12,2571388,Choose the correct order of the events?,2,3,0
379,12,257181,Choose the correct order of the events?,3,0,0
380,12,2571968,Choose the correct order of the events?,2,3,0
381,12,257202,Choose the correct order of the events?,2,3,0
382,12,2572033,Choose the correct order of the events?,0,1,0
383,12,257255,Choose the correct order of the events?,3,3,1
384,12,2574042,Choose the correct order of the events?,3,0,0
385,12,2574121,Choose the correct order of the events?,3,1,0
386,12,2574128,Choose the correct order of the events?,3,1,0
387,12,2574617,Choose the correct order of the events?,2,0,0
388,12,2574778,Choose the correct order of the events?,0,0,1
389,12,2574850,Choose the correct order of the events?,2,2,1
390,12,2574,Choose the correct order of the events?,0,1,0
391,12,257524,Choose the correct order of the events?,1,3,0
392,12,257537,Choose the correct order of the events?,1,1,1
393,12,2575810,Choose the correct order of the events?,1,1,1
394,12,257599,Choose the correct order of the events?,1,0,0
395,12,2576234,Choose the correct order of the events?,0,3,0
396,12,2576255,Choose the correct order of the events?,0,0,1
397,12,2576273,Choose the correct order of the events?,2,1,0
398,12,2576358,Choose the correct order of the events?,3,1,0
399,12,257640,Choose the correct order of the events?,3,1,0
400,12,2577231,Choose the correct order of the events?,2,3,0
401,12,2577354,Choose the correct order of the events?,0,3,0
402,12,25773,Choose the correct order of the events?,2,0,0
403,12,2577407,Choose the correct order of the events?,3,1,0
404,12,2577570,Choose the correct order of the events?,1,2,0
405,12,2578578,Choose the correct order of the events?,1,2,0
406,12,257884,Choose the correct order of the events?,3,0,0
407,12,257886,Choose the correct order of the events?,0,2,0
408,12,2579186,Choose the correct order of the events?,3,2,0
409,12,257925,Choose the correct order of the events?,0,3,0
410,12,2579344,Choose the correct order of the events?,0,1,0
411,12,2579354,Choose the correct order of the events?,3,0,0
412,12,25795,Choose the correct order of the events?,1,2,0
413,12,2580059,Choose the correct order of the events?,1,3,0
414,12,2580103,Choose the correct order of the events?,2,1,0
415,12,2580187,Choose the correct order of the events?,2,2,1
416,12,2580498,Choose the correct order of the events?,2,0,0
417,12,2580525,Choose the correct order of the events?,0,1,0
418,12,2580604,Choose the correct order of the events?,2,0,0
419,12,2580691,Choose the correct order of the events?,2,0,0
420,12,258094,Choose the correct order of the events?,2,2,1
421,12,25809,Choose the correct order of the events?,2,0,0
422,12,258108,Choose the correct order of the events?,0,3,0
423,12,25813,Choose the correct order of the events?,3,3,1
424,12,258144,Choose the correct order of the events?,3,2,0
425,12,258148,Choose the correct order of the events?,1,3,0
426,12,2581587,Choose the correct order of the events?,2,1,0
427,12,2582237,Choose the correct order of the events?,1,3,0
428,12,258231,Choose the correct order of the events?,1,3,0
429,12,2582425,Choose the correct order of the events?,0,2,0
430,12,2582499,Choose the correct order of the events?,3,1,0
431,12,258261,Choose the correct order of the events?,1,3,0
432,12,2582690,Choose the correct order of the events?,1,0,0
433,12,2582962,Choose the correct order of the events?,1,3,0
434,12,258308,Choose the correct order of the events?,2,1,0
435,12,2583394,Choose the correct order of the events?,2,3,0
436,12,2583424,Choose the correct order of the events?,3,2,0
437,12,258349,Choose the correct order of the events?,2,0,0
438,12,2583948,Choose the correct order of the events?,3,1,0
439,12,25839,Choose the correct order of the events?,1,1,1
440,12,2584452,Choose the correct order of the events?,2,2,1
441,12,2584791,Choose the correct order of the events?,3,0,0
442,12,2584951,Choose the correct order of the events?,1,0,0
443,12,25850,Choose the correct order of the events?,3,0,0
444,12,258520,Choose the correct order of the events?,2,3,0
445,12,2585245,Choose the correct order of the events?,3,0,0
446,12,2585273,Choose the correct order of the events?,1,3,0
447,12,2585288,Choose the correct order of the events?,3,0,0
448,12,2585307,Choose the correct order of the events?,3,0,0
449,12,2585435,Choose the correct order of the events?,2,0,0
450,12,2585460,Choose the correct order of the events?,0,0,1
451,12,258546,Choose the correct order of the events?,1,1,1
452,12,2585478,Choose the correct order of the events?,0,2,0
453,12,2585581,Choose the correct order of the events?,2,2,1
454,12,2585689,Choose the correct order of the events?,0,2,0
455,12,258577,Choose the correct order of the events?,2,1,0
456,12,25861,Choose the correct order of the events?,0,3,0
457,12,258621,Choose the correct order of the events?,1,2,0
458,12,2586976,Choose the correct order of the events?,2,3,0
459,12,2587011,Choose the correct order of the events?,2,1,0
460,12,258725,Choose the correct order of the events?,3,0,0
461,12,2587355,Choose the correct order of the events?,0,0,1
462,12,2587442,Choose the correct order of the events?,2,2,1
463,12,2587639,Choose the correct order of the events?,2,0,0
464,12,258802,Choose the correct order of the events?,2,2,1
465,12,258866,Choose the correct order of the events?,2,1,0
466,12,258883,Choose the correct order of the events?,0,2,0
467,12,258931,Choose the correct order of the events?,1,3,0
468,12,259124,Choose the correct order of the events?,2,1,0
469,12,259131,Choose the correct order of the events?,1,3,0
470,12,25913,Choose the correct order of the events?,2,2,1
471,12,259140,Choose the correct order of the events?,2,3,0
472,12,2591497,Choose the correct order of the events?,2,0,0
473,12,259165,Choose the correct order of the events?,1,0,0
474,12,2592063,Choose the correct order of the events?,0,3,0
475,12,2592120,Choose the correct order of the events?,3,1,0
476,12,2592384,Choose the correct order of the events?,1,1,1
477,12,2592485,Choose the correct order of the events?,3,2,0
478,12,259291,Choose the correct order of the events?,2,1,0
479,12,259329,Choose the correct order of the events?,0,1,0
480,12,25946,Choose the correct order of the events?,1,1,1
481,12,2595260,Choose the correct order of the events?,2,3,0
482,12,25957,Choose the correct order of the events?,2,1,0
483,12,259589,Choose the correct order of the events?,3,0,0
484,12,25967,Choose the correct order of the events?,1,3,0
485,12,2597309,Choose the correct order of the events?,0,2,0
486,12,2597578,Choose the correct order of the events?,3,2,0
487,12,2597666,Choose the correct order of the events?,3,3,1
488,12,2597791,Choose the correct order of the events?,2,1,0
489,12,2597815,Choose the correct order of the events?,3,0,0
490,12,259792,Choose the correct order of the events?,3,1,0
491,12,2598236,Choose the correct order of the events?,1,2,0
492,12,2598238,Choose the correct order of the events?,3,0,0
493,12,2598242,Choose the correct order of the events?,2,0,0
494,12,259841,Choose the correct order of the events?,3,3,1
495,12,25984,Choose the correct order of the events?,0,0,1
496,12,2598529,Choose the correct order of the events?,3,1,0
497,12,2598531,Choose the correct order of the events?,2,2,1
498,12,2598741,Choose the correct order of the events?,1,1,1
499,12,2598748,Choose the correct order of the events?,0,1,0
500,12,25987,Choose the correct order of the events?,1,2,0
501,12,259903,Choose the correct order of the events?,1,0,0
502,12,2599200,Choose the correct order of the events?,1,0,0
503,12,2599225,Choose the correct order of the events?,0,1,0
504,12,2599685,Choose the correct order of the events?,0,2,0
505,12,259973,Choose the correct order of the events?,2,2,1
506,12,2599787,Choose the correct order of the events?,0,3,0
507,12,2599788,Choose the correct order of the events?,3,2,0
508,12,2599844,Choose the correct order of the events?,3,0,0
509,12,2599845,Choose the correct order of the events?,0,0,1
510,12,2599928,Choose the correct order of the events?,2,1,0
511,12,260011,Choose the correct order of the events?,0,0,1
512,12,2600372,Choose the correct order of the events?,3,3,1
513,12,2600373,Choose the correct order of the events?,3,1,0
514,12,2600425,Choose the correct order of the events?,1,1,1
515,12,2600743,Choose the correct order of the events?,1,3,0
516,12,2600892,Choose the correct order of the events?,0,2,0
517,12,2600977,Choose the correct order of the events?,0,1,0
518,12,2601019,Choose the correct order of the events?,0,2,0
519,12,2601030,Choose the correct order of the events?,0,2,0
520,12,2601098,Choose the correct order of the events?,3,0,0
521,12,2601226,Choose the correct order of the events?,2,3,0
522,12,2601227,Choose the correct order of the events?,3,0,0
523,12,2601318,Choose the correct order of the events?,2,1,0
524,12,26013,Choose the correct order of the events?,0,2,0
525,12,2601474,Choose the correct order of the events?,2,2,1
526,12,2601509,Choose the correct order of the events?,2,0,0
527,12,2601556,Choose the correct order of the events?,0,0,1
528,12,2601572,Choose the correct order of the events?,2,3,0
529,12,2601644,Choose the correct order of the events?,3,1,0
530,12,2601915,Choose the correct order of the events?,0,3,0
531,12,2601916,Choose the correct order of the events?,3,1,0
532,12,2601977,Choose the correct order of the events?,1,2,0
533,12,2601978,Choose the correct order of the events?,3,0,0
534,12,2602127,Choose the correct order of the events?,1,2,0
535,12,260215,Choose the correct order of the events?,1,1,1
536,12,2602237,Choose the correct order of the events?,1,2,0
537,12,2602402,Choose the correct order of the events?,2,0,0
538,12,2602403,Choose the correct order of the events?,1,2,0
539,12,2602660,Choose the correct order of the events?,1,2,0
540,12,2602661,Choose the correct order of the events?,3,1,0
541,12,26026,Choose the correct order of the events?,1,1,1
542,12,260273,Choose the correct order of the events?,2,0,0
