index,fileid,qid,question,origanswer,generatedanswer,correctness
152,5,123196,Choose the correct order of the events?,2,2,1
153,5,1232283,Choose the correct order of the events?,2,2,1
154,5,1232286,Choose the correct order of the events?,1,3,0
155,5,1232299,Choose the correct order of the events?,1,0,0
156,5,1232310,Choose the correct order of the events?,0,2,0
157,5,123234,Choose the correct order of the events?,1,2,0
158,5,1232352,Choose the correct order of the events?,2,0,0
159,5,123236,Choose the correct order of the events?,1,1,1
160,5,1232492,Choose the correct order of the events?,0,3,0
161,5,123251,Choose the correct order of the events?,0,2,0
162,5,1232696,Choose the correct order of the events?,2,0,0
163,5,1232728,Choose the correct order of the events?,0,3,0
164,5,1232790,Choose the correct order of the events?,2,3,0
165,5,1232795,Choose the correct order of the events?,0,3,0
166,5,1232815,Choose the correct order of the events?,2,2,1
167,5,1232985,Choose the correct order of the events?,1,0,0
168,5,123314,Choose the correct order of the events?,3,3,1
169,5,1233276,Choose the correct order of the events?,2,1,0
170,5,1233295,Choose the correct order of the events?,0,3,0
171,5,1233303,Choose the correct order of the events?,0,1,0
172,5,1233415,Choose the correct order of the events?,1,1,1
173,5,1233426,Choose the correct order of the events?,1,1,1
174,5,12334,Choose the correct order of the events?,3,3,1
175,5,1233562,Choose the correct order of the events?,3,1,0
176,5,1233639,Choose the correct order of the events?,1,1,1
177,5,1233696,Choose the correct order of the events?,1,1,1
178,5,1233756,Choose the correct order of the events?,1,1,1
179,5,1233790,Choose the correct order of the events?,2,2,1
180,5,1233822,Choose the correct order of the events?,3,0,0
181,5,123388,Choose the correct order of the events?,3,1,0
182,5,1233992,Choose the correct order of the events?,0,3,0
183,5,12339,Choose the correct order of the events?,3,0,0
184,5,123402,Choose the correct order of the events?,2,0,0
185,5,123403,Choose the correct order of the events?,3,1,0
186,5,123404,Choose the correct order of the events?,2,3,0
187,5,123406,Choose the correct order of the events?,1,1,1
188,5,1234191,Choose the correct order of the events?,3,2,0
189,5,1234268,Choose the correct order of the events?,3,2,0
190,5,1234274,Choose the correct order of the events?,1,1,1
191,5,1234297,Choose the correct order of the events?,3,0,0
192,5,1234366,Choose the correct order of the events?,1,2,0
193,5,1234369,Choose the correct order of the events?,1,0,0
194,5,1234605,Choose the correct order of the events?,3,2,0
195,5,1234613,Choose the correct order of the events?,0,2,0
196,5,1234681,Choose the correct order of the events?,3,1,0
197,5,123478,Choose the correct order of the events?,1,1,1
198,5,1234844,Choose the correct order of the events?,0,3,0
199,5,1234894,Choose the correct order of the events?,2,2,1
200,5,1234931,Choose the correct order of the events?,0,1,0
201,5,1234947,Choose the correct order of the events?,3,0,0
202,5,1234970,Choose the correct order of the events?,1,3,0
203,5,1234989,Choose the correct order of the events?,2,1,0
204,5,1235022,Choose the correct order of the events?,3,1,0
205,5,1235040,Choose the correct order of the events?,0,3,0
206,5,123517,Choose the correct order of the events?,2,2,1
207,5,1235233,Choose the correct order of the events?,1,3,0
208,5,1235284,Choose the correct order of the events?,2,1,0
209,5,1235302,Choose the correct order of the events?,2,2,1
210,5,1235320,Choose the correct order of the events?,2,2,1
211,5,1235342,Choose the correct order of the events?,3,2,0
212,5,1235371,Choose the correct order of the events?,1,0,0
213,5,1235410,Choose the correct order of the events?,0,0,1
214,5,1235515,Choose the correct order of the events?,3,1,0
215,5,1235564,Choose the correct order of the events?,2,0,0
216,5,1235580,Choose the correct order of the events?,2,1,0
217,5,1235638,Choose the correct order of the events?,2,1,0
218,5,1235656,Choose the correct order of the events?,2,3,0
219,5,1235674,Choose the correct order of the events?,3,0,0
220,5,1235844,Choose the correct order of the events?,1,3,0
221,5,1235853,Choose the correct order of the events?,1,0,0
222,5,1235943,Choose the correct order of the events?,2,1,0
223,5,1236023,Choose the correct order of the events?,2,3,0
224,5,1236066,Choose the correct order of the events?,2,2,1
225,5,1236228,Choose the correct order of the events?,2,1,0
226,5,1236305,Choose the correct order of the events?,3,1,0
227,5,1236329,Choose the correct order of the events?,2,3,0
228,5,1236563,Choose the correct order of the events?,3,0,0
229,5,1236613,Choose the correct order of the events?,2,2,1
230,5,123674,Choose the correct order of the events?,3,0,0
231,5,12367,Choose the correct order of the events?,3,1,0
232,5,1236898,Choose the correct order of the events?,1,2,0
233,5,1236967,Choose the correct order of the events?,2,0,0
234,5,1237279,Choose the correct order of the events?,2,2,1
235,5,1237288,Choose the correct order of the events?,0,1,0
236,5,1237332,Choose the correct order of the events?,3,2,0
237,5,123761,Choose the correct order of the events?,1,1,1
238,5,1237656,Choose the correct order of the events?,3,0,0
239,5,1237676,Choose the correct order of the events?,0,2,0
240,5,1237801,Choose the correct order of the events?,1,3,0
241,5,1237903,Choose the correct order of the events?,3,0,0
242,5,1237950,Choose the correct order of the events?,1,2,0
243,5,123798,Choose the correct order of the events?,0,2,0
244,5,1238033,Choose the correct order of the events?,1,3,0
245,5,1238083,Choose the correct order of the events?,3,1,0
246,5,1238128,Choose the correct order of the events?,3,0,0
247,5,123814,Choose the correct order of the events?,1,0,0
248,5,1238246,Choose the correct order of the events?,1,3,0
249,5,123837,Choose the correct order of the events?,2,1,0
250,5,1238400,Choose the correct order of the events?,1,2,0
251,5,123846,Choose the correct order of the events?,0,2,0
252,5,1238774,Choose the correct order of the events?,1,2,0
253,5,1239040,Choose the correct order of the events?,2,1,0
254,5,12391,Choose the correct order of the events?,0,1,0
255,5,1239671,Choose the correct order of the events?,3,3,1
256,5,12396,Choose the correct order of the events?,3,1,0
257,5,1239798,Choose the correct order of the events?,3,3,1
258,5,12397,Choose the correct order of the events?,1,3,0
259,5,1239858,Choose the correct order of the events?,0,2,0
260,5,12399,Choose the correct order of the events?,0,2,0
261,5,12400,Choose the correct order of the events?,3,0,0
262,5,1240197,Choose the correct order of the events?,2,0,0
263,5,1240396,Choose the correct order of the events?,2,2,1
264,5,1240538,Choose the correct order of the events?,1,0,0
265,5,1240607,Choose the correct order of the events?,3,2,0
266,5,1240671,Choose the correct order of the events?,3,0,0
267,5,1240738,Choose the correct order of the events?,3,3,1
268,5,1240818,Choose the correct order of the events?,0,1,0
269,5,12409,Choose the correct order of the events?,3,2,0
270,5,1241042,Choose the correct order of the events?,3,0,0
271,5,1241100,Choose the correct order of the events?,0,2,0
272,5,1241182,Choose the correct order of the events?,0,3,0
273,5,1241473,Choose the correct order of the events?,0,1,0
274,5,1241619,Choose the correct order of the events?,3,1,0
275,5,124164,Choose the correct order of the events?,3,0,0
276,5,12418,Choose the correct order of the events?,3,2,0
277,5,1241936,Choose the correct order of the events?,1,3,0
278,5,1241967,Choose the correct order of the events?,1,3,0
279,5,1242039,Choose the correct order of the events?,0,1,0
280,5,1242177,Choose the correct order of the events?,2,2,1
281,5,1242456,Choose the correct order of the events?,0,0,1
282,5,1242474,Choose the correct order of the events?,3,3,1
283,5,124256,Choose the correct order of the events?,0,0,1
284,5,1242608,Choose the correct order of the events?,3,2,0
285,5,124288,Choose the correct order of the events?,2,2,1
286,5,1243249,Choose the correct order of the events?,3,2,0
287,5,124327,Choose the correct order of the events?,0,3,0
288,5,1243482,Choose the correct order of the events?,2,2,1
289,5,1243510,Choose the correct order of the events?,0,0,1
290,5,1243889,Choose the correct order of the events?,0,0,1
291,5,1244019,Choose the correct order of the events?,1,3,0
292,5,1244200,Choose the correct order of the events?,2,1,0
293,5,1244331,Choose the correct order of the events?,0,1,0
294,5,124446,Choose the correct order of the events?,2,1,0
295,5,1244620,Choose the correct order of the events?,0,0,1
296,5,1244690,Choose the correct order of the events?,3,0,0
297,5,1244721,Choose the correct order of the events?,0,3,0
298,5,124483,Choose the correct order of the events?,0,1,0
299,5,1245059,Choose the correct order of the events?,0,3,0
300,5,124519,Choose the correct order of the events?,3,3,1
301,5,1245263,Choose the correct order of the events?,2,0,0
302,5,1245626,Choose the correct order of the events?,1,0,0
303,5,1245640,Choose the correct order of the events?,3,0,0
304,5,124565,Choose the correct order of the events?,1,1,1
305,5,1246062,Choose the correct order of the events?,0,1,0
306,5,1246087,Choose the correct order of the events?,2,0,0
307,5,1246095,Choose the correct order of the events?,3,0,0
308,5,1246119,Choose the correct order of the events?,3,0,0
309,5,124661,Choose the correct order of the events?,3,2,0
310,5,1246902,Choose the correct order of the events?,1,3,0
311,5,1246953,Choose the correct order of the events?,1,0,0
312,5,1247018,Choose the correct order of the events?,2,2,1
313,5,1247092,Choose the correct order of the events?,0,3,0
314,5,1247173,Choose the correct order of the events?,1,0,0
315,5,1247318,Choose the correct order of the events?,1,3,0
316,5,1247457,Choose the correct order of the events?,3,3,1
317,5,1247536,Choose the correct order of the events?,2,0,0
318,5,1247670,Choose the correct order of the events?,0,0,1
319,5,1247701,Choose the correct order of the events?,2,3,0
320,5,1247707,Choose the correct order of the events?,3,2,0
321,5,1247720,Choose the correct order of the events?,3,1,0
322,5,1247891,Choose the correct order of the events?,2,3,0
323,5,1247897,Choose the correct order of the events?,3,3,1
324,5,1248039,Choose the correct order of the events?,1,3,0
325,5,1248121,Choose the correct order of the events?,1,2,0
326,5,1248307,Choose the correct order of the events?,3,3,1
327,5,1248308,Choose the correct order of the events?,1,2,0
328,5,124831,Choose the correct order of the events?,1,0,0
329,5,1248331,Choose the correct order of the events?,2,2,1
330,5,1248352,Choose the correct order of the events?,0,1,0
331,5,1248538,Choose the correct order of the events?,1,0,0
332,5,1248681,Choose the correct order of the events?,3,3,1
333,5,124871,Choose the correct order of the events?,2,3,0
334,5,1248864,Choose the correct order of the events?,3,2,0
335,5,124905,Choose the correct order of the events?,2,2,1
336,5,1249065,Choose the correct order of the events?,3,2,0
337,5,124910,Choose the correct order of the events?,0,1,0
338,5,1249117,Choose the correct order of the events?,1,1,1
339,5,1249319,Choose the correct order of the events?,2,0,0
340,5,124931,Choose the correct order of the events?,0,2,0
341,5,124948,Choose the correct order of the events?,1,0,0
342,5,1249534,Choose the correct order of the events?,2,1,0
343,5,1249614,Choose the correct order of the events?,3,1,0
344,5,124964,Choose the correct order of the events?,1,3,0
345,5,1249683,Choose the correct order of the events?,2,3,0
346,5,1249890,Choose the correct order of the events?,2,0,0
347,5,1249946,Choose the correct order of the events?,2,0,0
348,5,1249958,Choose the correct order of the events?,3,0,0
349,5,124998,Choose the correct order of the events?,3,3,1
350,5,1250069,Choose the correct order of the events?,3,3,1
351,5,1250381,Choose the correct order of the events?,3,0,0
352,5,125048,Choose the correct order of the events?,1,3,0
353,5,1250496,Choose the correct order of the events?,3,3,1
354,5,1250723,Choose the correct order of the events?,2,1,0
355,5,125072,Choose the correct order of the events?,0,2,0
356,5,1250742,Choose the correct order of the events?,2,0,0
357,5,1250750,Choose the correct order of the events?,1,3,0
358,5,1250964,Choose the correct order of the events?,0,3,0
359,5,1251012,Choose the correct order of the events?,3,0,0
360,5,1251055,Choose the correct order of the events?,3,2,0
361,5,1251068,Choose the correct order of the events?,1,3,0
362,5,1251284,Choose the correct order of the events?,1,2,0
363,5,1251342,Choose the correct order of the events?,2,1,0
364,5,125140,Choose the correct order of the events?,3,1,0
365,5,1251488,Choose the correct order of the events?,3,1,0
366,5,125150,Choose the correct order of the events?,3,0,0
367,5,125154,Choose the correct order of the events?,3,2,0
368,5,125156,Choose the correct order of the events?,0,2,0
369,5,1251716,Choose the correct order of the events?,1,3,0
370,5,1251773,Choose the correct order of the events?,3,1,0
371,5,1251910,Choose the correct order of the events?,2,1,0
372,5,1251980,Choose the correct order of the events?,0,1,0
373,5,1252027,Choose the correct order of the events?,1,3,0
374,5,1252121,Choose the correct order of the events?,2,2,1
375,5,1252125,Choose the correct order of the events?,3,1,0
376,5,1252279,Choose the correct order of the events?,2,1,0
377,5,1252333,Choose the correct order of the events?,0,1,0
378,5,1252395,Choose the correct order of the events?,0,3,0
379,5,1252642,Choose the correct order of the events?,1,1,1
380,5,1252933,Choose the correct order of the events?,0,1,0
381,5,125301,Choose the correct order of the events?,2,2,1
382,5,1253040,Choose the correct order of the events?,2,1,0
383,5,1253043,Choose the correct order of the events?,3,3,1
384,5,1253222,Choose the correct order of the events?,0,1,0
385,5,1253407,Choose the correct order of the events?,0,1,0
386,5,1253552,Choose the correct order of the events?,3,1,0
387,5,1253630,Choose the correct order of the events?,3,2,0
388,5,1253894,Choose the correct order of the events?,0,0,1
389,5,1253922,Choose the correct order of the events?,2,2,1
390,5,1253947,Choose the correct order of the events?,1,3,0
391,5,1254027,Choose the correct order of the events?,0,2,0
392,5,125408,Choose the correct order of the events?,1,2,0
393,5,125411,Choose the correct order of the events?,3,1,0
394,5,125412,Choose the correct order of the events?,2,3,0
395,5,1254169,Choose the correct order of the events?,3,3,1
396,5,1254174,Choose the correct order of the events?,3,3,1
397,5,125417,Choose the correct order of the events?,0,2,0
398,5,1254193,Choose the correct order of the events?,0,3,0
399,5,1254284,Choose the correct order of the events?,0,2,0
400,5,1254330,Choose the correct order of the events?,2,1,0
401,5,1254530,Choose the correct order of the events?,1,0,0
402,5,1254927,Choose the correct order of the events?,3,0,0
403,5,1255058,Choose the correct order of the events?,3,0,0
404,5,1255065,Choose the correct order of the events?,1,2,0
405,5,1255131,Choose the correct order of the events?,1,2,0
406,5,1255154,Choose the correct order of the events?,3,2,0
407,5,1255166,Choose the correct order of the events?,3,2,0
408,5,1255306,Choose the correct order of the events?,2,1,0
409,5,1255323,Choose the correct order of the events?,2,3,0
410,5,1255345,Choose the correct order of the events?,1,3,0
411,5,1255405,Choose the correct order of the events?,3,2,0
412,5,1255428,Choose the correct order of the events?,0,3,0
413,5,1255465,Choose the correct order of the events?,3,1,0
414,5,1255467,Choose the correct order of the events?,2,1,0
415,5,1255571,Choose the correct order of the events?,3,3,1
416,5,1255750,Choose the correct order of the events?,0,0,1
417,5,1255780,Choose the correct order of the events?,2,1,0
418,5,1255826,Choose the correct order of the events?,3,2,0
419,5,1255831,Choose the correct order of the events?,3,1,0
420,5,1255898,Choose the correct order of the events?,3,2,0
421,5,1255987,Choose the correct order of the events?,0,1,0
422,5,1256051,Choose the correct order of the events?,1,0,0
423,5,125606,Choose the correct order of the events?,1,1,1
424,5,1256072,Choose the correct order of the events?,2,0,0
425,5,1256348,Choose the correct order of the events?,3,2,0
426,5,125655,Choose the correct order of the events?,1,0,0
427,5,1256607,Choose the correct order of the events?,3,0,0
428,5,1256697,Choose the correct order of the events?,2,1,0
429,5,1256718,Choose the correct order of the events?,1,3,0
430,5,1256758,Choose the correct order of the events?,0,1,0
431,5,1256765,Choose the correct order of the events?,1,3,0
432,5,1256807,Choose the correct order of the events?,3,1,0
433,5,1256969,Choose the correct order of the events?,2,0,0
434,5,1256999,Choose the correct order of the events?,0,1,0
435,5,1257063,Choose the correct order of the events?,1,2,0
436,5,1257149,Choose the correct order of the events?,0,1,0
437,5,1257153,Choose the correct order of the events?,3,1,0
438,5,1257197,Choose the correct order of the events?,3,3,1
439,5,125720,Choose the correct order of the events?,1,2,0
440,5,1257249,Choose the correct order of the events?,3,2,0
441,5,1257259,Choose the correct order of the events?,2,0,0
442,5,1257265,Choose the correct order of the events?,1,3,0
443,5,1257315,Choose the correct order of the events?,1,3,0
444,5,1257379,Choose the correct order of the events?,3,1,0
445,5,1257392,Choose the correct order of the events?,1,1,1
446,5,1257544,Choose the correct order of the events?,0,3,0
447,5,1257689,Choose the correct order of the events?,3,3,1
448,5,1257780,Choose the correct order of the events?,0,1,0
449,5,1257846,Choose the correct order of the events?,3,2,0
450,5,1257850,Choose the correct order of the events?,3,1,0
451,5,1257876,Choose the correct order of the events?,0,3,0
452,5,1257882,Choose the correct order of the events?,2,3,0
453,5,1257891,Choose the correct order of the events?,1,0,0
454,5,1257919,Choose the correct order of the events?,2,0,0
455,5,1257956,Choose the correct order of the events?,0,1,0
456,5,1258004,Choose the correct order of the events?,1,0,0
457,5,125801,Choose the correct order of the events?,3,0,0
458,5,1258037,Choose the correct order of the events?,3,3,1
459,5,1258057,Choose the correct order of the events?,0,3,0
460,5,1258066,Choose the correct order of the events?,2,3,0
461,5,1258099,Choose the correct order of the events?,2,1,0
462,5,1258106,Choose the correct order of the events?,3,0,0
463,5,125810,Choose the correct order of the events?,0,2,0
464,5,1258113,Choose the correct order of the events?,2,1,0
465,5,1258145,Choose the correct order of the events?,3,1,0
466,5,1258313,Choose the correct order of the events?,2,3,0
467,5,1258355,Choose the correct order of the events?,1,0,0
468,5,1258395,Choose the correct order of the events?,2,3,0
469,5,125847,Choose the correct order of the events?,3,0,0
470,5,125859,Choose the correct order of the events?,2,2,1
471,5,1258696,Choose the correct order of the events?,2,1,0
472,5,1258827,Choose the correct order of the events?,2,0,0
473,5,12588,Choose the correct order of the events?,0,0,1
474,5,1258920,Choose the correct order of the events?,3,0,0
475,5,12589,Choose the correct order of the events?,2,0,0
476,5,1259015,Choose the correct order of the events?,2,0,0
477,5,1259139,Choose the correct order of the events?,3,0,0
478,5,1259218,Choose the correct order of the events?,3,0,0
479,5,1259235,Choose the correct order of the events?,2,3,0
480,5,1259339,Choose the correct order of the events?,3,3,1
481,5,1259364,Choose the correct order of the events?,3,2,0
482,5,1259394,Choose the correct order of the events?,2,2,1
483,5,1259407,Choose the correct order of the events?,0,2,0
484,5,1259601,Choose the correct order of the events?,1,1,1
485,5,1259611,Choose the correct order of the events?,3,3,1
486,5,1259650,Choose the correct order of the events?,0,3,0
487,5,1259821,Choose the correct order of the events?,1,0,0
488,5,1260025,Choose the correct order of the events?,3,2,0
489,5,1260280,Choose the correct order of the events?,2,3,0
490,5,1260285,Choose the correct order of the events?,2,2,1
491,5,1260291,Choose the correct order of the events?,3,2,0
492,5,1260326,Choose the correct order of the events?,1,3,0
493,5,1260386,Choose the correct order of the events?,3,3,1
494,5,1260414,Choose the correct order of the events?,3,3,1
495,5,1260427,Choose the correct order of the events?,2,2,1
496,5,1260429,Choose the correct order of the events?,3,0,0
497,5,1260443,Choose the correct order of the events?,3,0,0
498,5,1260454,Choose the correct order of the events?,0,3,0
499,5,1260525,Choose the correct order of the events?,3,1,0
500,5,1260526,Choose the correct order of the events?,2,1,0
501,5,1260584,Choose the correct order of the events?,1,1,1
502,5,126063,Choose the correct order of the events?,2,1,0
503,5,126065,Choose the correct order of the events?,1,1,1
504,5,1260757,Choose the correct order of the events?,0,3,0
505,5,1260767,Choose the correct order of the events?,0,2,0
506,5,1260788,Choose the correct order of the events?,3,0,0
507,5,1260998,Choose the correct order of the events?,3,1,0
508,5,1261104,Choose the correct order of the events?,3,3,1
509,5,1261174,Choose the correct order of the events?,2,1,0
510,5,1261226,Choose the correct order of the events?,3,3,1
511,5,126145,Choose the correct order of the events?,2,0,0
512,5,1261461,Choose the correct order of the events?,0,3,0
513,5,1261466,Choose the correct order of the events?,1,0,0
514,5,1261558,Choose the correct order of the events?,1,0,0
515,5,1261561,Choose the correct order of the events?,1,3,0
516,5,1261581,Choose the correct order of the events?,3,1,0
517,5,1261623,Choose the correct order of the events?,0,1,0
518,5,1261662,Choose the correct order of the events?,1,2,0
519,5,1261666,Choose the correct order of the events?,2,2,1
520,5,1261683,Choose the correct order of the events?,2,3,0
521,5,1261830,Choose the correct order of the events?,3,2,0
522,5,1261858,Choose the correct order of the events?,0,0,1
523,5,1261897,Choose the correct order of the events?,1,0,0
524,5,126189,Choose the correct order of the events?,2,0,0
525,5,1261910,Choose the correct order of the events?,2,1,0
526,5,126213,Choose the correct order of the events?,0,2,0
527,5,126221,Choose the correct order of the events?,3,0,0
528,5,1262313,Choose the correct order of the events?,1,3,0
529,5,1262505,Choose the correct order of the events?,1,2,0
530,5,1262543,Choose the correct order of the events?,0,0,1
531,5,1262602,Choose the correct order of the events?,0,3,0
532,5,1262665,Choose the correct order of the events?,0,3,0
533,5,1262716,Choose the correct order of the events?,1,1,1
534,5,12627,Choose the correct order of the events?,2,0,0
535,5,1262839,Choose the correct order of the events?,3,3,1
536,5,1262872,Choose the correct order of the events?,2,2,1
537,5,1262954,Choose the correct order of the events?,3,3,1
538,5,1262996,Choose the correct order of the events?,3,2,0
539,5,1263215,Choose the correct order of the events?,1,2,0
