index,qid,question,origanswer,generatedanswer,correctness
30,30,Specify the correct matching by choosing one of the 0 or 1,1,0,0
31,31,Specify the correct matching by choosing one of the 0 or 1,0,0,1
32,32,Specify the correct matching by choosing one of the 0 or 1,0,0,1
33,33,Specify the correct matching by choosing one of the 0 or 1,1,1,1
34,34,Specify the correct matching by choosing one of the 0 or 1,1,1,1
35,35,Specify the correct matching by choosing one of the 0 or 1,1,1,1
36,36,Specify the correct matching by choosing one of the 0 or 1,0,0,1
37,37,Specify the correct matching by choosing one of the 0 or 1,1,0,0
38,38,Specify the correct matching by choosing one of the 0 or 1,1,0,0
39,39,Specify the correct matching by choosing one of the 0 or 1,1,0,0
40,40,Specify the correct matching by choosing one of the 0 or 1,0,1,0
41,41,Specify the correct matching by choosing one of the 0 or 1,1,0,0
42,42,Specify the correct matching by choosing one of the 0 or 1,1,0,0
43,43,Specify the correct matching by choosing one of the 0 or 1,1,0,0
44,44,Specify the correct matching by choosing one of the 0 or 1,0,1,0
45,45,Specify the correct matching by choosing one of the 0 or 1,1,1,1
46,46,Specify the correct matching by choosing one of the 0 or 1,1,0,0
47,47,Specify the correct matching by choosing one of the 0 or 1,0,1,0
48,48,Specify the correct matching by choosing one of the 0 or 1,1,0,0
49,49,Specify the correct matching by choosing one of the 0 or 1,1,1,1
50,50,Specify the correct matching by choosing one of the 0 or 1,1,1,1
51,51,Specify the correct matching by choosing one of the 0 or 1,0,0,1
52,52,Specify the correct matching by choosing one of the 0 or 1,0,1,0
53,53,Specify the correct matching by choosing one of the 0 or 1,1,0,0
54,54,Specify the correct matching by choosing one of the 0 or 1,0,1,0
55,55,Specify the correct matching by choosing one of the 0 or 1,0,0,1
56,56,Specify the correct matching by choosing one of the 0 or 1,0,1,0
57,57,Specify the correct matching by choosing one of the 0 or 1,0,1,0
58,58,Specify the correct matching by choosing one of the 0 or 1,1,0,0
59,59,Specify the correct matching by choosing one of the 0 or 1,0,1,0
60,60,Specify the correct matching by choosing one of the 0 or 1,0,0,1
61,61,Specify the correct matching by choosing one of the 0 or 1,0,0,1
62,62,Specify the correct matching by choosing one of the 0 or 1,0,0,1
63,63,Specify the correct matching by choosing one of the 0 or 1,1,1,1
64,64,Specify the correct matching by choosing one of the 0 or 1,1,1,1
65,65,Specify the correct matching by choosing one of the 0 or 1,1,1,1
66,66,Specify the correct matching by choosing one of the 0 or 1,0,1,0
67,67,Specify the correct matching by choosing one of the 0 or 1,0,1,0
68,68,Specify the correct matching by choosing one of the 0 or 1,0,0,1
69,69,Specify the correct matching by choosing one of the 0 or 1,0,1,0
70,70,Specify the correct matching by choosing one of the 0 or 1,0,0,1
71,71,Specify the correct matching by choosing one of the 0 or 1,1,1,1
72,72,Specify the correct matching by choosing one of the 0 or 1,0,1,0
73,73,Specify the correct matching by choosing one of the 0 or 1,0,0,1
74,74,Specify the correct matching by choosing one of the 0 or 1,0,1,0
75,75,Specify the correct matching by choosing one of the 0 or 1,0,1,0
76,76,Specify the correct matching by choosing one of the 0 or 1,0,0,1
77,77,Specify the correct matching by choosing one of the 0 or 1,0,0,1
78,78,Specify the correct matching by choosing one of the 0 or 1,1,1,1
79,79,Specify the correct matching by choosing one of the 0 or 1,1,0,0
80,80,Specify the correct matching by choosing one of the 0 or 1,0,0,1
81,81,Specify the correct matching by choosing one of the 0 or 1,0,1,0
82,82,Specify the correct matching by choosing one of the 0 or 1,1,0,0
83,83,Specify the correct matching by choosing one of the 0 or 1,0,1,0
84,84,Specify the correct matching by choosing one of the 0 or 1,0,0,1
85,85,Specify the correct matching by choosing one of the 0 or 1,1,0,0
86,86,Specify the correct matching by choosing one of the 0 or 1,0,1,0
87,87,Specify the correct matching by choosing one of the 0 or 1,0,1,0
88,88,Specify the correct matching by choosing one of the 0 or 1,0,0,1
89,89,Specify the correct matching by choosing one of the 0 or 1,1,0,0
90,90,Specify the correct matching by choosing one of the 0 or 1,0,1,0
91,91,Specify the correct matching by choosing one of the 0 or 1,1,1,1
92,92,Specify the correct matching by choosing one of the 0 or 1,0,1,0
93,93,Specify the correct matching by choosing one of the 0 or 1,0,1,0
94,94,Specify the correct matching by choosing one of the 0 or 1,0,0,1
95,95,Specify the correct matching by choosing one of the 0 or 1,0,0,1
96,96,Specify the correct matching by choosing one of the 0 or 1,0,1,0
97,97,Specify the correct matching by choosing one of the 0 or 1,1,0,0
98,98,Specify the correct matching by choosing one of the 0 or 1,0,0,1
99,99,Specify the correct matching by choosing one of the 0 or 1,0,0,1
100,100,Specify the correct matching by choosing one of the 0 or 1,0,0,1
101,101,Specify the correct matching by choosing one of the 0 or 1,1,0,0
102,102,Specify the correct matching by choosing one of the 0 or 1,0,0,1
103,103,Specify the correct matching by choosing one of the 0 or 1,0,0,1
104,104,Specify the correct matching by choosing one of the 0 or 1,1,0,0
105,105,Specify the correct matching by choosing one of the 0 or 1,0,1,0
106,106,Specify the correct matching by choosing one of the 0 or 1,0,1,0
107,107,Specify the correct matching by choosing one of the 0 or 1,0,0,1
108,108,Specify the correct matching by choosing one of the 0 or 1,0,1,0
109,109,Specify the correct matching by choosing one of the 0 or 1,0,0,1
110,110,Specify the correct matching by choosing one of the 0 or 1,1,0,0
111,111,Specify the correct matching by choosing one of the 0 or 1,1,0,0
112,112,Specify the correct matching by choosing one of the 0 or 1,1,0,0
113,113,Specify the correct matching by choosing one of the 0 or 1,1,1,1
114,114,Specify the correct matching by choosing one of the 0 or 1,1,1,1
115,115,Specify the correct matching by choosing one of the 0 or 1,1,0,0
116,116,Specify the correct matching by choosing one of the 0 or 1,0,1,0
117,117,Specify the correct matching by choosing one of the 0 or 1,0,0,1
118,118,Specify the correct matching by choosing one of the 0 or 1,0,0,1
119,119,Specify the correct matching by choosing one of the 0 or 1,0,0,1
120,120,Specify the correct matching by choosing one of the 0 or 1,1,0,0
121,121,Specify the correct matching by choosing one of the 0 or 1,0,0,1
122,122,Specify the correct matching by choosing one of the 0 or 1,1,1,1
123,123,Specify the correct matching by choosing one of the 0 or 1,1,0,0
124,124,Specify the correct matching by choosing one of the 0 or 1,1,0,0
125,125,Specify the correct matching by choosing one of the 0 or 1,1,1,1
126,126,Specify the correct matching by choosing one of the 0 or 1,0,0,1
127,127,Specify the correct matching by choosing one of the 0 or 1,1,0,0
128,128,Specify the correct matching by choosing one of the 0 or 1,0,1,0
129,129,Specify the correct matching by choosing one of the 0 or 1,0,0,1
130,130,Specify the correct matching by choosing one of the 0 or 1,1,0,0
131,131,Specify the correct matching by choosing one of the 0 or 1,0,0,1
132,132,Specify the correct matching by choosing one of the 0 or 1,1,0,0
133,133,Specify the correct matching by choosing one of the 0 or 1,1,0,0
134,134,Specify the correct matching by choosing one of the 0 or 1,1,0,0
135,135,Specify the correct matching by choosing one of the 0 or 1,1,1,1
136,136,Specify the correct matching by choosing one of the 0 or 1,0,0,1
137,137,Specify the correct matching by choosing one of the 0 or 1,1,1,1
138,138,Specify the correct matching by choosing one of the 0 or 1,1,0,0
139,139,Specify the correct matching by choosing one of the 0 or 1,1,0,0
140,140,Specify the correct matching by choosing one of the 0 or 1,0,1,0
141,141,Specify the correct matching by choosing one of the 0 or 1,1,0,0
142,142,Specify the correct matching by choosing one of the 0 or 1,1,0,0
143,143,Specify the correct matching by choosing one of the 0 or 1,1,1,1
144,144,Specify the correct matching by choosing one of the 0 or 1,0,1,0
145,145,Specify the correct matching by choosing one of the 0 or 1,0,0,1
146,146,Specify the correct matching by choosing one of the 0 or 1,0,0,1
147,147,Specify the correct matching by choosing one of the 0 or 1,1,0,0
148,148,Specify the correct matching by choosing one of the 0 or 1,0,0,1
149,149,Specify the correct matching by choosing one of the 0 or 1,1,1,1
150,150,Specify the correct matching by choosing one of the 0 or 1,0,0,1
151,151,Specify the correct matching by choosing one of the 0 or 1,1,0,0
152,152,Specify the correct matching by choosing one of the 0 or 1,1,1,1
153,153,Specify the correct matching by choosing one of the 0 or 1,1,0,0
154,154,Specify the correct matching by choosing one of the 0 or 1,0,0,1
155,155,Specify the correct matching by choosing one of the 0 or 1,1,0,0
156,156,Specify the correct matching by choosing one of the 0 or 1,0,1,0
157,157,Specify the correct matching by choosing one of the 0 or 1,1,1,1
158,158,Specify the correct matching by choosing one of the 0 or 1,0,0,1
159,159,Specify the correct matching by choosing one of the 0 or 1,0,0,1
160,160,Specify the correct matching by choosing one of the 0 or 1,1,1,1
161,161,Specify the correct matching by choosing one of the 0 or 1,0,0,1
162,162,Specify the correct matching by choosing one of the 0 or 1,1,1,1
163,163,Specify the correct matching by choosing one of the 0 or 1,0,0,1
164,164,Specify the correct matching by choosing one of the 0 or 1,1,0,0
165,165,Specify the correct matching by choosing one of the 0 or 1,0,1,0
166,166,Specify the correct matching by choosing one of the 0 or 1,0,1,0
167,167,Specify the correct matching by choosing one of the 0 or 1,1,0,0
168,168,Specify the correct matching by choosing one of the 0 or 1,1,1,1
169,169,Specify the correct matching by choosing one of the 0 or 1,1,1,1
170,170,Specify the correct matching by choosing one of the 0 or 1,0,1,0
171,171,Specify the correct matching by choosing one of the 0 or 1,1,0,0
172,172,Specify the correct matching by choosing one of the 0 or 1,1,0,0
173,173,Specify the correct matching by choosing one of the 0 or 1,0,0,1
174,174,Specify the correct matching by choosing one of the 0 or 1,1,0,0
175,175,Specify the correct matching by choosing one of the 0 or 1,0,0,1
176,176,Specify the correct matching by choosing one of the 0 or 1,1,1,1
177,177,Specify the correct matching by choosing one of the 0 or 1,0,0,1
178,178,Specify the correct matching by choosing one of the 0 or 1,0,0,1
179,179,Specify the correct matching by choosing one of the 0 or 1,1,1,1
180,180,Specify the correct matching by choosing one of the 0 or 1,1,0,0
181,181,Specify the correct matching by choosing one of the 0 or 1,0,0,1
182,182,Specify the correct matching by choosing one of the 0 or 1,1,1,1
183,183,Specify the correct matching by choosing one of the 0 or 1,0,1,0
184,184,Specify the correct matching by choosing one of the 0 or 1,0,1,0
185,185,Specify the correct matching by choosing one of the 0 or 1,1,0,0
186,186,Specify the correct matching by choosing one of the 0 or 1,1,1,1
187,187,Specify the correct matching by choosing one of the 0 or 1,0,1,0
188,188,Specify the correct matching by choosing one of the 0 or 1,0,0,1
189,189,Specify the correct matching by choosing one of the 0 or 1,1,0,0
190,190,Specify the correct matching by choosing one of the 0 or 1,1,1,1
191,191,Specify the correct matching by choosing one of the 0 or 1,0,0,1
192,192,Specify the correct matching by choosing one of the 0 or 1,0,1,0
193,193,Specify the correct matching by choosing one of the 0 or 1,0,0,1
194,194,Specify the correct matching by choosing one of the 0 or 1,0,0,1
195,195,Specify the correct matching by choosing one of the 0 or 1,0,0,1
196,196,Specify the correct matching by choosing one of the 0 or 1,0,1,0
197,197,Specify the correct matching by choosing one of the 0 or 1,1,0,0
198,198,Specify the correct matching by choosing one of the 0 or 1,1,1,1
199,199,Specify the correct matching by choosing one of the 0 or 1,0,1,0
200,200,Specify the correct matching by choosing one of the 0 or 1,0,0,1
201,201,Specify the correct matching by choosing one of the 0 or 1,0,1,0
202,202,Specify the correct matching by choosing one of the 0 or 1,1,1,1
203,203,Specify the correct matching by choosing one of the 0 or 1,1,1,1
204,204,Specify the correct matching by choosing one of the 0 or 1,1,1,1
205,205,Specify the correct matching by choosing one of the 0 or 1,1,0,0
206,206,Specify the correct matching by choosing one of the 0 or 1,0,0,1
207,207,Specify the correct matching by choosing one of the 0 or 1,1,0,0
208,208,Specify the correct matching by choosing one of the 0 or 1,1,0,0
209,209,Specify the correct matching by choosing one of the 0 or 1,0,0,1
210,210,Specify the correct matching by choosing one of the 0 or 1,0,0,1
211,211,Specify the correct matching by choosing one of the 0 or 1,1,0,0
212,212,Specify the correct matching by choosing one of the 0 or 1,0,0,1
213,213,Specify the correct matching by choosing one of the 0 or 1,0,0,1
214,214,Specify the correct matching by choosing one of the 0 or 1,1,0,0
215,215,Specify the correct matching by choosing one of the 0 or 1,1,1,1
216,216,Specify the correct matching by choosing one of the 0 or 1,0,0,1
217,217,Specify the correct matching by choosing one of the 0 or 1,1,1,1
218,218,Specify the correct matching by choosing one of the 0 or 1,1,1,1
219,219,Specify the correct matching by choosing one of the 0 or 1,1,1,1
220,220,Specify the correct matching by choosing one of the 0 or 1,1,1,1
221,221,Specify the correct matching by choosing one of the 0 or 1,0,1,0
222,222,Specify the correct matching by choosing one of the 0 or 1,0,1,0
223,223,Specify the correct matching by choosing one of the 0 or 1,0,0,1
224,224,Specify the correct matching by choosing one of the 0 or 1,0,0,1
225,225,Specify the correct matching by choosing one of the 0 or 1,0,0,1
226,226,Specify the correct matching by choosing one of the 0 or 1,1,0,0
227,227,Specify the correct matching by choosing one of the 0 or 1,1,0,0
228,228,Specify the correct matching by choosing one of the 0 or 1,0,0,1
229,229,Specify the correct matching by choosing one of the 0 or 1,1,1,1
230,230,Specify the correct matching by choosing one of the 0 or 1,1,1,1
231,231,Specify the correct matching by choosing one of the 0 or 1,1,0,0
232,232,Specify the correct matching by choosing one of the 0 or 1,1,1,1
233,233,Specify the correct matching by choosing one of the 0 or 1,1,1,1
234,234,Specify the correct matching by choosing one of the 0 or 1,0,1,0
235,235,Specify the correct matching by choosing one of the 0 or 1,0,0,1
236,236,Specify the correct matching by choosing one of the 0 or 1,1,0,0
237,237,Specify the correct matching by choosing one of the 0 or 1,1,0,0
238,238,Specify the correct matching by choosing one of the 0 or 1,1,1,1
239,239,Specify the correct matching by choosing one of the 0 or 1,0,0,1
240,240,Specify the correct matching by choosing one of the 0 or 1,1,1,1
241,241,Specify the correct matching by choosing one of the 0 or 1,0,1,0
242,242,Specify the correct matching by choosing one of the 0 or 1,1,0,0
243,243,Specify the correct matching by choosing one of the 0 or 1,1,0,0
244,244,Specify the correct matching by choosing one of the 0 or 1,0,0,1
245,245,Specify the correct matching by choosing one of the 0 or 1,1,0,0
246,246,Specify the correct matching by choosing one of the 0 or 1,0,0,1
247,247,Specify the correct matching by choosing one of the 0 or 1,0,0,1
248,248,Specify the correct matching by choosing one of the 0 or 1,1,1,1
249,249,Specify the correct matching by choosing one of the 0 or 1,0,1,0
250,250,Specify the correct matching by choosing one of the 0 or 1,0,0,1
251,251,Specify the correct matching by choosing one of the 0 or 1,0,1,0
252,252,Specify the correct matching by choosing one of the 0 or 1,0,0,1
253,253,Specify the correct matching by choosing one of the 0 or 1,0,0,1
254,254,Specify the correct matching by choosing one of the 0 or 1,0,1,0
255,255,Specify the correct matching by choosing one of the 0 or 1,0,1,0
256,256,Specify the correct matching by choosing one of the 0 or 1,0,1,0
257,257,Specify the correct matching by choosing one of the 0 or 1,1,0,0
258,258,Specify the correct matching by choosing one of the 0 or 1,1,0,0
259,259,Specify the correct matching by choosing one of the 0 or 1,0,0,1
260,260,Specify the correct matching by choosing one of the 0 or 1,1,1,1
261,261,Specify the correct matching by choosing one of the 0 or 1,1,1,1
262,262,Specify the correct matching by choosing one of the 0 or 1,1,0,0
263,263,Specify the correct matching by choosing one of the 0 or 1,0,0,1
264,264,Specify the correct matching by choosing one of the 0 or 1,0,1,0
265,265,Specify the correct matching by choosing one of the 0 or 1,0,0,1
266,266,Specify the correct matching by choosing one of the 0 or 1,0,1,0
267,267,Specify the correct matching by choosing one of the 0 or 1,0,0,1
268,268,Specify the correct matching by choosing one of the 0 or 1,0,1,0
269,269,Specify the correct matching by choosing one of the 0 or 1,0,1,0
270,270,Specify the correct matching by choosing one of the 0 or 1,1,1,1
271,271,Specify the correct matching by choosing one of the 0 or 1,0,1,0
272,272,Specify the correct matching by choosing one of the 0 or 1,1,0,0
273,273,Specify the correct matching by choosing one of the 0 or 1,1,1,1
274,274,Specify the correct matching by choosing one of the 0 or 1,1,0,0
275,275,Specify the correct matching by choosing one of the 0 or 1,1,1,1
276,276,Specify the correct matching by choosing one of the 0 or 1,0,1,0
277,277,Specify the correct matching by choosing one of the 0 or 1,0,0,1
278,278,Specify the correct matching by choosing one of the 0 or 1,1,0,0
279,279,Specify the correct matching by choosing one of the 0 or 1,1,0,0
280,280,Specify the correct matching by choosing one of the 0 or 1,0,0,1
281,281,Specify the correct matching by choosing one of the 0 or 1,0,0,1
282,282,Specify the correct matching by choosing one of the 0 or 1,0,0,1
283,283,Specify the correct matching by choosing one of the 0 or 1,1,1,1
284,284,Specify the correct matching by choosing one of the 0 or 1,0,0,1
285,285,Specify the correct matching by choosing one of the 0 or 1,1,1,1
286,286,Specify the correct matching by choosing one of the 0 or 1,1,0,0
287,287,Specify the correct matching by choosing one of the 0 or 1,0,1,0
288,288,Specify the correct matching by choosing one of the 0 or 1,0,0,1
289,289,Specify the correct matching by choosing one of the 0 or 1,0,0,1
290,290,Specify the correct matching by choosing one of the 0 or 1,0,1,0
291,291,Specify the correct matching by choosing one of the 0 or 1,1,0,0
292,292,Specify the correct matching by choosing one of the 0 or 1,0,1,0
293,293,Specify the correct matching by choosing one of the 0 or 1,0,0,1
294,294,Specify the correct matching by choosing one of the 0 or 1,0,1,0
295,295,Specify the correct matching by choosing one of the 0 or 1,0,0,1
296,296,Specify the correct matching by choosing one of the 0 or 1,0,0,1
297,297,Specify the correct matching by choosing one of the 0 or 1,0,0,1
298,298,Specify the correct matching by choosing one of the 0 or 1,1,1,1
299,299,Specify the correct matching by choosing one of the 0 or 1,1,0,0
300,300,Specify the correct matching by choosing one of the 0 or 1,0,1,0
301,301,Specify the correct matching by choosing one of the 0 or 1,0,0,1
302,302,Specify the correct matching by choosing one of the 0 or 1,1,0,0
303,303,Specify the correct matching by choosing one of the 0 or 1,1,1,1
304,304,Specify the correct matching by choosing one of the 0 or 1,1,1,1
305,305,Specify the correct matching by choosing one of the 0 or 1,0,1,0
306,306,Specify the correct matching by choosing one of the 0 or 1,0,0,1
307,307,Specify the correct matching by choosing one of the 0 or 1,0,1,0
308,308,Specify the correct matching by choosing one of the 0 or 1,0,0,1
309,309,Specify the correct matching by choosing one of the 0 or 1,0,1,0
310,310,Specify the correct matching by choosing one of the 0 or 1,1,1,1
311,311,Specify the correct matching by choosing one of the 0 or 1,1,0,0
312,312,Specify the correct matching by choosing one of the 0 or 1,1,0,0
313,313,Specify the correct matching by choosing one of the 0 or 1,0,1,0
314,314,Specify the correct matching by choosing one of the 0 or 1,0,0,1
315,315,Specify the correct matching by choosing one of the 0 or 1,1,0,0
316,316,Specify the correct matching by choosing one of the 0 or 1,1,0,0
317,317,Specify the correct matching by choosing one of the 0 or 1,0,1,0
318,318,Specify the correct matching by choosing one of the 0 or 1,0,0,1
319,319,Specify the correct matching by choosing one of the 0 or 1,1,1,1
320,320,Specify the correct matching by choosing one of the 0 or 1,1,1,1
321,321,Specify the correct matching by choosing one of the 0 or 1,0,1,0
322,322,Specify the correct matching by choosing one of the 0 or 1,1,0,0
323,323,Specify the correct matching by choosing one of the 0 or 1,0,0,1
324,324,Specify the correct matching by choosing one of the 0 or 1,1,1,1
325,325,Specify the correct matching by choosing one of the 0 or 1,0,1,0
326,326,Specify the correct matching by choosing one of the 0 or 1,0,0,1
327,327,Specify the correct matching by choosing one of the 0 or 1,1,1,1
328,328,Specify the correct matching by choosing one of the 0 or 1,1,0,0
329,329,Specify the correct matching by choosing one of the 0 or 1,0,0,1
330,330,Specify the correct matching by choosing one of the 0 or 1,0,1,0
331,331,Specify the correct matching by choosing one of the 0 or 1,1,0,0
332,332,Specify the correct matching by choosing one of the 0 or 1,0,1,0
333,333,Specify the correct matching by choosing one of the 0 or 1,1,0,0
334,334,Specify the correct matching by choosing one of the 0 or 1,0,0,1
335,335,Specify the correct matching by choosing one of the 0 or 1,0,1,0
336,336,Specify the correct matching by choosing one of the 0 or 1,1,1,1
337,337,Specify the correct matching by choosing one of the 0 or 1,0,1,0
338,338,Specify the correct matching by choosing one of the 0 or 1,0,0,1
339,339,Specify the correct matching by choosing one of the 0 or 1,0,0,1
340,340,Specify the correct matching by choosing one of the 0 or 1,1,1,1
341,341,Specify the correct matching by choosing one of the 0 or 1,0,1,0
342,342,Specify the correct matching by choosing one of the 0 or 1,0,0,1
343,343,Specify the correct matching by choosing one of the 0 or 1,1,0,0
344,344,Specify the correct matching by choosing one of the 0 or 1,0,1,0
345,345,Specify the correct matching by choosing one of the 0 or 1,0,1,0
346,346,Specify the correct matching by choosing one of the 0 or 1,0,1,0
347,347,Specify the correct matching by choosing one of the 0 or 1,0,0,1
348,348,Specify the correct matching by choosing one of the 0 or 1,1,1,1
349,349,Specify the correct matching by choosing one of the 0 or 1,1,0,0
350,350,Specify the correct matching by choosing one of the 0 or 1,0,1,0
351,351,Specify the correct matching by choosing one of the 0 or 1,1,1,1
352,352,Specify the correct matching by choosing one of the 0 or 1,1,0,0
353,353,Specify the correct matching by choosing one of the 0 or 1,1,0,0
354,354,Specify the correct matching by choosing one of the 0 or 1,0,0,1
355,355,Specify the correct matching by choosing one of the 0 or 1,0,0,1
356,356,Specify the correct matching by choosing one of the 0 or 1,1,0,0
357,357,Specify the correct matching by choosing one of the 0 or 1,0,1,0
358,358,Specify the correct matching by choosing one of the 0 or 1,1,0,0
359,359,Specify the correct matching by choosing one of the 0 or 1,0,1,0
360,360,Specify the correct matching by choosing one of the 0 or 1,1,1,1
361,361,Specify the correct matching by choosing one of the 0 or 1,1,0,0
362,362,Specify the correct matching by choosing one of the 0 or 1,0,0,1
363,363,Specify the correct matching by choosing one of the 0 or 1,0,0,1
364,364,Specify the correct matching by choosing one of the 0 or 1,0,1,0
365,365,Specify the correct matching by choosing one of the 0 or 1,0,0,1
366,366,Specify the correct matching by choosing one of the 0 or 1,1,1,1
367,367,Specify the correct matching by choosing one of the 0 or 1,0,0,1
368,368,Specify the correct matching by choosing one of the 0 or 1,1,1,1
369,369,Specify the correct matching by choosing one of the 0 or 1,1,1,1
370,370,Specify the correct matching by choosing one of the 0 or 1,0,1,0
371,371,Specify the correct matching by choosing one of the 0 or 1,0,0,1
372,372,Specify the correct matching by choosing one of the 0 or 1,0,1,0
373,373,Specify the correct matching by choosing one of the 0 or 1,0,1,0
374,374,Specify the correct matching by choosing one of the 0 or 1,0,1,0
375,375,Specify the correct matching by choosing one of the 0 or 1,1,0,0
376,376,Specify the correct matching by choosing one of the 0 or 1,1,0,0
377,377,Specify the correct matching by choosing one of the 0 or 1,1,1,1
378,378,Specify the correct matching by choosing one of the 0 or 1,0,1,0
379,379,Specify the correct matching by choosing one of the 0 or 1,1,1,1
380,380,Specify the correct matching by choosing one of the 0 or 1,0,0,1
381,381,Specify the correct matching by choosing one of the 0 or 1,1,1,1
382,382,Specify the correct matching by choosing one of the 0 or 1,1,0,0
383,383,Specify the correct matching by choosing one of the 0 or 1,1,1,1
384,384,Specify the correct matching by choosing one of the 0 or 1,0,1,0
385,385,Specify the correct matching by choosing one of the 0 or 1,1,1,1
386,386,Specify the correct matching by choosing one of the 0 or 1,1,0,0
387,387,Specify the correct matching by choosing one of the 0 or 1,0,1,0
388,388,Specify the correct matching by choosing one of the 0 or 1,0,1,0
389,389,Specify the correct matching by choosing one of the 0 or 1,1,0,0
390,390,Specify the correct matching by choosing one of the 0 or 1,1,1,1
391,391,Specify the correct matching by choosing one of the 0 or 1,1,0,0
392,392,Specify the correct matching by choosing one of the 0 or 1,1,0,0
393,393,Specify the correct matching by choosing one of the 0 or 1,1,0,0
394,394,Specify the correct matching by choosing one of the 0 or 1,1,1,1
395,395,Specify the correct matching by choosing one of the 0 or 1,1,1,1
396,396,Specify the correct matching by choosing one of the 0 or 1,0,0,1
397,397,Specify the correct matching by choosing one of the 0 or 1,0,1,0
398,398,Specify the correct matching by choosing one of the 0 or 1,0,1,0
399,399,Specify the correct matching by choosing one of the 0 or 1,0,1,0
