index,qid,question,origanswer,generatedanswer,correctness
59,2277,Which of the following countries is not a G7 country?,1,0,0
60,2278,Healthcare spending as a share of GDP for UK is less than all other G7 countries except,2,1,0
61,2279,Is France combating inflation?,1,1,1
62,2280,In which year was the money supply the lowest for France?,0,3,0
63,2281,"In the year 2015, which country should have a higher economic growth?",0,3,0
64,2282,"In the year 2010, which country should have a lower economic growth?",0,2,0
65,2283,"In Mexico, for which year would the banks have their lending rates the highest?",3,2,0
66,2284,"In Mexico, for which year is it the most expensive for people to borrow money?",3,3,1
67,2285,"In the year 2015, in which country is it going to be economical to borrow money from banks?",1,3,0
68,2286,In which year was the economic inequality the highest in United States?,3,1,0
69,2287,In which year did citizens of United States experience highest rates of health problems?,3,1,0
70,2288,Is India moving towards a future of economic equality?,0,1,0
71,2289,"In India, for which year was economic equality the highest?",3,2,0
72,2290,"In India, in which year did the people experienced lowest satisfaction and happiness due to income inequality?",0,3,0
73,2291,People of which country would be more prone to health problems?,1,3,0
74,2292,"Based on the Gini Index, people of which country would have the highest satisafaction and happiness?",1,1,1
75,2293,"In Argentina, in which year was it easiest to get loans?",0,1,0
76,2294,"In Argentina, in which year was the liquidity in the financial markets the lowest?",2,1,0
77,2295,"In the year 2017, did the economy expand?",0,0,1
78,2296,"In the year 2013, for which country did the economy expand in comparison to the previous year?",0,1,0
79,2297,"Based on the graph, which country has higher increase in liquidity in the financial markets?",1,1,1
80,2298,In which year is spending likely to be the lowest?,2,3,0
81,2299,In which year did the economy likely grow the slowest?,2,1,0
82,2300,In which year was the demand for financial assets the highest?,1,1,1
83,2301,In which year will the interest rates likely be the lowest?,1,1,1
84,2302,Is Saudi Arabia heading towards inflation or deflation?,1,1,1
85,2303,In which year did Saudi Arabia experience inflation?,1,3,0
86,2304,What correlation does United States and Russia have in terms of inflation and deflation of their economy?,1,3,0
87,2305,"In the year 2013, was India a net borrower or a net lender?",1,2,0
88,2306,"In which year, India is likely to have lent the highest amount of money?",0,1,0
89,2307,"Based on the graph, is it likely for India to have increased their imports from European Union?",0,0,1
90,2308,What is the correlation between the amount of foreign assets of Europen Union and India?,1,3,0
91,2309,"According to the authors of the study, in which year are the multinational companies likely to have invested the most at home?",3,1,0
92,2310,"Based on the data, do you predict that investment in US by US based multinational companies will increase/decrease/stay the same?",0,3,0
93,2311,"In the year 2015, was the economy of Puerto Rico expanding?",1,0,0
94,2312,"Between the years 2008 and 2010, did the businesses fluorish?",0,0,1
95,2313,"In which year, the economy of Puerto Rico is in danger of stalling?",2,1,0
96,2314,In which year did the business in Saudi Arabia invested the least in new purchases?,3,0,0
97,2315,"In which which year, the people in Saudi Arabia are likely to have the least money to spend.",3,1,0
98,2316,"In the year 2017, businesses in which country is more likely to hire new employees?",1,2,0
99,2317,"In the year 2017, citizens of which country will have a higher chance of having more money to spend?",1,2,0
100,2318,"In which years, is the economy of both the countries highest in danger of stalling?",0,2,0
101,2319,"During which year, is the economy of Venezuela likely to have entered a state of recession?",1,3,0
102,2320,In which year did the GDP growth rate of Brazil hit the trough?,2,0,0
103,2321,"If a company initiated a hiring freeze in the year 2016, in which year will that company likely remove that freeze?",3,3,1
104,2322,In which year are the exports likely to be the highest?,3,0,0
105,2323,In which year are the exported goods likely to be the cheapest?,3,1,0
106,2324,In which year will the businesses in US have th easiest access to financing?,1,2,0
107,2325,In which year was the growth in economy the slowest?,2,1,0
108,2326,In which year did Britain likely held the referendum?,3,3,1
109,2327,"According to the study, in which year the military expenditures likely impacted the national economy of United States the most?",1,0,0
110,2328,"According to the study, in which year the military expenditures likely impacted the national economy of the United States the least?",3,1,0
111,2329,Which income level has no change in mortality rate for the year of 2018?,1,0,0
112,2330,Which income level people had increase in child mortality in 2018?,3,3,1
113,2331,For how many years was Kingston upon Hull among the top 5 areas in the UK with the highest % of workless households?,2,3,0
114,2332,Which of the following countries was never ranked second for the highest % of workless households?,1,0,0
115,2333,Which country’s rank for the highest % of workless households did not decrease from 2008 to 2009?,3,1,0
116,2334,Which household consumption was unaffected by the economic downturn?,3,3,1
117,2335,From 2006 to 2010 which two household consumption were almost equal?,1,2,0
118,2336,In which year did Recreation & Culture double its consumption when compared to 1997?,3,0,0
119,2337,Who has the highest likelihood of reporting ‘good’ health despite being disabled?,2,0,0
120,2338,Who has the lowest likelihood of reporting ‘good’ health despite being disabled?,0,0,1
121,2339,How many age groups lie between Nancy and Stacy?,1,3,0
122,2340,In which year was the human capital of the UK at its peak?,1,0,0
123,2341,The value of human capital of the UK remained broadly flat for which of the following time-period?,1,1,1
124,2342,For how many years was the human capital of the UK less than the value in 2009?,3,3,1
125,2343,During how many events of Mass Extinction was the atmospheric concentration of CO2 greater than that of O2?,0,2,0
126,2344,The Jurassic geological period was immediately succeeded by which geological period?,1,2,0
127,2345,In which geological period was the atmospheric concentration of O2 the highest?,0,0,1
128,2346,For which year the GDP of United States was lesser than the previous year?,3,0,0
129,2347,For which year the GDP of Russia was lesser than the previous year?,2,0,0
130,2348,Do living standards of India better than Pakistan?,0,1,0
131,2349,Which year the difference between the two countries where largest?,3,2,0
132,2350,Which year was risk of investment highest in Ghana?,0,0,1
133,2351,Does interest rates on debt higher in Cameroon than Ghana?,1,0,0
134,2352,Which country you should invest when you want low risk?,0,0,1
135,2353,What is the exchange rate of North Macedonia in the year 2015?,2,0,0
136,2354,Which country is having same ratio of foreign exchange earnings to expenditure in the years 2013 and 2017?,2,0,0
137,2355,Which year describes India’s best currency value?,3,1,0
138,2356,France is having constant unemployment rate due to,2,2,1
139,2357,What has happened to India from 2016-2017 with respect to imports?,1,0,0
140,2358,"As per the inference made on Life Satisfaction, which country is more likely to have an improvement in it.",0,0,1
141,2359,Which country is most likely to have more claims in 2016-2017?,0,0,1
142,2360,Which country is more advanced in terms of Technology?,1,1,1
143,2361,How is the trend of advanced education in India for the year 2016-2017?,0,3,0
144,2362,"A land area with a biotemperature of 15C, a 3.5 potential evapotranspiration ratio and 300 mm of annual precipitation will fall in which category?",1,1,1
145,2363,Which of the following combinations does not fall under desert category?,3,2,0
146,2364,Which of the following combinations does not exist?,1,2,0
147,2365,Which pair of notes are separated by a half tone interval?,1,1,1
148,2366,Which pair of notes are not separated by a whole tone interval?,1,0,0
149,2367,Which note will not generate any notes with sharp or flat signs if the intervals of the major scale are followed?,2,3,0
150,2368,Which note will not generate any notes with sharp or flat signs if the intervals of the minor scale are followed?,0,1,0
151,2369,The percentage of disabled women in Lower managerial positions is greater than the percentage of disabled men in Higher managerial positions by how much?,3,2,0
152,2370,The percentage of disabled men in a particular occupation lies between 20 to 25%. Which of the following is most likely to be that occupation?,2,0,0
153,2371,The percentage of disabled men in a particular occupation is greater than the percentage of disabled women. Which of the following is most likely to be that occupation?,0,2,0
154,2372,Which of the following nucleotide triplets does not synthesize Ser (S)?,2,3,0
155,2373,Which amino acid is synthesized for the nucleotide triplet sequence TGC?,2,0,0
156,2374,How many categories of electricity production is sourced from in the year 2016?,1,2,0
157,2375,Given the data how much percent does renewable energy sources account for in total electricity suply?,1,2,0
158,2376,"Given the data, In year 2017 how much percent does fossil fuel account for in total electricity suply?",0,1,0
159,2377,How much percent of total population uses a healthy mode of transportation?,2,2,1
160,2378,Given the data how much percent people use public mode of transportation?,1,2,0
161,2379,What is the total number of people who prefer walking?,1,3,0
162,2380,How much amount total the company earns from delivery by air?,0,0,1
163,2381,How much is total profit of the company?,1,2,0
164,2382,What language got the popularity increase in 2018?,1,2,0
165,2383,How many languages are popular than JavaScript in 2014?,0,0,1
166,2384,How many languages are popular than Java in 2018?,2,0,0
167,2385,How many languages lost popularity coming in 2018?,3,2,0
168,2386,"In the data given, have java been always more popular than python?",0,1,0
169,2387,Which two European countries have same government expenditure?,1,0,0
170,2388,Which country is heavily indebted after Denmark?,2,3,0
171,2389,"As per the IMF criteria, how many countries are added to the list",2,2,1
172,2390,Which country is most likely to have more electrical appliances?,1,0,0
173,2391,Which country is standing 2nd  next to Russia for percentage of electricity consumption to GDP?,0,1,0
174,2392,How many countries have less value of electricity consumption to GDP when compared with India?,2,3,0
175,2393,"As per the given data, which country is expected to have the least economy?",3,3,1
176,2394,"According to the given data, which country is having better economy than Kuwait?",1,0,0
177,2395,"Based on the data provided, what are the two countries that might have threat to the bird species?",0,2,0
178,2396,What is the expected population of people below poverty line in United States next year?,0,0,1
179,2397,"If this decline is steady for upcoming years, how long it will take for United Kingdom to reduce it’s people below poverty range percentage to 3%?",1,2,0
180,2398,"Based on the data, which country quantitatively has the least population of people below poverty line?",3,2,0
181,2399,"From the inferred correlation, which country people among the given is expected to have the least life expectancy?",3,0,0
182,2400,Which two countries has almost same life expectancy?,0,0,1
183,2401,Which country comparatively has better life expectancy than United states ?,1,1,1
184,2402,What would have been the nearest value of fertility rate of women in India by 1969?,1,3,0
185,2403,"From given values, How many countries would have had above 4 children/woman as fertility rate back in 1969?",0,0,1
186,2404,"If this continues at the same percentage, what would be the fertility rate of women in canada by 2069?",1,1,1
187,2405,"From becker’s argument, which country is likely to have made good improvement in women’s education for the past 5 years?",0,3,0
188,2406,"Applying becker’s theory, which country hasn’t made any improvement in women’s education?",2,0,0
189,2407,How many countries have done well in improving women’s education in comparison to Nepal?,0,2,0
190,2408,"Based on these facts, which country's scientific progress remains the same from 2014?",2,2,1
191,2409,Which country has made a very good scientific progress in last 5 years?,1,3,0
192,2410,How many countries have made better progress in science compared to Maldives?,1,2,0
193,2411,Which country has the people with highest life expectancy at birth?,1,1,1
194,2412,How many countries have people with better life expectancy at birth compared to Mexico?,2,3,0
195,2413,Which two countries of the given options has almost same life expectancy at birth?,1,2,0
196,2414,"From the given data, Which country people are likely to be more intellectual?",0,3,0
197,2415,How many countries has prominent intellectuals than United States?,2,2,1
198,2416,How many countries have least intellectuals compared to India ?,0,2,0
199,2417,Which of these countries is most likely to have a rapid inflation when compared to Pakistan?,1,3,0
200,2418,The industrial production growth rate of Pakistan is almost equal to,2,3,0
201,2419,Consider all the given 6 countries. The industrial production growth rate of Sri Lanka is less than how many countries,3,3,1
202,2420,Is Algeria more developed than Sudan?,0,1,0
203,2421,Which of these countries is the least developed country?,3,1,0
204,2422,Which of these countries have the highest chances of epidemics?,3,1,0
205,2423,Which of the given countries is most prone to heart diseases?,2,3,0
206,2424,How many of the given countries have higher obese population than Japan?,2,1,0
207,2425,"How many of the given countries, including Japan have lower obese population than 10%?",1,1,1
208,2426,"Which of the given countries, including Japan, has the third lowest obese population?",1,2,0
209,2427,Is German population have more health issues than Japan due to overweight?,0,0,1
210,2428,From the given data how many countries have decrease in unemployment rate from 2015 to 2018?,1,1,1
211,2429,,2,3,0
212,2430,Which country is likely to have similar wages as of Croatia?,2,2,1
213,2431,Which country would have the cheapest labor?,3,0,0
214,2432,"Which country, from the given data is more phrone to problems of older population?",1,2,0
215,2433,How many countries from the given data has less mdeian age than Poland?,3,0,0
216,2434,How much is the age difference is between germany and Poland?,2,0,0
217,2435,In the given data which country has higher exports?,1,3,0
218,2436,How many country have higher exports than Japan?,2,3,0
219,2437,Which of the following country is not having population approximately same as Marshall Islands?,2,0,0
220,2438,How many countries have better educational society when compared to Guatemala?,0,0,1
221,2439,Which country is having a better education society and highest population?,0,2,0
222,2440,Which country is next to China in exporting rice assuming each country produce and export rice?,2,3,0
223,2441,"Which country is similar to United States in production of Corn, assuming that all countries produce corn?",1,0,0
224,2442,How many countries are better in agriculture production when compared to Russia?,3,2,0
225,2443,Which country is having more GDP per capita when compared to Russia?,2,2,1
226,2444,Which country is best described to have rapidly growing industrial economy?,1,3,0
227,2445,How many countries are less developed industrially when compared to Russia?,2,2,1
228,2446,Which country is most likely to produce most Cereal?,0,0,1
229,2447,Which country stands 2nd next to India in producing Cereal?,3,3,1
230,2448,Which country stands 3rd last in producing Cereal?,1,1,1
231,2449,Which country is more likely to health hazards due to Natural gas consumption?,3,0,0
232,2450,Which country emits lesser CO2 compared to all the other countries in the plot?,1,0,0
233,2451,"Based on the above data, how many countries use lesser groundwater resource compared to India?",2,0,0
234,2452,Which country is most likely to import Fish?,2,3,0
235,2453,"Tea, Potatoes and Coffee thrive well in tropical climate. Which country produces coffee?",3,1,0
236,2454,Countries which produce fish have a coastline. Which country is landlocked?,2,0,0
237,2455,"According to Eisenhower Decision Principle, which of the following task should be dropped?",3,2,0
238,2456,"According to Eisenhower Decision Principle, which of the following task should be delegated?",2,2,1
239,2457,"According to Eisenhower Decision Principle, which of the following task has an end date?",1,3,0
240,2458,"According to Eisenhower Decision Principle, which of the following task should be done immediately?",0,1,0
241,2459,How many times does a note repeat within Fret Numbers 1-12 in all the 6 strings?,2,0,0
242,2460,Which notes do not follow one of the example I-IV-V progressions?,3,2,0
243,2461,Which of the following elements has low chemical reactivity?,1,0,0
244,2462,Which of the following elements has their outermost electron in the s-orbital?,0,0,1
245,2463,Which of the following is both a transition metal and has no isotope older than the earth?,2,1,0
246,2464,Which year did the economic downturn happen?,3,3,1
247,2465,The growth rate of per-capita healthcare spending for which two years are equal?,1,1,1
248,2466,"In August 2004, which of the following iPod model was already manufactured?",3,3,1
249,2467,The iPod nano is not available in which storage size?,2,0,0
250,2468,Which iPod flavor is only available in 512 MB storage size?,0,3,0
