index,qid,question,origanswer,generatedanswer,correctness
42,1653,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
43,1654,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
44,1655,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
45,1656,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
46,1657,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
47,1658,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
48,1659,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
49,1660,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
50,1661,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
51,1662,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
52,1663,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
53,1664,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
54,1665,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
55,1666,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
56,1667,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
57,1668,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
58,1669,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
59,1670,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
60,1671,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
61,1672,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
62,1673,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
63,1674,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
64,1675,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
65,1676,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
66,1677,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
67,1678,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
68,1679,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
69,1680,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
70,1681,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
71,1682,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
72,1683,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
73,1684,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
74,1685,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
75,1686,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
76,1687,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
77,1688,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
78,1689,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
79,1690,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
80,1691,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
81,1692,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
82,1693,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
83,1694,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
84,1695,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
85,1696,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
86,1697,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
87,1698,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
88,1699,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
89,1700,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
90,1701,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
91,1702,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
92,1703,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
93,1704,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
94,1705,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
95,1706,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
96,1707,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
97,1708,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
98,1709,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
99,1710,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
100,1711,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
101,1712,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
102,1713,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
103,1714,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
104,1715,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
105,1716,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
106,1717,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
107,1718,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
108,1719,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
109,1720,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
110,1721,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
111,1722,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
112,1723,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
113,1724,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
114,1725,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
115,1726,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
116,1727,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
117,1728,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
118,1729,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
119,1730,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
120,1731,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
121,1732,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
122,1733,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
123,1734,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
124,1735,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
125,1736,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
126,1737,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
127,1738,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
128,1739,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
129,1740,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
130,1741,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
131,1742,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
132,1743,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
133,1744,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
134,1745,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
135,1746,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
136,1747,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
137,1748,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
138,1749,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
139,1750,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
140,1751,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
141,1752,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
142,1753,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
143,1754,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
144,1755,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
145,1756,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
146,1757,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
147,1758,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
148,1759,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
149,1760,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
150,1761,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
151,1762,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
152,1763,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
153,1764,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
154,1765,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
155,1766,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
156,1767,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
157,1768,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
158,1769,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
159,1770,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
160,1771,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
161,1772,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
162,1773,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
163,1774,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
164,1775,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
165,1776,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
166,1777,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
167,1778,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
168,1779,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
169,1780,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
170,1781,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
171,1782,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
172,1783,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
173,1784,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
174,1785,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
175,1786,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
176,1787,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
177,1788,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
178,1789,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
179,1790,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
180,1791,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
181,1792,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
182,1793,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
183,1794,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
184,1795,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
185,1796,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
186,1797,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
187,1798,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
188,1799,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
189,1800,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
190,1801,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
191,1802,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
192,1803,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
193,1804,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
194,1805,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
195,1806,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
196,1807,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
197,1808,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
198,1809,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
199,1810,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
200,1811,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
201,1812,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
202,1813,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
203,1814,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
204,1815,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
205,1816,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
206,1817,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
207,1818,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
208,1819,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
209,1820,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
210,1821,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
211,1822,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
212,1823,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
213,1824,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
214,1825,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
215,1826,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
216,1827,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
217,1828,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
218,1829,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
219,1830,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
220,1831,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
221,1832,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
222,1833,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
223,1834,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
224,1835,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
225,1836,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
226,1837,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
227,1838,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
228,1839,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
229,1840,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
230,1841,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
231,1842,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
232,1843,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
233,1844,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
234,1845,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
235,1846,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
236,1847,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
237,1848,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
238,1849,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
239,1850,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
240,1851,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
241,1852,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
242,1853,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
243,1854,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
244,1855,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
245,1856,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
246,1857,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
247,1858,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
248,1859,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
249,1860,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
250,1861,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
251,1862,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
252,1863,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
253,1864,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
254,1865,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
255,1866,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
256,1867,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
257,1868,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
258,1869,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
259,1870,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
260,1871,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
261,1872,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
262,1873,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
263,1874,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
264,1875,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
265,1876,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
266,1877,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
267,1878,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
268,1879,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
269,1880,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
270,1881,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
271,1882,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
272,1883,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
273,1884,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
274,1885,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
275,1886,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
276,1887,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
277,1888,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
278,1889,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
279,1890,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
280,1891,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
281,1892,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
282,1893,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
283,1894,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
284,1895,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
285,1896,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
286,1897,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
287,1898,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
288,1899,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
289,1900,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
290,1901,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
291,1902,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
292,1903,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
293,1904,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
294,1905,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
295,1906,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
296,1907,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
297,1908,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
298,1909,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
299,1910,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
300,1911,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
301,1912,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
302,1913,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
303,1914,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
304,1915,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
305,1916,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
306,1917,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
307,1918,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
308,1919,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
309,1920,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
310,1921,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
311,1922,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
312,1923,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
313,1924,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
314,1925,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
315,1926,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
316,1927,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
317,1928,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
318,1929,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
319,1930,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
320,1931,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
321,1932,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
322,1933,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
323,1934,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
324,1935,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
325,1936,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
326,1937,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
327,1938,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
328,1939,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
329,1940,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
330,1941,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
331,1942,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,0,1
332,1943,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
333,1944,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
334,1945,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
335,1946,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,0,0
336,1947,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
337,1948,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
338,1949,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
339,1950,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
340,1951,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
341,1952,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
342,1953,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
343,1954,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
344,1955,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
345,1956,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
346,1957,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,1,1,1
347,1958,Select an image from the following choices that can fill-in-the-blank provide in the passage. ,0,1,0
