qid,gt_ans,pred_ans_blip,correctness_blip
121,II-III-I-IV,II-III-I-IV,1
122,I-II-IV-III,II-III-I-IV,0
123,II-I-IV-III,II-III-I-IV,0
124,II-I-IV-III,II-I-IV-III,1
125,II-I-IV-III,II-III-I-IV,0
126,II-I-IV-III,II-I-IV-III,1
127,II-III-I-IV,II-III-I-IV,1
128,I-II-IV-III,II-III-I-IV,0
129,I-II-IV-III,II-III-I-IV,0
130,I-IV-III-II,II-III-I-IV,0
131,II-III-I-IV,II-III-I-IV,1
132,I-II-IV-III,II-III-I-IV,0
133,I-II-IV-III,II-III-I-IV,0
134,I-II-IV-III,II-III-I-IV,0
135,II-III-I-IV,II-III-I-IV,1
136,I-IV-III-II,II-III-I-IV,0
137,I-II-IV-III,II-III-I-IV,0
138,II-I-IV-III,II-III-I-IV,0
139,I-II-IV-III,II-III-I-IV,0
140,II-III-I-IV,II-III-I-IV,1
141,II-I-IV-III,II-III-I-IV,0
142,I-IV-III-II,II-III-I-IV,0
143,I-IV-III-II,II-III-I-IV,0
144,II-III-I-IV,II-III-I-IV,1
145,I-IV-III-II,II-III-I-IV,0
146,II-III-I-IV,II-III-I-IV,1
147,I-II-IV-III,II-III-I-IV,0
148,I-IV-III-II,II-III-I-IV,0
149,II-I-IV-III,II-III-I-IV,0
150,True,Unknown,0
151,True,Unknown,0
152,False,Unknown,0
153,False,Unknown,0
154,False,Unknown,0
155,True,Unknown,0
156,False,Unknown,0
157,True,Unknown,0
158,True,Unknown,0
159,True,Unknown,0
160,True,Unknown,0
161,True,Unknown,0
162,True,Unknown,0
163,True,Unknown,0
164,False,Unknown,0
165,False,Unknown,0
166,False,Unknown,0
167,False,Unknown,0
168,False,Unknown,0
169,False,Unknown,0
170,False,Unknown,0
171,False,Unknown,0
172,True,Unknown,0
173,True,Unknown,0
174,True,Unknown,0
175,True,Unknown,0
176,False,Unknown,0
177,True,Unknown,0
178,False,Unknown,0
179,True,Unknown,0
180,True,Unknown,0
181,True,Unknown,0
182,True,Unknown,0
183,False,Unknown,0
184,True,Unknown,0
185,True,Unknown,0
186,True,Unknown,0
187,True,Unknown,0
188,True,Unknown,0
189,True,Unknown,0
190,False,Unknown,0
191,False,Unknown,0
192,True,Unknown,0
193,True,Unknown,0
194,False,Unknown,0
195,False,Unknown,0
196,False,Unknown,0
197,True,Unknown,0
198,True,Unknown,0
199,True,Unknown,0
200,False,Unknown,0
201,False,Unknown,0
202,True,Unknown,0
203,True,Unknown,0
204,True,Unknown,0
205,True,Unknown,0
206,False,Unknown,0
207,True,Unknown,0
208,False,Unknown,0
209,True,Unknown,0
210,True,Unknown,0
211,False,Unknown,0
212,False,Unknown,0
213,False,Unknown,0
214,True,Unknown,0
215,True,Unknown,0
216,True,Unknown,0
217,False,Unknown,0
218,False,Unknown,0
219,True,Unknown,0
220,True,Unknown,0
221,True,Unknown,0
222,True,Unknown,0
223,True,Unknown,0
224,False,Unknown,0
225,True,Unknown,0
226,False,Unknown,0
227,False,Unknown,0
228,False,Unknown,0
229,True,Unknown,0
230,True,Unknown,0
231,True,Unknown,0
232,False,Unknown,0
233,False,Unknown,0
234,True,Unknown,0
235,True,Unknown,0
236,True,Unknown,0
237,False,Unknown,0
238,False,Unknown,0
239,False,Unknown,0
240,True,Unknown,0
241,False,Unknown,0
242,True,Unknown,0
243,False,Unknown,0
244,False,Unknown,0
245,True,Unknown,0
246,False,Unknown,0
247,False,Unknown,0
248,False,Unknown,0
249,False,Unknown,0
