index,filenumber,qid,question,origanswer,generatedanswer,correctness
4012,3,11070202,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1, 4]
b. [3, 0, 4, 1, 2]
c. [3, 1, 0, 2, 4]
d. [0, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct answer is d.,0
4013,3,11070276,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [2, 1, 0]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0, 2]",1
4014,3,11070508,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [1, 2, 0, 3]
c. [2, 0, 3, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [2, 0, 3, 1]",1
4015,3,1107083,"Question: 
Answer Choices are: 
a. [5, 4, 0, 1, 2, 3]
b. [4, 2, 5, 1, 3, 0]
c. [5, 2, 3, 4, 1, 0]
d. [2, 3, 1, 0, 4, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
4016,3,1107127,"Question: 
Answer Choices are: 
a. [5, 0, 1, 3, 4, 2, 6]
b. [5, 3, 4, 1, 2, 6, 0]
c. [3, 5, 1, 6, 2, 0, 4]
d. [4, 3, 0, 6, 2, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events specified in the passage is b.,0
4017,3,1107148,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 0, 2]
c. [0, 1, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 1, 2]",0
4018,3,11071704,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 1, 2]
c. [0, 1, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 1, 0]",0
4019,3,11071948,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [1, 0, 3, 2]
c. [2, 3, 0, 1]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [2, 3, 0, 1]",0
4020,3,11072905,"Question: 
Answer Choices are: 
a. [1, 5, 3, 0, 2, 4]
b. [3, 0, 4, 5, 1, 2]
c. [2, 0, 5, 3, 4, 1]
d. [5, 2, 0, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [5, 2, 0, 4, 3, 1]",0
4021,3,11072971,"Question: 
Answer Choices are: 
a. [1, 4, 2, 0, 3]
b. [2, 1, 4, 0, 3]
c. [1, 0, 3, 4, 2]
d. [4, 2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is c.,0
4022,3,11073174,"Question: 
Answer Choices are: 
a. [0, 4, 1, 2, 3]
b. [3, 1, 4, 2, 0]
c. [4, 2, 3, 0, 1]
d. [1, 3, 2, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events in the passage is c.,1
4023,3,1107337,"Question: 
Answer Choices are: 
a. [3, 6, 2, 5, 4, 1, 7, 0]
b. [0, 7, 1, 2, 3, 4, 6, 5]
c. [3, 5, 0, 4, 6, 1, 7, 2]
d. [3, 6, 4, 7, 5, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,c,1
4024,3,1107341,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [0, 1, 2, 3]
c. [2, 0, 3, 1]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is b.,0
4025,3,11073687,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 2, 1]
c. [2, 0, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
4026,3,11076920,"Question: 
Answer Choices are: 
a. [0, 1, 3, 4, 2, 5]
b. [5, 4, 2, 1, 0, 3]
c. [4, 5, 1, 2, 0, 3]
d. [0, 4, 1, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 4, 1, 5, 3, 2]",0
4027,3,11077247,"Question: 
Answer Choices are: 
a. [3, 1, 0, 4, 2]
b. [4, 2, 0, 3, 1]
c. [1, 3, 0, 4, 2]
d. [1, 4, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 4, 3, 0, 2]",0
4028,3,11077526,"Question: 
Answer Choices are: 
a. [1, 3, 0, 5, 6, 4, 2]
b. [3, 1, 0, 5, 4, 6, 2]
c. [5, 2, 4, 1, 6, 0, 3]
d. [5, 3, 0, 6, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,None of the above.,0
4029,3,11077591,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2, 4]
b. [2, 4, 1, 3, 0]
c. [0, 3, 1, 2, 4]
d. [4, 2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [3, 0, 1, 2, 4]",1
4030,3,11077615,"Question: 
Answer Choices are: 
a. [6, 4, 2, 5, 7, 0, 1, 3]
b. [2, 7, 4, 0, 5, 6, 1, 3]
c. [1, 0, 6, 7, 5, 4, 3, 2]
d. [4, 3, 1, 5, 7, 2, 0, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 3, 1, 5, 7, 2, 0, 6]",1
4031,3,1107771,"Question: 
Answer Choices are: 
a. [4, 3, 2, 1, 0]
b. [4, 0, 2, 1, 3]
c. [4, 3, 1, 2, 0]
d. [4, 3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 3, 1, 2, 0]",1
4032,3,11077884,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [0, 2, 3, 1]
c. [2, 1, 0, 3]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"There is a long path ahead of them, winding through the woods.",0
4033,3,1107805,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [0, 2, 1, 3]
c. [3, 1, 0, 2]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [0, 2, 1, 3]",1
4034,3,1107807,"Question: 
Answer Choices are: 
a. [3, 0, 1, 6, 5, 7, 4, 2]
b. [6, 3, 1, 2, 0, 4, 7, 5]
c. [4, 3, 2, 7, 5, 0, 6, 1]
d. [7, 3, 5, 4, 6, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is d.,0
4035,3,1107808,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [0, 1, 2, 3]
c. [0, 3, 1, 2]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 3, 1, 2]",1
4036,3,1107810,"Question: 
Answer Choices are: 
a. [2, 4, 3, 5, 1, 0]
b. [1, 2, 4, 5, 0, 3]
c. [3, 2, 0, 1, 5, 4]
d. [5, 0, 3, 1, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [5, 0, 3, 1, 4, 2]",0
4037,3,1107811,"Question: 
Answer Choices are: 
a. [6, 7, 5, 3, 4, 12, 2, 1, 0, 11, 10, 9, 8]
b. [4, 3, 11, 5, 6, 8, 2, 7, 1, 9, 10, 12, 0]
c. [6, 1, 4, 10, 8, 2, 12, 11, 7, 9, 0, 3, 5]
d. [4, 11, 9, 5, 3, 6, 1, 8, 0, 7, 10, 2, 12]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
4038,3,1107814,"Question: 
Answer Choices are: 
a. [5, 3, 0, 1, 2, 4]
b. [3, 4, 2, 5, 1, 0]
c. [4, 2, 3, 5, 1, 0]
d. [2, 1, 4, 3, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [3, 4, 2, 5, 1, 0]",1
4039,3,1107815,"Question: 
Answer Choices are: 
a. [3, 1, 2, 0, 4]
b. [3, 4, 2, 0, 1]
c. [2, 3, 4, 1, 0]
d. [4, 3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is c. [2, 3, 4, 1, 0]",0
4040,3,1107816,"Question: 
Answer Choices are: 
a. [0, 2, 4, 1, 3]
b. [3, 4, 2, 0, 1]
c. [0, 4, 1, 3, 2]
d. [4, 3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"Specify their correct order of events in the passage by choosing one of a, b, c or d:",1
4041,3,1107817,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2, 4]
b. [2, 3, 0, 4, 1]
c. [1, 3, 0, 4, 2]
d. [1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is b.,0
4042,3,1107819,"Question: 
Answer Choices are: 
a. [0, 4, 3, 2, 1]
b. [4, 2, 1, 0, 3]
c. [3, 0, 4, 2, 1]
d. [2, 0, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
4043,3,1107820,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [0, 1, 2]
c. [1, 0, 2]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 1]",0
4044,3,1107822,"Question: 
Answer Choices are: 
a. [2, 4, 0, 1, 3]
b. [0, 1, 2, 4, 3]
c. [4, 0, 2, 1, 3]
d. [2, 0, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [4, 0, 2, 1, 3]",0
4045,3,1107823,"Question: 
Answer Choices are: 
a. [2, 3, 0, 4, 5, 6, 1, 7, 8]
b. [3, 4, 2, 0, 6, 5, 1, 7, 8]
c. [7, 3, 1, 8, 5, 2, 4, 0, 6]
d. [0, 1, 5, 7, 6, 4, 3, 2, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 5, 7, 6, 4, 3, 2, 8]",0
4046,3,1107824,"Question: 
Answer Choices are: 
a. [5, 3, 4, 1, 2, 0]
b. [5, 4, 3, 0, 1, 2]
c. [3, 4, 1, 2, 5, 0]
d. [4, 3, 5, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
4047,3,1107825,"Question: 
Answer Choices are: 
a. [3, 4, 2, 1, 5, 0]
b. [5, 4, 1, 3, 2, 0]
c. [0, 4, 2, 1, 5, 3]
d. [0, 2, 5, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 5, 4, 3, 1]",1
4048,3,1107909,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [1, 3, 0, 2]
c. [0, 2, 3, 1]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
4049,3,110794,"Question: 
Answer Choices are: 
a. [0, 1, 0]
b. [0, 1, 0]
c. [0, 1, 0]
d. [0, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 0]",1
4050,3,11080130,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [3, 1, 2, 0]
c. [1, 0, 3, 2]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 3, 2, 1]",0
4051,3,11080149,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3]
b. [2, 1, 3, 0]
c. [1, 2, 3, 0]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
4052,3,1108035,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [2, 3, 0, 1]
c. [1, 3, 2, 0]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 0, 3]",1
4053,3,1108061,"Question: 
Answer Choices are: 
a. [2, 3, 4, 0, 1]
b. [2, 1, 0, 3, 4]
c. [1, 4, 3, 0, 2]
d. [0, 1, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,Answer:,1
4054,3,1108139,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [2, 1, 0]
c. [1, 2, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 2]",1
4055,3,11081924,"Question: 
Answer Choices are: 
a. [1, 3, 4, 0, 2]
b. [4, 0, 3, 1, 2]
c. [1, 4, 0, 3, 2]
d. [4, 3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
4056,3,11082053,"Question: 
Answer Choices are: 
a. [2, 5, 3, 4, 1, 0]
b. [3, 5, 1, 2, 4, 0]
c. [0, 3, 5, 1, 4, 2]
d. [3, 1, 2, 4, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
4057,3,11082082,"Question: 
Answer Choices are: 
a. [7, 1, 3, 2, 4, 5, 6, 0]
b. [2, 0, 7, 6, 3, 4, 1, 5]
c. [7, 6, 3, 1, 4, 0, 5, 2]
d. [5, 3, 7, 4, 6, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is b.,1
4058,3,11082436,"Question: 
Answer Choices are: 
a. [1, 0, 7, 8, 6, 2, 3, 4, 5]
b. [2, 5, 7, 8, 3, 4, 6, 0, 1]
c. [4, 6, 3, 1, 0, 5, 7, 2, 8]
d. [7, 0, 1, 8, 4, 2, 3, 5, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is:,0
4059,3,1108273,"Question: 
Answer Choices are: 
a. [0, 5, 2, 4, 1, 3]
b. [3, 0, 4, 5, 1, 2]
c. [2, 3, 4, 1, 5, 0]
d. [0, 4, 3, 5, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
4060,3,11084449,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [1, 3, 0, 2]
c. [2, 3, 1, 0]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,b,1
4061,3,11084728,"Question: 
Answer Choices are: 
a. [3, 2, 5, 4, 0, 1]
b. [3, 4, 2, 0, 1, 5]
c. [5, 0, 1, 3, 4, 2]
d. [1, 0, 3, 5, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is c. [5, 0, 1, 3, 4, 2]",0
4062,3,110848,"Question: 
Answer Choices are: 
a. [1, 0, 5, 2, 4, 3]
b. [5, 0, 1, 4, 3, 2]
c. [4, 1, 0, 2, 5, 3]
d. [1, 5, 4, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [1, 0, 5, 2, 4, 3]",1
4063,3,11084905,"Question: 
Answer Choices are: 
a. [5, 0, 2, 4, 3, 1]
b. [5, 4, 2, 0, 1, 3]
c. [2, 4, 3, 0, 1, 5]
d. [4, 1, 5, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [2, 4, 3, 0, 1, 5]",1
4064,3,11084950,"Question: 
Answer Choices are: 
a. [5, 0, 4, 1, 2, 3]
b. [2, 5, 0, 3, 1, 4]
c. [1, 5, 4, 2, 3, 0]
d. [1, 4, 0, 3, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,There is no correct order of events given in the passage.,0
4065,3,1108500,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 0, 1]
c. [1, 2, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is a. [0, 1, 2]",0
4066,3,11085059,"Question: 
Answer Choices are: 
a. [2, 3, 4, 5, 1, 0]
b. [2, 3, 1, 5, 0, 4]
c. [3, 1, 2, 0, 4, 5]
d. [0, 3, 1, 2, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [3, 1, 2, 0, 4, 5]",0
4067,3,11085070,"Question: 
Answer Choices are: 
a. [5, 0, 4, 6, 1, 2, 3]
b. [0, 5, 2, 1, 3, 6, 4]
c. [6, 3, 5, 2, 1, 4, 0]
d. [6, 2, 0, 3, 4, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
4068,3,11085293,"Question: 
Answer Choices are: 
a. [0, 1, 4, 3, 2]
b. [4, 0, 2, 1, 3]
c. [4, 3, 1, 2, 0]
d. [3, 0, 2, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is c.,0
4069,3,11085343,"Question: 
Answer Choices are: 
a. [2, 3, 0, 4, 5, 1]
b. [1, 4, 0, 5, 2, 3]
c. [5, 4, 1, 3, 2, 0]
d. [5, 3, 0, 2, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is d.,0
4070,3,11085487,"Question: 
Answer Choices are: 
a. [1, 4, 0, 2, 3]
b. [2, 4, 3, 0, 1]
c. [3, 1, 2, 4, 0]
d. [0, 3, 2, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 3, 2, 1, 4]",1
4071,3,11085607,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [3, 2, 0, 1]
c. [2, 3, 1, 0]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is c. [2, 3, 1, 0]",0
4072,3,11085697,"Question: 
Answer Choices are: 
a. [4, 1, 0, 3, 2]
b. [1, 2, 0, 3, 4]
c. [4, 0, 1, 2, 3]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 3, 4, 0]",0
4073,3,11087793,"Question: 
Answer Choices are: 
a. [7, 10, 5, 6, 2, 1, 4, 0, 8, 3, 9]
b. [2, 4, 10, 3, 1, 6, 7, 8, 9, 0, 5]
c. [1, 0, 8, 4, 2, 7, 10, 5, 3, 6, 9]
d. [4, 1, 8, 5, 10, 2, 6, 3, 0, 9, 7]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
4074,3,11087939,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [3, 2, 1, 0]
c. [3, 2, 0, 1]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 2, 0, 1]",0
4075,3,110882,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [2, 1, 3, 0]
c. [0, 2, 1, 3]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is c.,0
4076,3,11088370,"Question: 
Answer Choices are: 
a. [4, 2, 1, 0, 3]
b. [1, 3, 0, 2, 4]
c. [4, 2, 1, 3, 0]
d. [3, 1, 2, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events in the passage is b. [1, 3, 0, 2, 4]",0
4077,3,11088403,"Question: 
Answer Choices are: 
a. [4, 2, 3, 0, 1]
b. [1, 0, 3, 2, 4]
c. [1, 4, 3, 2, 0]
d. [2, 0, 1, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 4, 3, 2, 0]",0
4078,3,110884,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [1, 0, 3, 2]
c. [0, 1, 2, 3]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
4079,3,1108879,"Question: 
Answer Choices are: 
a. [7, 4, 6, 1, 3, 0, 2, 5, 8, 9, 10]
b. [6, 8, 0, 9, 3, 1, 5, 2, 7, 10, 4]
c. [10, 9, 2, 5, 4, 6, 8, 3, 0, 7, 1]
d. [8, 7, 3, 5, 2, 1, 4, 9, 10, 0, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [8, 7, 3, 5, 2, 1, 4, 9, 10, 0, 6]",0
4080,3,1108880,"Question: 
Answer Choices are: 
a. [1, 6, 7, 0, 2, 5, 4, 3]
b. [4, 7, 6, 0, 3, 1, 2, 5]
c. [7, 2, 4, 1, 3, 0, 5, 6]
d. [2, 4, 5, 7, 3, 1, 6, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
4081,3,1108881,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [2, 1, 0]
c. [0, 2, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
4082,3,1108884,"Question: 
Answer Choices are: 
a. [1, 2, 3, 5, 4, 0]
b. [0, 2, 4, 5, 3, 1]
c. [0, 3, 1, 4, 5, 2]
d. [1, 3, 4, 0, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. 1, 3, 4, 0, 5, 2",1
4083,3,1108887,"Question: 
Answer Choices are: 
a. [0, 1, 7, 5, 6, 3, 4, 2]
b. [1, 4, 7, 2, 5, 0, 3, 6]
c. [3, 6, 2, 4, 7, 5, 0, 1]
d. [4, 5, 1, 2, 7, 0, 3, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [3, 6, 2, 4, 7, 5, 0, 1]",1
4084,3,1108889,"Question: 
Answer Choices are: 
a. [4, 2, 0, 5, 3, 1]
b. [0, 3, 2, 1, 4, 5]
c. [3, 0, 1, 4, 2, 5]
d. [0, 3, 4, 5, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 3, 4, 5, 1, 2]",0
4085,3,1108890,"Question: 
Answer Choices are: 
a. [1, 0, 2, 5, 6, 4, 3]
b. [1, 5, 0, 6, 4, 2, 3]
c. [0, 4, 6, 3, 1, 2, 5]
d. [3, 4, 5, 0, 2, 1, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"C. [0, 4, 6, 3, 1, 2, 5]",0
4086,3,1108894,"Question: 
Answer Choices are: 
a. [2, 0, 1, 6, 5, 3, 4]
b. [2, 1, 5, 6, 4, 3, 0]
c. [0, 2, 4, 1, 5, 6, 3]
d. [4, 0, 1, 6, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
4087,3,1108895,"Question: 
Answer Choices are: 
a. [1, 3, 4, 0, 2]
b. [3, 1, 4, 0, 2]
c. [2, 4, 0, 3, 1]
d. [2, 3, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [2, 4, 0, 3, 1]",0
4088,3,1108896,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [0, 2, 3, 1]
c. [2, 0, 1, 3]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 1, 0]",0
4089,3,1108897,"Question: 
Answer Choices are: 
a. [5, 7, 8, 6, 2, 3, 1, 0, 4]
b. [4, 2, 6, 1, 0, 8, 7, 3, 5]
c. [5, 6, 3, 2, 8, 0, 7, 4, 1]
d. [2, 5, 1, 6, 7, 4, 3, 0, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
4090,3,1108898,"Question: 
Answer Choices are: 
a. [5, 4, 6, 3, 0, 2, 1]
b. [1, 3, 4, 2, 6, 5, 0]
c. [2, 6, 5, 1, 4, 0, 3]
d. [1, 5, 6, 3, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,What is the order of events in the passage?,0
4091,3,1108901,"Question: 
Answer Choices are: 
a. [3, 0, 4, 1, 2]
b. [3, 4, 0, 1, 2]
c. [0, 2, 4, 3, 1]
d. [0, 3, 1, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is d.,0
