index,filenumber,qid,question,origanswer,generatedanswer,correctness
46014,24,8556295,"Question: 
Answer Choices are: 
a. [2, 1, 4, 0, 6, 5, 7, 8, 3]
b. [0, 1, 7, 6, 3, 2, 8, 4, 5]
c. [8, 3, 6, 7, 1, 5, 4, 2, 0]
d. [7, 2, 5, 0, 8, 6, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [7, 2, 5, 0, 8, 6, 3, 1, 4]",0
46015,24,8556493,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [2, 1, 0]
c. [2, 1, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
46016,24,8556588,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 0, 2]
c. [1, 2, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 1, 2]",0
46017,24,8556594,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 1, 0]
c. [0, 2, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"b. [2, 1, 0]",0
46018,24,8556613,"Question: 
Answer Choices are: 
a. [2, 0, 4, 3, 5, 1, 6]
b. [5, 4, 6, 1, 3, 0, 2]
c. [1, 2, 0, 5, 4, 6, 3]
d. [2, 3, 5, 6, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 3, 5, 6, 4, 0, 1]",1
46019,24,8556662,"Question: 
Answer Choices are: 
a. [3, 4, 5, 1, 0, 2]
b. [1, 0, 2, 4, 3, 5]
c. [1, 0, 2, 3, 4, 5]
d. [5, 4, 0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
46020,24,8556685,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [2, 0, 3, 1]
c. [0, 3, 2, 1]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"b. [2, 0, 3, 1]",0
46021,24,8556727,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2, 4]
b. [3, 0, 2, 1, 4]
c. [4, 2, 1, 0, 3]
d. [2, 0, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 3, 4, 1]",0
46022,24,8556771,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 0, 2]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
46023,24,8556839,"Question: 
Answer Choices are: 
a. [3, 1, 4, 0, 2]
b. [2, 3, 0, 4, 1]
c. [3, 4, 1, 2, 0]
d. [3, 4, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answers are in the order: a, b, c, d.",0
46024,24,8556858,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [1, 3, 0, 2]
c. [2, 3, 1, 0]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
46025,24,8557766,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2, 4]
b. [0, 1, 3, 2, 4]
c. [0, 2, 4, 3, 1]
d. [4, 3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
46026,24,8557867,"Question: 
Answer Choices are: 
a. [4, 3, 1, 0, 2, 5]
b. [1, 4, 5, 0, 2, 3]
c. [2, 1, 0, 4, 3, 5]
d. [4, 0, 1, 2, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
46027,24,8558045,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [3, 0, 1, 2]
c. [1, 0, 2, 3]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is c. [1, 0, 2, 3]",1
46028,24,85581,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [1, 0, 2, 3]
c. [2, 1, 0, 3]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 3, 2, 0]",0
46029,24,8558428,"Question: 
Answer Choices are: 
a. [1, 4, 3, 2, 0]
b. [4, 3, 2, 0, 1]
c. [0, 3, 2, 4, 1]
d. [3, 2, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
46030,24,85585,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [0, 2, 1, 3]
c. [0, 3, 1, 2]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [0, 2, 1, 3]",0
46031,24,8558666,"Question: 
Answer Choices are: 
a. [3, 1, 0, 2]
b. [2, 3, 0, 1]
c. [2, 1, 0, 3]
d. [0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 2, 3]",1
46032,24,8558863,"Question: 
Answer Choices are: 
a. [3, 2, 5, 0, 4, 1]
b. [1, 4, 0, 5, 3, 2]
c. [3, 5, 0, 2, 4, 1]
d. [1, 3, 2, 0, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
46033,24,8559040,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [1, 3, 0, 2]
c. [1, 0, 3, 2]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
46034,24,8559068,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 2, 1]
c. [2, 1, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,None of the above.,0
46035,24,8559195,"Question: 
Answer Choices are: 
a. [1, 0, 2, 5, 3, 4]
b. [4, 0, 5, 1, 3, 2]
c. [0, 1, 3, 2, 5, 4]
d. [0, 4, 3, 1, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. The correct order of events is [0, 4, 3, 1, 2, 5].",0
46036,24,85591,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [1, 3, 0, 2]
c. [1, 2, 0, 3]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 3, 0]",1
46037,24,8559202,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [1, 2, 3, 0]
c. [0, 3, 2, 1]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is b, [1, 2, 3, 0].",0
46038,24,8559224,"Question: 
Answer Choices are: 
a. [3, 1, 5, 0, 2, 4]
b. [4, 2, 5, 1, 3, 0]
c. [5, 4, 3, 0, 1, 2]
d. [5, 2, 0, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [3, 1, 5, 0, 2, 4].",0
46039,24,8559302,"Question: 
Answer Choices are: 
a. [4, 2, 1, 3, 0]
b. [0, 3, 4, 1, 2]
c. [1, 0, 2, 3, 4]
d. [0, 3, 1, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
46040,24,8559303,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1]
b. [3, 1, 0, 2]
c. [1, 3, 0, 2]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 0, 2, 3]",0
46041,24,8559329,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [0, 1, 3, 2]
c. [0, 3, 1, 2]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
46042,24,8559330,"Question: 
Answer Choices are: 
a. [3, 1, 0, 2]
b. [1, 3, 0, 2]
c. [3, 1, 0, 2]
d. [0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 2, 3]",0
46043,24,8559360,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [2, 3, 0, 1]
c. [0, 2, 3, 1]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. [0, 2, 3, 1]",0
46044,24,8559363,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0, 4]
b. [3, 0, 2, 4, 1]
c. [4, 2, 3, 0, 1]
d. [1, 0, 3, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0, 3, 4, 2]",1
46045,24,8559383,"Question: 
Answer Choices are: 
a. [0, 2, 1, 5, 3, 4, 6]
b. [1, 2, 6, 3, 4, 5, 0]
c. [6, 1, 5, 2, 0, 4, 3]
d. [2, 6, 4, 5, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [1, 2, 6, 3, 4, 5, 0]",1
46046,24,8559388,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 0, 1]
c. [0, 1, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
46047,24,8559400,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 0, 2]
c. [2, 1, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is d.,0
46048,24,8559491,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 2]
b. [3, 4, 1, 0, 2]
c. [4, 2, 1, 3, 0]
d. [3, 4, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
46049,24,8559568,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [0, 1, 2]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 2, 0]",0
46050,24,855958,"Question: 
Answer Choices are: 
a. [3, 4, 1, 0, 2, 5]
b. [4, 1, 5, 0, 2, 3]
c. [3, 5, 1, 4, 2, 0]
d. [5, 3, 0, 4, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [3, 4, 1, 0, 2, 5].",1
46051,24,8559646,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [3, 2, 0, 1]
c. [0, 1, 2, 3]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The passage describes a series of events. The correct order of events is c. [0, 1, 2, 3]",0
46052,24,8559726,"Question: 
Answer Choices are: 
a. [5, 4, 0, 2, 3, 1]
b. [5, 2, 3, 1, 4, 0]
c. [0, 5, 1, 2, 3, 4]
d. [0, 3, 5, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 5, 4, 1, 2]",0
46053,24,8560022,"Question: 
Answer Choices are: 
a. [3, 5, 4, 1, 0, 2]
b. [2, 3, 4, 5, 1, 0]
c. [3, 5, 2, 0, 4, 1]
d. [4, 2, 5, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [3, 5, 4, 1, 0, 2].",0
46054,24,856002,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 2]
b. [0, 1, 4, 2, 3]
c. [0, 3, 1, 4, 2]
d. [3, 0, 1, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 3, 1, 4, 2]",1
46055,24,8560052,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [3, 1, 0, 2]
c. [3, 1, 2, 0]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct answer is c.,0
46056,24,8560107,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [2, 1, 0, 3]
c. [3, 1, 0, 2]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 1]",0
46057,24,8560221,"Question: 
Answer Choices are: 
a. [3, 4, 6, 7, 8, 0, 5, 1, 2]
b. [7, 8, 3, 6, 2, 4, 5, 0, 1]
c. [1, 8, 0, 5, 3, 6, 4, 7, 2]
d. [6, 0, 1, 7, 2, 8, 4, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is a.,0
46058,24,8560234,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0, 4]
b. [3, 4, 1, 2, 0]
c. [1, 2, 0, 4, 3]
d. [0, 1, 4, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 4, 2, 3]",0
46059,24,8560241,"Question: 
Answer Choices are: 
a. [4, 0, 2, 1, 3]
b. [3, 1, 2, 0, 4]
c. [3, 2, 4, 1, 0]
d. [4, 3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [4, 0, 2, 1, 3]",0
46060,24,8560284,"Question: 
Answer Choices are: 
a. [1, 2, 4, 3, 0]
b. [1, 2, 3, 4, 0]
c. [3, 4, 0, 1, 2]
d. [3, 2, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 1, 4]",0
46061,24,8560354,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [2, 1, 3, 0]
c. [2, 1, 3, 0]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
46062,24,8560610,"Question: 
Answer Choices are: 
a. [1, 5, 0, 6, 4, 2, 3]
b. [5, 6, 3, 4, 1, 2, 0]
c. [4, 5, 6, 1, 2, 3, 0]
d. [6, 3, 5, 2, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events in the passage is d.,0
46063,24,8560785,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [0, 3, 2, 1]
c. [1, 2, 0, 3]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. 1, 2, 0, 3",0
46064,24,8560845,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [3, 2, 0, 1]
c. [3, 2, 1, 0]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is d. [1, 2, 3, 0]",1
46065,24,8560906,"Question: 
Answer Choices are: 
a. [4, 3, 1, 0, 2]
b. [4, 3, 1, 0, 2]
c. [1, 3, 2, 0, 4]
d. [1, 4, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
46066,24,8560917,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2, 4]
b. [3, 2, 4, 1, 0]
c. [2, 0, 4, 1, 3]
d. [3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
46067,24,8561491,"Question: 
Answer Choices are: 
a. [6, 0, 5, 8, 13, 2, 4, 3, 11, 1, 12, 14, 9, 15, 7, 10]
b. [13, 1, 10, 8, 11, 6, 3, 15, 9, 12, 0, 7, 4, 2, 5, 14]
c. [15, 0, 7, 1, 9, 2, 5, 10, 12, 8, 13, 6, 14, 3, 4, 11]
d. [10, 4, 14, 0, 7, 1, 13, 2, 5, 8, 6, 11, 15, 9, 3, 12]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,b,0
46068,24,8561542,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 2, 1]
c. [0, 1, 2]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 0]",1
46069,24,8561560,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [1, 3, 0, 2]
c. [3, 2, 0, 1]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 1, 0, 2]",0
46070,24,8561641,"Question: 
Answer Choices are: 
a. [1, 3, 4, 2, 0]
b. [4, 2, 3, 1, 0]
c. [2, 4, 1, 0, 3]
d. [1, 4, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [2, 4, 1, 0, 3]",0
46071,24,8561645,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [2, 0, 1, 3]
c. [3, 2, 1, 0]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 2, 3]",0
46072,24,8561647,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 0, 2]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [0, 1, 2]",0
46073,24,8561680,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [1, 0, 3, 2]
c. [1, 2, 0, 3]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 0, 3]",0
46074,24,8561738,"Question: 
Answer Choices are: 
a. [5, 0, 3, 2, 4, 1]
b. [3, 0, 4, 5, 1, 2]
c. [1, 4, 0, 2, 3, 5]
d. [4, 3, 1, 0, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [1, 4, 0, 2, 3, 5]",0
46075,24,8561749,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [0, 3, 1, 2]
c. [3, 2, 1, 0]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
46076,24,8561824,"Question: 
Answer Choices are: 
a. [3, 1, 2, 6, 5, 4, 0]
b. [1, 2, 4, 3, 6, 5, 0]
c. [0, 5, 6, 4, 1, 3, 2]
d. [5, 0, 2, 4, 6, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [5, 0, 2, 4, 6, 1, 3]",0
46077,24,8561843,"Question: 
Answer Choices are: 
a. [3, 1, 2, 4, 0]
b. [3, 2, 0, 1, 4]
c. [2, 3, 0, 4, 1]
d. [4, 0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events in the passage is a. [3, 1, 2, 4, 0].",0
46078,24,8561859,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [1, 0, 2, 3]
c. [2, 3, 0, 1]
d. [1, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
46079,24,8561886,"Question: 
Answer Choices are: 
a. [4, 2, 3, 1, 0]
b. [3, 4, 2, 1, 0]
c. [4, 3, 0, 1, 2]
d. [2, 3, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 0, 1, 4]",0
46080,24,8561890,"Question: 
Answer Choices are: 
a. [5, 1, 4, 3, 7, 2, 6, 0]
b. [5, 0, 2, 4, 7, 1, 6, 3]
c. [6, 5, 3, 2, 1, 0, 4, 7]
d. [3, 1, 6, 0, 2, 5, 4, 7]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 1, 6, 0, 2, 5, 4, 7]",0
46081,24,8561939,"Question: 
Answer Choices are: 
a. [7, 5, 3, 8, 4, 0, 2, 6, 1]
b. [5, 8, 0, 6, 1, 3, 4, 2, 7]
c. [5, 3, 7, 6, 1, 2, 8, 4, 0]
d. [6, 2, 4, 8, 3, 7, 5, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
46082,24,8561951,"Question: 
Answer Choices are: 
a. [3, 2, 0, 4, 1]
b. [3, 2, 4, 0, 1]
c. [0, 1, 3, 4, 2]
d. [1, 3, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
46083,24,8561964,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [2, 1, 0]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is d.,0
46084,24,8562047,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 0, 2]
c. [0, 2, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events in the passage is b.,1
46085,24,8562074,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2, 4]
b. [1, 4, 3, 2, 0]
c. [4, 2, 3, 0, 1]
d. [0, 4, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
46086,24,8562079,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [1, 0, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
46087,24,8562139,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [3, 0, 2, 1]
c. [0, 2, 3, 1]
d. [3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 1, 2, 0]",1
46088,24,8562175,"Question: 
Answer Choices are: 
a. [2, 3, 4, 0, 1]
b. [2, 4, 3, 0, 1]
c. [3, 0, 2, 4, 1]
d. [4, 2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"a. [2, 3, 4, 0, 1]",1
46089,24,8562191,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [3, 2, 0, 1]
c. [1, 2, 3, 0]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
46090,24,8562206,"Question: 
Answer Choices are: 
a. [7, 1, 0, 4, 6, 8, 3, 5, 2]
b. [2, 8, 3, 1, 5, 6, 4, 0, 7]
c. [2, 0, 3, 6, 1, 4, 7, 8, 5]
d. [4, 0, 6, 3, 1, 8, 7, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,a,0
46091,24,8562535,"Question: 
Answer Choices are: 
a. [5, 1, 3, 2, 4, 6, 0, 7, 8]
b. [2, 5, 6, 7, 0, 1, 3, 4, 8]
c. [3, 4, 1, 8, 6, 0, 7, 2, 5]
d. [8, 3, 1, 0, 5, 2, 4, 7, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [8, 3, 1, 0, 5, 2, 4, 7, 6]",0
46092,24,856355,"Question: 
Answer Choices are: 
a. [0, 3, 4, 2, 1]
b. [2, 1, 3, 0, 4]
c. [3, 2, 1, 0, 4]
d. [2, 4, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"a. [0, 3, 4, 2, 1]",0
46093,24,856365,"Question: 
Answer Choices are: 
a. [1, 0]
b. [0, 1]
c. [1, 0]
d. [1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 0]",0
46094,24,8565260,"Question: 
Answer Choices are: 
a. [3, 2, 4, 0, 1]
b. [4, 3, 1, 0, 2]
c. [3, 0, 2, 1, 4]
d. [3, 2, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 0, 2, 1, 4]",0
46095,24,8565521,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 1, 2]
c. [0, 1, 2]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 1]",0
