index,filenumber,qid,question,origanswer,generatedanswer,correctness
28010,15,3996819,"Question: 
Answer Choices are: 
a. [4, 2, 1, 3, 0, 5]
b. [0, 3, 1, 2, 5, 4]
c. [5, 2, 4, 1, 0, 3]
d. [5, 0, 1, 3, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [5, 0, 1, 3, 4, 2]",0
28011,15,399788,"Question: 
Answer Choices are: 
a. [3, 1, 2, 4, 0]
b. [0, 1, 4, 3, 2]
c. [1, 2, 3, 0, 4]
d. [0, 2, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 4, 3, 1]",0
28012,15,3998215,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [1, 3, 0, 2]
c. [2, 3, 1, 0]
d. [0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is a.,0
28013,15,39982,"Question: 
Answer Choices are: 
a. [5, 4, 0, 3, 2, 1]
b. [3, 1, 0, 5, 4, 2]
c. [1, 2, 3, 0, 4, 5]
d. [0, 5, 3, 1, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
28014,15,399840,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3, 4]
b. [3, 2, 0, 1, 4]
c. [3, 2, 4, 0, 1]
d. [3, 4, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 4, 2, 1, 0]",0
28015,15,399908,"Question: 
Answer Choices are: 
a. [0, 4, 3, 2, 1]
b. [3, 0, 1, 4, 2]
c. [2, 0, 4, 1, 3]
d. [2, 0, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [0, 4, 3, 2, 1].",1
28016,15,3999851,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [1, 3, 0, 2]
c. [3, 0, 2, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 0, 3]",0
28017,15,3999859,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 3, 1, 2]
c. [0, 1, 2, 3]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. [0, 1, 2, 3]",0
28018,15,4000173,"Question: 
Answer Choices are: 
a. [5, 1, 0, 6, 2, 3, 7, 4]
b. [4, 7, 2, 0, 6, 3, 1, 5]
c. [3, 7, 0, 4, 6, 2, 5, 1]
d. [1, 4, 5, 0, 2, 3, 7, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 4, 5, 0, 2, 3, 7, 6]",0
28019,15,400045,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [1, 0, 2]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
28020,15,4000777,"Question: 
Answer Choices are: 
a. [1, 4, 0, 3, 5, 2]
b. [0, 5, 1, 2, 4, 3]
c. [4, 1, 3, 2, 5, 0]
d. [4, 1, 5, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [4, 1, 3, 2, 5, 0]",0
28021,15,4000783,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 2, 1, 3]
c. [0, 2, 1, 3]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 2, 1, 3]",1
28022,15,4001190,"Question: 
Answer Choices are: 
a. [4, 1, 2, 0, 3]
b. [0, 4, 1, 3, 2]
c. [4, 3, 2, 1, 0]
d. [3, 2, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 2, 0, 1, 4]",0
28023,15,400119,"Question: 
Answer Choices are: 
a. [3, 1, 2, 2, 2, 0]
b. [0, 3, 2, 1, 2, 2]
c. [2, 3, 2, 1, 2, 0]
d. [2, 3, 1, 2, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
28024,15,400181,"Question: 
Answer Choices are: 
a. [1, 3, 1, 5, 1, 0, 1]
b. [1, 1, 1, 0, 3, 5, 1]
c. [1, 3, 1, 1, 5, 1, 0]
d. [1, 1, 0, 1, 1, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 1, 0, 1, 1, 5, 3]",0
28025,15,40021,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1]
b. [3, 2, 0, 1]
c. [1, 3, 0, 2]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
28026,15,400278,"Question: 
Answer Choices are: 
a. [0, 2, 6, 1, 7, 5, 4, 3]
b. [3, 4, 1, 2, 0, 5, 6, 7]
c. [0, 7, 2, 6, 3, 5, 4, 1]
d. [1, 7, 6, 4, 2, 5, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 7, 2, 6, 3, 5, 4, 1]",0
28027,15,40030,"Question: 
Answer Choices are: 
a. [4, 1, 0, 2, 3]
b. [0, 1, 2, 3, 4]
c. [3, 1, 2, 4, 0]
d. [0, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [0, 1, 2, 3, 4]",0
28028,15,40037,"Question: 
Answer Choices are: 
a. [2, 1, 4, 3, 0]
b. [4, 0, 1, 3, 2]
c. [2, 3, 4, 0, 1]
d. [2, 4, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
28029,15,400386,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3, 4]
b. [0, 1, 4, 3, 2]
c. [4, 0, 3, 2, 1]
d. [1, 3, 4, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 3, 4, 0, 2]",0
28030,15,400422,"Question: 
Answer Choices are: 
a. [4, 5, 0, 3, 2, 1]
b. [2, 1, 5, 3, 0, 4]
c. [4, 5, 2, 0, 3, 1]
d. [3, 0, 2, 4, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
28031,15,400437,"Question: 
Answer Choices are: 
a. [4, 3, 0, 0, 0]
b. [0, 4, 3, 0, 0]
c. [0, 3, 0, 4, 0]
d. [0, 3, 0, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 3, 0, 4, 0]",0
28032,15,40045,"Question: 
Answer Choices are: 
a. [3, 0, 5, 2, 6, 4, 1]
b. [1, 6, 5, 4, 0, 2, 3]
c. [5, 3, 4, 0, 1, 6, 2]
d. [6, 5, 2, 3, 1, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [3, 0, 5, 2, 6, 4, 1].",0
28033,15,400546,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [3, 2, 1, 0]
c. [2, 0, 3, 1]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
28034,15,4005792,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2, 4]
b. [2, 4, 1, 0, 3]
c. [4, 2, 3, 1, 0]
d. [2, 1, 0, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [0, 3, 1, 2, 4].",0
28035,15,40058,"Question: 
Answer Choices are: 
a. [4, 3, 7, 0, 1, 6, 2, 5]
b. [3, 2, 4, 6, 7, 0, 5, 1]
c. [3, 1, 6, 7, 0, 4, 2, 5]
d. [2, 4, 1, 7, 0, 5, 6, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 4, 1, 7, 0, 5, 6, 3]",0
28036,15,400606,"Question: 
Answer Choices are: 
a. [3, 0, 5, 2, 4, 1, 6, 7]
b. [3, 5, 0, 1, 2, 7, 6, 4]
c. [3, 1, 0, 6, 7, 4, 5, 2]
d. [2, 0, 5, 1, 3, 7, 6, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 5, 1, 3, 7, 6, 4]",0
28037,15,400626,"Question: 
Answer Choices are: 
a. [4, 3, 1, 2, 0]
b. [0, 4, 3, 1, 2]
c. [1, 2, 3, 0, 4]
d. [4, 2, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is b.,1
28038,15,400630,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [2, 0, 1, 3]
c. [0, 2, 1, 3]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 1, 3, 0]",0
28039,15,400639,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [1, 2, 3, 0]
c. [0, 2, 3, 1]
d. [2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [1, 2, 3, 0]",0
28040,15,400670,"Question: 
Answer Choices are: 
a. [1, 0, 4, 3, 2]
b. [0, 3, 2, 4, 1]
c. [4, 3, 1, 2, 0]
d. [2, 4, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 4, 3, 1, 0]",1
28041,15,400673,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 2, 0]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 0, 2]",0
28042,15,40069,"Question: 
Answer Choices are: 
a. [1, 3, 5, 10, 9, 2, 8, 7, 0, 4, 6]
b. [1, 10, 4, 5, 7, 8, 3, 6, 0, 2, 9]
c. [6, 7, 2, 8, 4, 10, 5, 1, 9, 0, 3]
d. [10, 3, 4, 1, 0, 8, 7, 5, 2, 9, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [6, 7, 2, 8, 4, 10, 5, 1, 9, 0, 3]",0
28043,15,4007463,"Question: 
Answer Choices are: 
a. [4, 2, 3, 1, 5, 0]
b. [0, 1, 2, 5, 3, 4]
c. [4, 5, 0, 2, 1, 3]
d. [1, 0, 5, 2, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 0, 5, 2, 3, 4]",0
28044,15,400861,"Question: 
Answer Choices are: 
a. [1, 4, 3, 0, 2]
b. [1, 3, 4, 2, 0]
c. [4, 1, 2, 3, 0]
d. [1, 3, 0, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 3, 0, 4, 2]",0
28045,15,400880,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2, 4]
b. [1, 0, 4, 3, 2]
c. [2, 0, 1, 3, 4]
d. [3, 2, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
28046,15,400923,"Question: 
Answer Choices are: 
a. [0, 0, 2]
b. [0, 2, 0]
c. [0, 2, 0]
d. [0, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
28047,15,400928,"Question: 
Answer Choices are: 
a. [5, 0, 1, 2, 4, 3]
b. [4, 0, 3, 5, 2, 1]
c. [3, 1, 4, 5, 2, 0]
d. [4, 0, 1, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [4, 0, 3, 5, 2, 1]",0
28048,15,400949,"Question: 
Answer Choices are: 
a. [0, 5, 2, 1, 3, 4]
b. [3, 4, 1, 5, 2, 0]
c. [4, 3, 0, 5, 1, 2]
d. [5, 4, 2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 4, 2, 0, 3, 1]",0
28049,15,401117,"Question: 
Answer Choices are: 
a. [4, 1, 0, 2, 3]
b. [3, 1, 0, 2, 4]
c. [3, 2, 4, 1, 0]
d. [2, 3, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 2, 4, 1, 0]",0
28050,15,4011412,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [2, 3, 0, 1]
c. [2, 3, 0, 1]
d. [2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
28051,15,401155,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0, 4]
b. [3, 0, 2, 4, 1]
c. [2, 1, 0, 4, 3]
d. [1, 4, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 4, 0, 3, 2]",0
28052,15,401156,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 2, 0]
c. [2, 0, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
28053,15,401161,"Question: 
Answer Choices are: 
a. [3, 4, 7, 8, 1, 2, 0, 6, 5]
b. [5, 2, 3, 0, 7, 4, 1, 8, 6]
c. [1, 5, 7, 6, 8, 0, 3, 2, 4]
d. [1, 0, 4, 7, 6, 8, 2, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 0, 4, 7, 6, 8, 2, 5, 3]",0
28054,15,401225,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [0, 1, 3, 2]
c. [1, 0, 2, 3]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [1, 0, 2, 3]",1
28055,15,40123,"Question: 
Answer Choices are: 
a. [3, 1, 2, 0]
b. [0, 1, 3, 2]
c. [3, 0, 1, 2]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is c.,0
28056,15,401256,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 2, 1]
c. [0, 1, 2]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
28057,15,401271,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [1, 3, 2, 0]
c. [3, 0, 1, 2]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
28058,15,4014475,"Question: 
Answer Choices are: 
a. [1, 0]
b. [0, 1]
c. [1, 0]
d. [0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is c, d.",1
28059,15,4015016,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [2, 1, 3, 0]
c. [1, 3, 0, 2]
d. [0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 3, 1]",0
28060,15,401572,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3, 4]
b. [0, 1, 4, 2, 3]
c. [2, 3, 0, 1, 4]
d. [2, 0, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 1, 3, 4]",0
28061,15,401597,"Question: 
Answer Choices are: 
a. [5, 7, 2, 6, 3, 4, 1, 8, 0]
b. [6, 5, 1, 0, 4, 3, 7, 8, 2]
c. [5, 2, 8, 7, 6, 3, 4, 0, 1]
d. [7, 6, 0, 4, 3, 5, 1, 8, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events in the passage is a. [5, 7, 2, 6, 3, 4, 1, 8, 0].",0
28062,15,40160,"Question: 
Answer Choices are: 
a. [5, 4, 2, 0, 1, 3]
b. [3, 1, 4, 0, 2, 5]
c. [0, 4, 5, 3, 2, 1]
d. [0, 2, 4, 1, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is b.,0
28063,15,40164,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [3, 2, 1, 0]
c. [2, 0, 1, 3]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 2, 0, 1]",0
28064,15,401657,"Question: 
Answer Choices are: 
a. [1, 0, 3, 4, 2]
b. [4, 0, 2, 3, 1]
c. [1, 2, 0, 4, 3]
d. [3, 2, 0, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 4, 1]",0
28065,15,401674,"Question: 
Answer Choices are: 
a. [5, 2, 0, 4, 1, 3]
b. [1, 3, 2, 4, 0, 5]
c. [4, 5, 3, 1, 2, 0]
d. [3, 4, 2, 1, 5, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"a. [5, 2, 0, 4, 1, 3]",0
28066,15,4017272,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 0, 2]
c. [1, 0, 2]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 1]",0
28067,15,40172,"Question: 
Answer Choices are: 
a. [0, 3, 2, 4, 5, 1, 6]
b. [2, 1, 3, 6, 4, 5, 0]
c. [3, 6, 0, 2, 1, 5, 4]
d. [2, 5, 3, 6, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 5, 3, 6, 1, 0, 4]",0
28068,15,4017350,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 0, 1]
c. [1, 0, 2]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
28069,15,4017379,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 0, 2]
c. [0, 1, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 1, 0]",1
28070,15,401781,"Question: 
Answer Choices are: 
a. [4, 2, 3, 0, 1]
b. [0, 4, 3, 2, 1]
c. [4, 0, 1, 3, 2]
d. [0, 2, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 4, 3, 1]",1
28071,15,4017992,"Question: 
Answer Choices are: 
a. [3, 0, 4, 1, 2, 5]
b. [0, 4, 5, 1, 3, 2]
c. [1, 5, 4, 2, 0, 3]
d. [3, 2, 5, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 2, 5, 0, 1, 4]",0
28072,15,40186,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [0, 3, 2, 1]
c. [0, 2, 1, 3]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 1, 3]",1
28073,15,4018840,"Question: 
Answer Choices are: 
a. [0, 2, 6, 3, 5, 4, 1, 7]
b. [0, 7, 4, 1, 6, 5, 3, 2]
c. [3, 0, 7, 1, 2, 6, 4, 5]
d. [2, 7, 4, 5, 1, 6, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 7, 4, 5, 1, 6, 3, 0]",0
28074,15,4018975,"Question: 
Answer Choices are: 
a. [4, 1, 0, 2, 3, 5]
b. [2, 4, 5, 0, 1, 3]
c. [0, 3, 5, 1, 4, 2]
d. [4, 0, 3, 2, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
28075,15,401925,"Question: 
Answer Choices are: 
a. [0, 6, 5, 4, 1, 3, 2]
b. [6, 2, 3, 5, 4, 0, 1]
c. [6, 0, 1, 3, 4, 5, 2]
d. [4, 6, 1, 0, 3, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [6, 0, 1, 3, 4, 5, 2]",0
28076,15,401936,"Question: 
Answer Choices are: 
a. [1, 4, 0, 2, 3]
b. [1, 2, 3, 4, 0]
c. [2, 4, 3, 1, 0]
d. [4, 0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [1, 2, 3, 4, 0]",1
28077,15,4019935,"Question: 
Answer Choices are: 
a. [1, 0]
b. [0, 1]
c. [0, 1]
d. [1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d, c",0
28078,15,402004,"Question: 
Answer Choices are: 
a. [3, 7, 1, 10, 6, 8, 5, 2, 9, 0, 4]
b. [5, 7, 10, 8, 3, 0, 9, 2, 1, 4, 6]
c. [6, 2, 4, 10, 7, 8, 1, 5, 0, 3, 9]
d. [3, 1, 7, 6, 0, 4, 5, 9, 8, 2, 10]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c [6, 2, 4, 10, 7, 8, 1, 5, 0, 3, 9]",0
28079,15,402052,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 2, 0]
c. [0, 1, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 1]",0
28080,15,4020,"Question: 
Answer Choices are: 
a. [2, 3, 6, 1, 0, 4, 5]
b. [1, 2, 4, 6, 3, 5, 0]
c. [1, 4, 6, 0, 3, 2, 5]
d. [6, 4, 5, 0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [6, 4, 5, 0, 1, 2, 3]",1
28081,15,4021029,"Question: 
Answer Choices are: 
a. [5, 2, 1, 4, 3, 0]
b. [0, 4, 5, 2, 3, 1]
c. [0, 1, 4, 2, 5, 3]
d. [2, 5, 1, 0, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is b. [0, 4, 5, 2, 3, 1]",0
28082,15,4021081,"Question: 
Answer Choices are: 
a. [4, 0, 6, 3, 5, 2, 1]
b. [3, 4, 1, 6, 0, 2, 5]
c. [0, 4, 2, 3, 6, 5, 1]
d. [0, 2, 4, 6, 5, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 4, 2, 3, 6, 5, 1]",1
28083,15,4021116,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 2, 0]
c. [0, 2, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 1, 0]",0
28084,15,402112,"Question: 
Answer Choices are: 
a. [4, 5, 1, 6, 2, 0, 3, 7]
b. [7, 5, 4, 3, 6, 0, 2, 1]
c. [4, 2, 6, 1, 7, 5, 3, 0]
d. [5, 1, 0, 7, 2, 4, 3, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
28085,15,4021133,"Question: 
Answer Choices are: 
a. [3, 1, 2, 5, 4, 0]
b. [1, 4, 5, 0, 2, 3]
c. [0, 1, 2, 3, 5, 4]
d. [2, 0, 1, 4, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is c.,0
28086,15,4021149,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 3, 2, 1]
c. [0, 1, 3, 2]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
28087,15,4021177,"Question: 
Answer Choices are: 
a. [5, 0, 1, 2, 7, 6, 4, 3]
b. [3, 1, 6, 7, 0, 4, 2, 5]
c. [4, 1, 7, 2, 6, 0, 3, 5]
d. [7, 0, 5, 1, 2, 4, 6, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [7, 0, 5, 1, 2, 4, 6, 3]",0
28088,15,4021240,"Question: 
Answer Choices are: 
a. [0, 4, 2, 5, 1, 3]
b. [5, 3, 2, 4, 0, 1]
c. [1, 4, 5, 2, 0, 3]
d. [0, 4, 3, 5, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
28089,15,4021252,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 0, 1]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is d. [2, 1, 0]",0
28090,15,4021254,"Question: 
Answer Choices are: 
a. [3, 6, 1, 4, 2, 5, 0]
b. [5, 1, 4, 2, 3, 0, 6]
c. [1, 5, 0, 2, 4, 6, 3]
d. [0, 1, 2, 6, 4, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is a.,0
