index,filenumber,qid,question,origanswer,generatedanswer,correctness
10,1,100049,"Question: 
Answer Choices are: 
a. [1, 5, 4, 2, 3, 0]
b. [5, 3, 2, 0, 4, 1]
c. [3, 4, 1, 5, 2, 0]
d. [3, 0, 1, 4, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 1, 4, 2, 5]",0
11,1,10005020,"Question: 
Answer Choices are: 
a. [5, 3, 1, 0, 4, 2]
b. [4, 2, 1, 3, 0, 5]
c. [5, 4, 1, 0, 3, 2]
d. [1, 0, 5, 3, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 0, 5, 3, 4, 2]",0
12,1,10005292,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 1, 0]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
13,1,10006187,"Question: 
Answer Choices are: 
a. [8, 0, 6, 10, 7, 3, 4, 9, 5, 2, 1]
b. [0, 1, 5, 9, 10, 4, 8, 2, 7, 6, 3]
c. [2, 1, 3, 0, 9, 7, 5, 6, 10, 4, 8]
d. [4, 0, 3, 7, 1, 6, 9, 2, 5, 8, 10]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
14,1,1000640,"Question: 
Answer Choices are: 
a. [0, 2, 0, 3]
b. [0, 3, 2, 0]
c. [0, 2, 0, 3]
d. [0, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 2, 0, 3]",0
15,1,1000644,"Question: 
Answer Choices are: 
a. [0, 2, 5, 1, 3, 4]
b. [2, 3, 4, 5, 0, 1]
c. [2, 1, 0, 5, 4, 3]
d. [5, 0, 2, 4, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [5, 0, 2, 4, 1, 3]",1
16,1,1000676,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [3, 0, 1, 2]
c. [1, 2, 3, 0]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 0, 3]",0
17,1,100069,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [1, 3, 0, 2]
c. [1, 0, 2, 3]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is c.,1
18,1,10007812,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [3, 0, 1, 2]
c. [1, 0, 2, 3]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 3, 2]",1
19,1,10007877,"Question: 
Answer Choices are: 
a. [2, 1, 4, 0, 6, 3, 5]
b. [4, 5, 0, 1, 2, 3, 6]
c. [4, 2, 5, 6, 1, 0, 3]
d. [4, 1, 2, 6, 0, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 1, 2, 6, 0, 5, 3]",0
20,1,10007926,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [2, 3, 0, 1]
c. [2, 1, 0, 3]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21,1,10008370,"Question: 
Answer Choices are: 
a. [3, 0, 4, 2, 1, 5]
b. [0, 2, 3, 5, 4, 1]
c. [1, 2, 0, 4, 3, 5]
d. [1, 0, 5, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [0, 2, 3, 5, 4, 1]",0
22,1,10008470,"Question: 
Answer Choices are: 
a. [0, 3, 2, 4, 1]
b. [1, 4, 2, 0, 3]
c. [1, 2, 4, 3, 0]
d. [2, 4, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
23,1,10008621,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 2, 0]
c. [0, 2, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events in the passage is c.,0
24,1,1000914,"Question: 
Answer Choices are: 
a. [1, 3, 2, 4, 0]
b. [2, 1, 4, 3, 0]
c. [4, 1, 3, 2, 0]
d. [1, 3, 0, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 3, 0, 4, 2]",0
25,1,10009240,"Question: 
Answer Choices are: 
a. [3, 0, 1, 4, 5, 2]
b. [2, 0, 5, 4, 3, 1]
c. [1, 4, 2, 5, 0, 3]
d. [1, 3, 2, 0, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 3, 2, 0, 5, 4]",0
26,1,10009557,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [3, 0, 1, 2]
c. [0, 1, 2, 3]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 1, 2, 3]",0
27,1,10009789,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2, 4]
b. [1, 4, 2, 3, 0]
c. [3, 1, 4, 0, 2]
d. [1, 3, 0, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 3, 0, 4, 2]",0
28,1,10009910,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 2, 3, 1]
c. [2, 0, 1, 3]
d. [0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 3, 1]",1
29,1,10010791,"Question: 
Answer Choices are: 
a. [0, 2, 4, 3, 1]
b. [0, 3, 2, 4, 1]
c. [3, 1, 2, 4, 0]
d. [2, 1, 4, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 1, 4, 3, 0]",0
30,1,10011164,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [2, 0, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
31,1,100116,"Question: 
Answer Choices are: 
a. [3, 5, 6, 2, 1, 4, 0]
b. [0, 5, 3, 1, 2, 6, 4]
c. [0, 5, 3, 1, 2, 4, 6]
d. [6, 0, 5, 2, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 5, 3, 1, 2, 4, 6]",0
32,1,10011864,"Question: 
Answer Choices are: 
a. [2, 4, 3, 5, 1, 0]
b. [2, 1, 4, 0, 3, 5]
c. [1, 0, 5, 4, 2, 3]
d. [3, 4, 0, 2, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
33,1,10012401,"Question: 
Answer Choices are: 
a. [0, 3, 2, 6, 1, 4, 5]
b. [3, 1, 4, 5, 0, 6, 2]
c. [1, 6, 0, 2, 5, 4, 3]
d. [5, 2, 6, 3, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [0, 3, 2, 6, 1, 4, 5].",0
34,1,10012730,"Question: 
Answer Choices are: 
a. [4, 1, 3, 2, 0]
b. [3, 4, 1, 0, 2]
c. [0, 3, 4, 1, 2]
d. [2, 0, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
35,1,10012735,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 0, 2]
c. [2, 1, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 1, 0]",1
36,1,10012967,"Question: 
Answer Choices are: 
a. [5, 1, 0, 2, 4, 3]
b. [2, 3, 0, 5, 4, 1]
c. [3, 5, 0, 4, 2, 1]
d. [5, 3, 4, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 3, 4, 2, 1, 0]",0
37,1,1001326,"Question: 
Answer Choices are: 
a. [1, 3, 2, 4, 0]
b. [2, 0, 3, 4, 1]
c. [2, 0, 4, 1, 3]
d. [0, 1, 3, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 3, 4, 2]",0
38,1,10013274,"Question: 
Answer Choices are: 
a. [3, 5, 4, 0, 2, 1]
b. [2, 1, 0, 5, 4, 3]
c. [0, 1, 3, 4, 2, 5]
d. [5, 4, 2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [5, 4, 2, 0, 1, 3]",0
39,1,10015160,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [0, 3, 2, 1]
c. [1, 3, 2, 0]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
40,1,10015420,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [1, 3, 0, 2]
c. [3, 2, 1, 0]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 2, 1, 0]",1
41,1,10015565,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 2, 0]
c. [1, 2, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 1]",1
42,1,10015602,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [3, 0, 1, 2]
c. [0, 3, 1, 2]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [3, 0, 1, 2]",1
43,1,10015761,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1]
b. [1, 2, 3, 0]
c. [1, 3, 0, 2]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 3, 2, 1]",1
44,1,10016113,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [3, 2, 0, 1]
c. [3, 2, 1, 0]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 3, 2]",0
45,1,10016136,"Question: 
Answer Choices are: 
a. [4, 2, 0, 3, 1]
b. [1, 2, 4, 0, 3]
c. [3, 0, 2, 1, 4]
d. [2, 1, 0, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events in the passage is a. [4, 2, 0, 3, 1]",1
46,1,10016145,"Question: 
Answer Choices are: 
a. [3, 0, 4, 1, 2, 5]
b. [1, 0, 5, 2, 3, 4]
c. [5, 3, 0, 4, 1, 2]
d. [2, 4, 3, 5, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [3, 0, 4, 1, 2, 5]",1
47,1,10016343,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [1, 3, 0, 2]
c. [3, 2, 0, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is d. [1, 2, 0, 3]",0
48,1,10016456,"Question: 
Answer Choices are: 
a. [0, 4, 1, 2, 3]
b. [2, 3, 4, 0, 1]
c. [0, 3, 1, 4, 2]
d. [2, 4, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
49,1,10017635,"Question: 
Answer Choices are: 
a. [2, 3, 4, 0, 1]
b. [1, 3, 0, 4, 2]
c. [2, 1, 4, 3, 0]
d. [2, 0, 1, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [2, 1, 4, 3, 0]",0
50,1,10017724,"Question: 
Answer Choices are: 
a. [4, 3, 2, 0, 1, 5]
b. [0, 1, 5, 4, 2, 3]
c. [3, 5, 4, 1, 2, 0]
d. [2, 0, 5, 4, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 5, 4, 1, 3]",0
51,1,10019,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [1, 2, 0, 3]
c. [1, 0, 2, 3]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
52,1,10020358,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [3, 0, 1, 2]
c. [0, 1, 2, 3]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is c.,0
53,1,10021060,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [0, 3, 1, 2]
c. [3, 1, 0, 2]
d. [2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is d. [2, 1, 0, 3]",0
54,1,10021329,"Question: 
Answer Choices are: 
a. [1, 4, 0, 3, 2]
b. [0, 4, 1, 3, 2]
c. [4, 0, 3, 1, 2]
d. [3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events in the passage is b. [0, 4, 1, 3, 2]",0
55,1,10021368,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 2]
b. [4, 3, 0, 2, 1]
c. [0, 2, 1, 4, 3]
d. [0, 2, 1, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 1, 4, 3]",1
56,1,10021476,"Question: 
Answer Choices are: 
a. [3, 1, 4, 5, 2, 0]
b. [2, 0, 3, 4, 1, 5]
c. [2, 0, 5, 4, 3, 1]
d. [5, 1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [5, 1, 3, 4, 2, 0]",0
57,1,10022772,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [0, 3, 1, 2]
c. [2, 1, 0, 3]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is b.,0
58,1,10022816,"Question: 
Answer Choices are: 
a. [1, 3, 4, 2, 0]
b. [1, 4, 3, 2, 0]
c. [1, 0, 3, 4, 2]
d. [1, 4, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is b.,0
59,1,10022835,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 0, 1]
c. [2, 1, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
60,1,10023848,"Question: 
Answer Choices are: 
a. [2, 1, 4, 3, 0]
b. [2, 1, 4, 0, 3]
c. [4, 3, 1, 0, 2]
d. [3, 1, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 1, 4, 2, 0]",0
61,1,10023941,"Question: 
Answer Choices are: 
a. [0, 1]
b. [0, 1]
c. [0, 1]
d. [0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
62,1,10024314,"Question: 
Answer Choices are: 
a. [3, 2, 1, 4, 0, 5]
b. [4, 3, 1, 5, 0, 2]
c. [3, 5, 2, 0, 1, 4]
d. [1, 2, 5, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 5, 3, 4, 0]",0
63,1,10024547,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [0, 1, 2]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"Specify their correct order of events in the passage by choosing one of a, b, c or d:",0
64,1,100245,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 2, 0]
c. [2, 1, 0]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
65,1,10024772,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 1, 2]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [0, 1, 2]",0
66,1,10025040,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 2]
b. [4, 0, 2, 3, 1]
c. [1, 2, 3, 0, 4]
d. [0, 2, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [1, 2, 3, 0, 4]",0
67,1,10025057,"Question: 
Answer Choices are: 
a. [2, 0, 4, 1, 3, 5]
b. [0, 3, 5, 1, 4, 2]
c. [4, 1, 0, 3, 5, 2]
d. [3, 4, 0, 2, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [2, 0, 4, 1, 3, 5]",1
68,1,100250,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0, 10, 8, 9, 6, 7, 4, 11, 5, 12]
b. [9, 6, 0, 1, 8, 4, 11, 5, 3, 12, 2, 7, 10]
c. [3, 6, 12, 7, 1, 4, 2, 11, 10, 5, 9, 0, 8]
d. [3, 2, 8, 5, 12, 4, 11, 9, 10, 6, 0, 7, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is d.,0
69,1,10025431,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [3, 2, 1, 0]
c. [1, 0, 2, 3]
d. [0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is d. [0, 1, 2, 3]",1
70,1,10025950,"Question: 
Answer Choices are: 
a. [5, 2, 0, 6, 1, 4, 3]
b. [4, 3, 2, 6, 5, 0, 1]
c. [3, 4, 5, 2, 0, 6, 1]
d. [0, 2, 4, 6, 1, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 4, 6, 1, 3, 5]",1
71,1,100263,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [2, 0, 1, 3]
c. [2, 1, 0, 3]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
72,1,10029102,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [0, 3, 2, 1]
c. [1, 2, 0, 3]
d. [0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 3, 1]",1
73,1,10029103,"Question: 
Answer Choices are: 
a. [4, 0, 2, 9, 1, 8, 7, 5, 3, 6]
b. [4, 6, 5, 7, 0, 9, 8, 1, 2, 3]
c. [6, 0, 4, 8, 5, 9, 3, 7, 1, 2]
d. [8, 6, 4, 0, 1, 7, 3, 2, 9, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [8, 6, 4, 0, 1, 7, 3, 2, 9, 5]",0
74,1,10030066,"Question: 
Answer Choices are: 
a. [3, 4, 1, 2, 0]
b. [2, 1, 0, 4, 3]
c. [1, 2, 0, 4, 3]
d. [4, 3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [1, 2, 0, 4, 3]",0
75,1,10030078,"Question: 
Answer Choices are: 
a. [3, 6, 0, 4, 1, 5, 2]
b. [1, 6, 3, 0, 2, 4, 5]
c. [4, 5, 6, 3, 1, 0, 2]
d. [3, 4, 2, 0, 1, 6, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 4, 2, 0, 1, 6, 5]",1
76,1,10030143,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1, 4]
b. [1, 4, 0, 3, 2]
c. [1, 4, 2, 3, 0]
d. [0, 4, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [3, 0, 2, 1, 4].",0
77,1,1003021,"Question: 
Answer Choices are: 
a. [1, 0, 3, 4, 2]
b. [0, 3, 1, 4, 2]
c. [4, 3, 0, 2, 1]
d. [2, 3, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
78,1,10030332,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [3, 0, 1, 2]
c. [3, 1, 0, 2]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
79,1,1003043,"Question: 
Answer Choices are: 
a. [1, 0]
b. [0, 1]
c. [1, 0]
d. [1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 0]",0
80,1,100306,"Question: 
Answer Choices are: 
a. [0, 5, 15, 1, 4, 10, 6, 3, 7, 16, 2, 17, 14, 12, 8, 13, 9, 11]
b. [4, 2, 3, 0, 6, 5, 10, 12, 11, 17, 9, 8, 15, 7, 16, 1, 14, 13]
c. [11, 14, 6, 3, 0, 16, 5, 1, 15, 10, 8, 12, 17, 9, 4, 13, 7, 2]
d. [3, 10, 17, 14, 16, 5, 12, 1, 8, 9, 15, 2, 4, 11, 7, 13, 0, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is c.,0
81,1,10030790,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [1, 3, 2, 0]
c. [3, 2, 1, 0]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is c. [3, 2, 1, 0]",0
82,1,100307,"Question: 
Answer Choices are: 
a. [5, 3, 9, 11, 7, 1, 8, 0, 13, 12, 6, 4, 2, 10]
b. [1, 8, 10, 5, 0, 11, 9, 12, 6, 7, 3, 4, 2, 13]
c. [7, 13, 10, 1, 6, 2, 3, 4, 11, 8, 5, 0, 9, 12]
d. [7, 8, 13, 3, 0, 6, 9, 12, 5, 1, 4, 2, 10, 11]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [7, 8, 13, 3, 0, 6, 9, 12, 5, 1, 4, 2, 10, 11]",0
83,1,10030802,"Question: 
Answer Choices are: 
a. [1, 0, 3, 4, 2]
b. [2, 0, 1, 3, 4]
c. [3, 2, 0, 4, 1]
d. [4, 0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 2, 0, 4, 1]",0
84,1,10030966,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 2, 1]
c. [1, 0, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 1]",0
85,1,1003157,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 2, 1, 3]
c. [0, 1, 2, 3]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
86,1,1003185,"Question: 
Answer Choices are: 
a. [8, 0, 2, 6, 9, 4, 1, 7, 3, 5]
b. [4, 8, 6, 2, 1, 7, 3, 0, 9, 5]
c. [7, 1, 3, 4, 6, 5, 8, 9, 2, 0]
d. [0, 2, 9, 7, 4, 5, 3, 8, 6, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 2, 9, 7, 4, 5, 3, 8, 6, 1]",0
87,1,1003195,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [0, 1, 2, 3]
c. [3, 0, 2, 1]
d. [2, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 3, 0, 1]",1
88,1,1003301,"Question: 
Answer Choices are: 
a. [1, 3, 4, 2, 5, 0]
b. [2, 3, 1, 4, 0, 5]
c. [4, 1, 0, 3, 5, 2]
d. [0, 4, 1, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events in the passage is a. [1, 3, 4, 2, 5, 0].",0
89,1,1003309,"Question: 
Answer Choices are: 
a. [4, 3, 2, 5, 6, 1, 0]
b. [5, 3, 6, 0, 1, 4, 2]
c. [1, 4, 6, 5, 0, 2, 3]
d. [4, 0, 2, 1, 3, 5, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
90,1,1003329,"Question: 
Answer Choices are: 
a. [2, 4, 1, 0, 3]
b. [4, 3, 2, 1, 0]
c. [2, 0, 1, 3, 4]
d. [0, 1, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [2, 0, 1, 3, 4]",0
91,1,1003358,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 2, 0]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
