index,filenumber,qid,question,origanswer,generatedanswer,correctness
42026,22,7729646,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [3, 0, 1, 2]
c. [2, 1, 0, 3]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is c.,0
42027,22,7729707,"Question: 
Answer Choices are: 
a. [4, 3, 2, 0, 1]
b. [2, 4, 0, 1, 3]
c. [3, 0, 2, 1, 4]
d. [0, 2, 4, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 4, 1, 3]",0
42028,22,77306,"Question: 
Answer Choices are: 
a. [1, 2, 6, 4, 0, 5, 3]
b. [0, 5, 1, 6, 3, 2, 4]
c. [3, 1, 4, 5, 0, 2, 6]
d. [1, 0, 6, 4, 3, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [3, 1, 4, 5, 0, 2, 6]",0
42029,22,7731557,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [1, 2, 3, 0]
c. [0, 2, 1, 3]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 3, 2, 1]",0
42030,22,7731932,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [1, 4, 3, 2, 0]
c. [1, 3, 2, 4, 0]
d. [1, 4, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [4, 1, 3, 0, 2].",1
42031,22,7732047,"Question: 
Answer Choices are: 
a. [6, 4, 2, 8, 5, 1, 7, 0, 3]
b. [5, 6, 0, 2, 4, 8, 7, 1, 3]
c. [7, 8, 5, 3, 4, 0, 6, 2, 1]
d. [3, 0, 2, 7, 8, 5, 4, 1, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 2, 7, 8, 5, 4, 1, 6]",0
42032,22,7732053,"Question: 
Answer Choices are: 
a. [0, 4, 5, 1, 3, 2]
b. [1, 5, 3, 2, 0, 4]
c. [4, 2, 0, 1, 3, 5]
d. [5, 1, 2, 4, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 1, 2, 4, 3, 0]",0
42033,22,773205,"Question: 
Answer Choices are: 
a. [6, 5, 0, 7, 3, 4, 2, 1]
b. [0, 5, 3, 2, 1, 7, 4, 6]
c. [4, 7, 5, 6, 2, 1, 0, 3]
d. [1, 2, 7, 3, 5, 4, 6, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
42034,22,7732316,"Question: 
Answer Choices are: 
a. [5, 0, 4, 2, 3, 1]
b. [4, 2, 5, 3, 0, 1]
c. [3, 4, 1, 5, 2, 0]
d. [3, 0, 4, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 4, 1, 5, 2]",0
42035,22,7732719,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [1, 0, 2, 3]
c. [2, 0, 3, 1]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [1, 0, 2, 3]",0
42036,22,7732844,"Question: 
Answer Choices are: 
a. [3, 1, 0, 2]
b. [2, 1, 3, 0]
c. [1, 0, 3, 2]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
42037,22,7732879,"Question: 
Answer Choices are: 
a. [2, 4, 3, 1, 0]
b. [1, 4, 2, 0, 3]
c. [0, 2, 4, 1, 3]
d. [1, 3, 2, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
42038,22,7733571,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [2, 0, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
42039,22,773439,"Question: 
Answer Choices are: 
a. [7, 6, 4, 0, 3, 2, 1, 5]
b. [3, 0, 2, 1, 7, 5, 4, 6]
c. [4, 1, 5, 2, 7, 6, 0, 3]
d. [6, 7, 2, 1, 4, 0, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is: a. [7, 6, 4, 0, 3, 2, 1, 5]",0
42040,22,77345,"Question: 
Answer Choices are: 
a. [5, 2, 0, 4, 3, 1]
b. [4, 3, 1, 0, 2, 5]
c. [3, 5, 0, 2, 1, 4]
d. [0, 4, 5, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [5, 2, 0, 4, 3, 1].",0
42041,22,773465,"Question: 
Answer Choices are: 
a. [4, 2, 0, 1, 3]
b. [4, 3, 0, 2, 1]
c. [4, 0, 3, 1, 2]
d. [4, 3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is b.,1
42042,22,77347,"Question: 
Answer Choices are: 
a. [7, 1, 6, 2, 5, 3, 4, 0]
b. [3, 5, 7, 6, 1, 0, 4, 2]
c. [5, 6, 0, 1, 3, 2, 4, 7]
d. [5, 0, 7, 4, 3, 6, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [7, 1, 6, 2, 5, 3, 4, 0]",1
42043,22,77352,"Question: 
Answer Choices are: 
a. [3, 4, 1, 2, 0]
b. [4, 0, 1, 3, 2]
c. [4, 0, 1, 3, 2]
d. [2, 3, 4, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
42044,22,773546,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [1, 3, 0, 2]
c. [0, 2, 1, 3]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events from the passage is c.,0
42045,22,7735716,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [0, 1, 2]
c. [1, 0, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
42046,22,7735777,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 2, 1]
c. [1, 2, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is d. [2, 1, 0]",1
42047,22,7736652,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1]
b. [3, 0, 2, 1]
c. [1, 3, 2, 0]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 2, 1, 3]",0
42048,22,7736,"Question: 
Answer Choices are: 
a. [0, 5, 1, 3, 4, 2]
b. [0, 1, 3, 5, 2, 4]
c. [0, 4, 1, 2, 3, 5]
d. [0, 5, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
42049,22,773701,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1, 4]
b. [4, 3, 2, 0, 1]
c. [1, 4, 3, 0, 2]
d. [2, 0, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 0, 1, 3, 4]",1
42050,22,7737279,"Question: 
Answer Choices are: 
a. [2, 4, 1, 3, 5, 0]
b. [3, 1, 2, 0, 5, 4]
c. [1, 2, 3, 5, 0, 4]
d. [5, 4, 1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The order of events should be c. [1, 2, 3, 5, 0, 4]",0
42051,22,7738011,"Question: 
Answer Choices are: 
a. [0, 4, 3, 1, 2]
b. [4, 3, 1, 2, 0]
c. [2, 3, 0, 4, 1]
d. [0, 2, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 1, 3, 4]",0
42052,22,774108,"Question: 
Answer Choices are: 
a. [5, 0, 3, 2, 4, 1]
b. [1, 5, 0, 4, 3, 2]
c. [2, 4, 3, 1, 5, 0]
d. [2, 0, 4, 5, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
42053,22,774245,"Question: 
Answer Choices are: 
a. [2, 4, 1, 0, 3]
b. [1, 3, 2, 4, 0]
c. [4, 0, 2, 3, 1]
d. [2, 3, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [4, 0, 2, 3, 1]",1
42054,22,774266,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 2, 1]
c. [0, 1, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is c. [0, 1, 2]",1
42055,22,77426,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [0, 3, 1, 2]
c. [1, 3, 0, 2]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 3, 0, 2]",0
42056,22,7742,"Question: 
Answer Choices are: 
a. [5, 2, 4, 0, 1, 3]
b. [2, 0, 5, 3, 4, 1]
c. [2, 3, 1, 4, 0, 5]
d. [3, 2, 0, 4, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
42057,22,774512,"Question: 
Answer Choices are: 
a. [4, 3, 1, 0, 2]
b. [1, 3, 2, 0, 4]
c. [0, 2, 4, 3, 1]
d. [2, 4, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 4, 0, 1, 3]",0
42058,22,7745216,"Question: 
Answer Choices are: 
a. [0, 3, 2, 4, 1]
b. [4, 2, 0, 3, 1]
c. [3, 4, 2, 1, 0]
d. [1, 4, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 4, 2, 0, 3]",1
42059,22,7745676,"Question: 
Answer Choices are: 
a. [2, 0, 4, 3, 5, 1]
b. [0, 2, 3, 4, 1, 5]
c. [0, 2, 1, 5, 3, 4]
d. [5, 4, 1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is b.,1
42060,22,77460,"Question: 
Answer Choices are: 
a. [4, 1, 2, 3, 0]
b. [3, 4, 1, 0, 2]
c. [0, 3, 1, 4, 2]
d. [2, 4, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 4, 0, 3, 1]",1
42061,22,77462,"Question: 
Answer Choices are: 
a. [0, 1, 3, 4, 5, 2]
b. [3, 4, 5, 1, 2, 0]
c. [1, 0, 4, 3, 5, 2]
d. [5, 0, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is b.,0
42062,22,7746692,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [0, 2, 1, 3]
c. [0, 2, 1, 3]
d. [3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
42063,22,774745,"Question: 
Answer Choices are: 
a. [2, 5, 6, 0, 3, 1, 4]
b. [6, 5, 1, 3, 4, 0, 2]
c. [4, 2, 6, 5, 1, 3, 0]
d. [3, 5, 4, 2, 6, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
42064,22,7747475,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 0, 2]
c. [1, 2, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
42065,22,7747479,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 2, 1]
c. [1, 2, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 1]",1
42066,22,7748006,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0, 4]
b. [2, 0, 1, 4, 3]
c. [3, 2, 1, 0, 4]
d. [2, 1, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 1, 3, 4, 0]",0
42067,22,7748434,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [0, 3, 2, 1]
c. [3, 0, 2, 1]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 1, 3]",1
42068,22,7748774,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [0, 3, 1, 2]
c. [1, 0, 3, 2]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 0, 1, 3]",0
42069,22,7748946,"Question: 
Answer Choices are: 
a. [3, 2, 4, 5, 0, 1]
b. [5, 0, 4, 1, 3, 2]
c. [2, 0, 5, 4, 3, 1]
d. [1, 2, 3, 4, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [2, 0, 5, 4, 3, 1]",0
42070,22,774930,"Question: 
Answer Choices are: 
a. [2, 5, 4, 6, 3, 0, 1]
b. [5, 0, 3, 2, 4, 6, 1]
c. [0, 5, 6, 4, 3, 1, 2]
d. [6, 4, 0, 1, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [6, 4, 0, 1, 5, 3, 2]",0
42071,22,7749363,"Question: 
Answer Choices are: 
a. [3, 4, 0, 5, 1, 2]
b. [4, 1, 0, 5, 3, 2]
c. [4, 1, 3, 0, 2, 5]
d. [5, 2, 4, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [5, 2, 4, 1, 0, 3]",0
42072,22,7749399,"Question: 
Answer Choices are: 
a. [6, 10, 0, 4, 2, 1, 3, 8, 9, 5, 11, 7]
b. [2, 11, 4, 0, 1, 3, 6, 8, 7, 5, 9, 10]
c. [11, 4, 5, 10, 2, 3, 6, 9, 7, 0, 1, 8]
d. [11, 7, 5, 4, 8, 1, 3, 0, 10, 2, 6, 9]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [11, 7, 5, 4, 8, 1, 3, 0, 10, 2, 6, 9]",0
42073,22,7749800,"Question: 
Answer Choices are: 
a. [1, 2, 0, 4, 3]
b. [0, 1, 2, 4, 3]
c. [3, 4, 2, 0, 1]
d. [0, 4, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 4, 3, 1, 2]",0
42074,22,775119,"Question: 
Answer Choices are: 
a. [9, 7, 4, 1, 3, 6, 2, 0, 5, 8]
b. [4, 8, 7, 1, 3, 9, 6, 5, 2, 0]
c. [2, 9, 8, 1, 5, 7, 0, 3, 6, 4]
d. [7, 6, 1, 2, 3, 4, 8, 0, 5, 9]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
42075,22,7752060,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [1, 2, 0, 3]
c. [2, 1, 3, 0]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 1, 0]",0
42076,22,7752064,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [2, 0, 1]
c. [2, 1, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
42077,22,7752067,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [3, 2, 0, 1]
c. [1, 2, 3, 0]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 1, 3, 0]",1
42078,22,7752252,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [0, 3, 2, 1]
c. [0, 1, 2, 3]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 1, 2, 3]",0
42079,22,7753036,"Question: 
Answer Choices are: 
a. [4, 0, 5, 2, 1, 3]
b. [3, 0, 2, 5, 1, 4]
c. [5, 1, 4, 2, 3, 0]
d. [1, 4, 3, 5, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [3, 0, 2, 5, 1, 4]",1
42080,22,7753114,"Question: 
Answer Choices are: 
a. [3, 7, 6, 0, 1, 5, 4, 2]
b. [1, 6, 0, 3, 5, 2, 7, 4]
c. [6, 5, 7, 0, 2, 1, 3, 4]
d. [4, 7, 0, 6, 1, 3, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is a.,1
42081,22,7753118,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 1, 2]
c. [2, 0, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
42082,22,7753177,"Question: 
Answer Choices are: 
a. [3, 5, 0, 2, 1, 4]
b. [2, 0, 5, 1, 3, 4]
c. [2, 1, 5, 0, 3, 4]
d. [3, 5, 2, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [3, 5, 0, 2, 1, 4].",0
42083,22,7753450,"Question: 
Answer Choices are: 
a. [4, 0, 2, 1, 3]
b. [0, 1, 3, 4, 2]
c. [4, 0, 2, 3, 1]
d. [4, 2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 2, 1, 3, 0]",1
42084,22,7753532,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,None of the above.,0
42085,22,775377,"Question: 
Answer Choices are: 
a. [5, 2, 1, 3, 0, 4]
b. [3, 1, 2, 5, 4, 0]
c. [2, 3, 5, 4, 0, 1]
d. [4, 2, 0, 1, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [4, 2, 0, 1, 3, 5]",0
42086,22,775392,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3]
b. [3, 1, 2, 0]
c. [0, 1, 3, 2]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The order of events in the passage is c.,0
42087,22,7754089,"Question: 
Answer Choices are: 
a. [3, 2, 0, 4, 1]
b. [0, 1, 4, 3, 2]
c. [4, 0, 2, 3, 1]
d. [0, 1, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 3, 2, 4]",1
42088,22,775502,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 1, 0]",0
42089,22,775526,"Question: 
Answer Choices are: 
a. [0, 2, 4, 1, 3, 5]
b. [1, 4, 0, 5, 3, 2]
c. [4, 5, 2, 3, 1, 0]
d. [3, 4, 0, 1, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
42090,22,775529,"Question: 
Answer Choices are: 
a. [3, 1, 2, 5, 0, 4]
b. [0, 1, 5, 2, 3, 4]
c. [5, 3, 1, 2, 0, 4]
d. [4, 0, 2, 1, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [0, 1, 5, 2, 3, 4]",0
42091,22,7755663,"Question: 
Answer Choices are: 
a. [4, 3, 1, 2, 0]
b. [0, 2, 1, 4, 3]
c. [4, 3, 2, 0, 1]
d. [4, 1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 1, 3, 2, 0]",0
42092,22,7755910,"Question: 
Answer Choices are: 
a. [0, 4, 1, 5, 3, 2]
b. [4, 1, 5, 3, 0, 2]
c. [5, 0, 3, 2, 4, 1]
d. [4, 0, 3, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 0, 3, 1, 5, 2]",1
42093,22,77562,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 2, 1]
c. [0, 1, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
