index,filenumber,qid,question,origanswer,generatedanswer,correctness
18016,10,1894834,"Question: 
Answer Choices are: 
a. [2, 0, 5, 1, 4, 3]
b. [1, 4, 3, 0, 2, 5]
c. [4, 2, 5, 3, 1, 0]
d. [3, 2, 0, 1, 4, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 1, 4, 5]",0
18017,10,189511,"Question: 
Answer Choices are: 
a. [3, 0, 5, 2, 1, 4]
b. [0, 5, 1, 3, 2, 4]
c. [5, 0, 3, 1, 2, 4]
d. [3, 5, 4, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
18018,10,189531,"Question: 
Answer Choices are: 
a. [0, 1, 3, 5, 4, 2]
b. [5, 4, 2, 1, 3, 0]
c. [4, 5, 2, 1, 3, 0]
d. [4, 3, 5, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 3, 5, 1, 0, 2]",0
18019,10,1895836,"Question: 
Answer Choices are: 
a. [3, 4, 1, 0, 2, 5]
b. [5, 0, 1, 4, 2, 3]
c. [1, 5, 2, 3, 4, 0]
d. [1, 2, 5, 3, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 5, 3, 0, 4]",0
18020,10,1895878,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [0, 2, 3, 1, 4]
c. [2, 0, 3, 1, 4]
d. [2, 4, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 4, 1, 0, 3]",0
18021,10,1895990,"Question: 
Answer Choices are: 
a. [0, 2, 4, 3, 5, 1]
b. [0, 3, 2, 1, 4, 5]
c. [3, 1, 4, 5, 0, 2]
d. [1, 4, 3, 2, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is b. [0, 3, 2, 1, 4, 5]",1
18022,10,1895,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [2, 3, 1, 0]
c. [1, 2, 3, 0]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is b. [2, 3, 1, 0]",0
18023,10,189609,"Question: 
Answer Choices are: 
a. [7, 2, 0, 4, 3, 5, 6, 1]
b. [3, 4, 0, 7, 5, 1, 6, 2]
c. [7, 3, 4, 0, 2, 6, 5, 1]
d. [1, 4, 2, 6, 5, 7, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
18024,10,1896137,"Question: 
Answer Choices are: 
a. [0, 4, 2, 1, 3]
b. [2, 4, 3, 0, 1]
c. [4, 0, 2, 1, 3]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 3, 4, 0]",0
18025,10,1896284,"Question: 
Answer Choices are: 
a. [4, 1, 2, 0, 3]
b. [4, 3, 0, 2, 1]
c. [4, 2, 1, 0, 3]
d. [2, 3, 4, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [4, 2, 1, 0, 3]",0
18026,10,18965,"Question: 
Answer Choices are: 
a. [6, 1, 0, 2, 5, 3, 4]
b. [6, 1, 5, 3, 0, 4, 2]
c. [6, 0, 5, 1, 3, 2, 4]
d. [4, 6, 5, 3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [6, 0, 5, 1, 3, 2, 4]",0
18027,10,1896668,"Question: 
Answer Choices are: 
a. [3, 2, 0, 6, 5, 4, 7, 1]
b. [5, 2, 0, 6, 1, 7, 3, 4]
c. [7, 6, 0, 4, 2, 5, 3, 1]
d. [7, 0, 5, 6, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is a.,0
18028,10,1896805,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3, 4]
b. [3, 2, 0, 4, 1]
c. [2, 3, 0, 1, 4]
d. [3, 1, 4, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [2, 3, 0, 1, 4]",1
18029,10,1897164,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [2, 0, 1, 3]
c. [0, 2, 1, 3]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 1, 2]",0
18030,10,189737,"Question: 
Answer Choices are: 
a. [0, 3, 4, 5, 1, 2]
b. [3, 1, 5, 4, 0, 2]
c. [5, 3, 1, 4, 0, 2]
d. [4, 2, 0, 3, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 2, 0, 3, 5, 1]",0
18031,10,189739,"Question: 
Answer Choices are: 
a. [0, 2, 5, 3, 4, 1]
b. [0, 2, 4, 3, 5, 1]
c. [1, 3, 5, 4, 2, 0]
d. [0, 3, 4, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 3, 4, 1, 5, 2]",0
18032,10,1897482,"Question: 
Answer Choices are: 
a. [4, 3, 1, 2, 0]
b. [0, 2, 1, 3, 4]
c. [1, 2, 3, 4, 0]
d. [1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 3, 4, 2, 0]",0
18033,10,189757,"Question: 
Answer Choices are: 
a. [4, 3, 1, 0, 2]
b. [3, 1, 4, 2, 0]
c. [0, 4, 3, 2, 1]
d. [4, 2, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [4, 3, 1, 0, 2].",1
18034,10,18976,"Question: 
Answer Choices are: 
a. [4, 6, 5, 1, 2, 7, 0, 3]
b. [2, 3, 7, 0, 6, 5, 4, 1]
c. [7, 0, 3, 6, 5, 2, 4, 1]
d. [5, 2, 6, 4, 7, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [5, 2, 6, 4, 7, 3, 1, 0]",1
18035,10,189802,"Question: 
Answer Choices are: 
a. [0, 2, 1, 6, 3, 4, 5]
b. [4, 2, 6, 1, 5, 0, 3]
c. [4, 0, 2, 1, 6, 5, 3]
d. [4, 3, 6, 5, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is B.,1
18036,10,1898163,"Question: 
Answer Choices are: 
a. [0, 2, 4, 1, 3]
b. [2, 1, 4, 0, 3]
c. [2, 3, 4, 0, 1]
d. [0, 2, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 3, 4, 1]",0
18037,10,1898202,"Question: 
Answer Choices are: 
a. [3, 5, 1, 2, 4, 0]
b. [2, 5, 4, 3, 1, 0]
c. [3, 2, 4, 5, 1, 0]
d. [0, 3, 4, 1, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 4, 1, 2, 5]",0
18038,10,1898271,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 1, 0]
c. [1, 0, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 1, 0]",1
18039,10,189847,"Question: 
Answer Choices are: 
a. [0, 4, 5, 1, 2, 6, 3]
b. [2, 5, 4, 1, 6, 0, 3]
c. [1, 6, 2, 0, 3, 4, 5]
d. [4, 3, 2, 6, 1, 5, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is d.,0
18040,10,189865,"Question: 
Answer Choices are: 
a. [6, 4, 3, 7, 8, 2, 5, 1, 0]
b. [6, 7, 1, 5, 3, 8, 2, 0, 4]
c. [4, 8, 2, 6, 1, 0, 5, 3, 7]
d. [7, 2, 6, 4, 8, 1, 0, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [4, 8, 2, 6, 1, 0, 5, 3, 7]",1
18041,10,18988,"Question: 
Answer Choices are: 
a. [5, 2, 7, 4, 0, 3, 6, 1]
b. [4, 0, 5, 2, 6, 7, 1, 3]
c. [3, 1, 2, 7, 6, 5, 4, 0]
d. [6, 0, 3, 7, 1, 5, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is: a, b, c, d.",0
18042,10,1898940,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3, 4]
b. [0, 4, 3, 2, 1]
c. [2, 1, 0, 4, 3]
d. [4, 2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [4, 2, 1, 0, 3]",0
18043,10,1899192,"Question: 
Answer Choices are: 
a. [2, 0, 1, 4, 3]
b. [2, 4, 3, 0, 1]
c. [1, 0, 3, 2, 4]
d. [1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
18044,10,189919,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 2, 0]
c. [2, 0, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
18045,10,1899404,"Question: 
Answer Choices are: 
a. [2, 4, 0, 3, 1]
b. [2, 4, 0, 3, 1]
c. [0, 2, 1, 4, 3]
d. [3, 0, 2, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
18046,10,189954,"Question: 
Answer Choices are: 
a. [2, 4, 3, 1, 0]
b. [3, 0, 2, 1, 4]
c. [3, 0, 2, 4, 1]
d. [0, 4, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 4, 3, 1, 2]",0
18047,10,1899747,"Question: 
Answer Choices are: 
a. [1, 0]
b. [1, 0]
c. [0, 1]
d. [1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"a. [1, 0]",0
18048,10,1899763,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 1, 2]
c. [2, 1, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [0, 1, 2]",1
18049,10,1899775,"Question: 
Answer Choices are: 
a. [4, 2, 0, 1, 3]
b. [3, 1, 0, 4, 2]
c. [2, 1, 4, 0, 3]
d. [2, 0, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 3, 1, 4]",0
18050,10,189977,"Question: 
Answer Choices are: 
a. [4, 5, 3, 2, 1, 6, 0]
b. [3, 6, 1, 0, 2, 4, 5]
c. [4, 1, 5, 6, 2, 3, 0]
d. [6, 1, 5, 4, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
18051,10,18997,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [0, 1, 3, 2]
c. [3, 2, 0, 1]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [3, 2, 0, 1]",1
18052,10,1899931,"Question: 
Answer Choices are: 
a. [2, 4, 1, 0, 3]
b. [0, 1, 3, 4, 2]
c. [0, 4, 3, 2, 1]
d. [2, 4, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 4, 1, 0, 3]",0
18053,10,1900005,"Question: 
Answer Choices are: 
a. [0, 4, 0, 3, 0, 2]
b. [3, 0, 0, 0, 4, 2]
c. [4, 0, 0, 0, 2, 3]
d. [0, 0, 4, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
18054,10,1900075,"Question: 
Answer Choices are: 
a. [1, 0, 0]
b. [0, 1, 0]
c. [0, 1, 0]
d. [0, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d, b, a, c",0
18055,10,1900139,"Question: 
Answer Choices are: 
a. [4, 3, 1, 2, 4, 0]
b. [0, 3, 1, 4, 2, 4]
c. [4, 3, 0, 1, 4, 2]
d. [4, 0, 2, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 0, 2, 3, 4, 1]",0
18056,10,1900156,"Question: 
Answer Choices are: 
a. [1, 0, 1, 2]
b. [1, 0, 1, 2]
c. [2, 1, 1, 0]
d. [1, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
18057,10,1900162,"Question: 
Answer Choices are: 
a. [1, 0, 1, 3, 1]
b. [0, 3, 1, 1, 1]
c. [1, 1, 1, 0, 3]
d. [1, 0, 1, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 0, 1, 1, 3]",0
18058,10,1900246,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [3, 1, 2, 0]
c. [0, 1, 2, 3]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is c. [0, 1, 2, 3]",0
18059,10,1900261,"Question: 
Answer Choices are: 
a. [0, 2, 0, 3, 0, 1]
b. [2, 0, 0, 1, 3, 0]
c. [2, 3, 0, 1, 0, 0]
d. [2, 0, 3, 0, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is d.,0
18060,10,1900608,"Question: 
Answer Choices are: 
a. [3, 1, 4, 2, 0]
b. [3, 1, 2, 0, 4]
c. [1, 3, 4, 2, 0]
d. [2, 0, 4, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is b. [3, 1, 2, 0, 4]",1
18061,10,190060,"Question: 
Answer Choices are: 
a. [1, 3, 6, 5, 2, 0, 4]
b. [4, 3, 6, 5, 2, 1, 0]
c. [1, 0, 3, 2, 5, 6, 4]
d. [1, 3, 6, 5, 2, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 3, 6, 5, 2, 4, 0]",0
18062,10,1900686,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [3, 1, 0, 2]
c. [1, 2, 3, 0]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 3, 0, 2]",1
18063,10,190071,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [0, 1, 2, 3]
c. [3, 2, 0, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 0, 3]",0
18064,10,1900815,"Question: 
Answer Choices are: 
a. [2, 0, 3, 4, 1]
b. [0, 2, 3, 1, 4]
c. [0, 3, 2, 4, 1]
d. [3, 1, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [0, 3, 2, 4, 1]",0
18065,10,1900839,"Question: 
Answer Choices are: 
a. [0, 1, 3, 4, 2, 6, 5]
b. [2, 3, 5, 4, 0, 1, 6]
c. [1, 3, 4, 0, 5, 2, 6]
d. [1, 5, 6, 2, 0, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
18066,10,1900844,"Question: 
Answer Choices are: 
a. [0, 1]
b. [0, 1]
c. [1, 0]
d. [0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
18067,10,190094,"Question: 
Answer Choices are: 
a. [11, 4, 8, 0, 9, 1, 6, 2, 7, 10, 3, 5]
b. [4, 5, 2, 9, 0, 8, 1, 6, 7, 3, 10, 11]
c. [4, 8, 6, 11, 3, 5, 0, 1, 9, 10, 2, 7]
d. [9, 0, 5, 6, 7, 1, 8, 10, 2, 3, 4, 11]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [11, 4, 8, 0, 9, 1, 6, 2, 7, 10, 3, 5].",0
18068,10,190097,"Question: 
Answer Choices are: 
a. [4, 2, 0, 3, 1]
b. [3, 1, 0, 4, 2]
c. [3, 2, 0, 1, 4]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [4, 2, 0, 3, 1].",0
18069,10,1901285,"Question: 
Answer Choices are: 
a. [1, 4, 5, 2, 0, 3]
b. [1, 4, 2, 3, 0, 5]
c. [0, 2, 3, 4, 5, 1]
d. [3, 4, 2, 5, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [1, 4, 2, 3, 0, 5]",0
18070,10,1901353,"Question: 
Answer Choices are: 
a. [6, 2, 0, 4, 7, 1, 3, 5]
b. [5, 3, 0, 7, 4, 2, 1, 6]
c. [3, 7, 0, 5, 2, 6, 4, 1]
d. [4, 7, 3, 2, 0, 6, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 7, 3, 2, 0, 6, 5, 1]",1
18071,10,1901380,"Question: 
Answer Choices are: 
a. [4, 2, 1, 3, 0, 5]
b. [1, 0, 3, 5, 2, 4]
c. [5, 4, 1, 0, 3, 2]
d. [3, 5, 1, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The order of events in the passage is a, b, c, d.",0
18072,10,190163,"Question: 
Answer Choices are: 
a. [4, 2, 5, 6, 7, 0, 3, 1]
b. [6, 0, 5, 3, 2, 4, 1, 7]
c. [4, 7, 3, 2, 6, 5, 0, 1]
d. [0, 2, 1, 7, 5, 3, 4, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 1, 7, 5, 3, 4, 6]",0
18073,10,19016,"Question: 
Answer Choices are: 
a. [1, 2, 3, 4, 5, 0]
b. [5, 2, 3, 4, 1, 0]
c. [3, 1, 2, 4, 5, 0]
d. [5, 4, 1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
18074,10,1901728,"Question: 
Answer Choices are: 
a. [5, 0, 6, 4, 7, 2, 3, 1]
b. [1, 0, 7, 5, 3, 2, 4, 6]
c. [7, 5, 4, 1, 3, 2, 6, 0]
d. [3, 4, 7, 1, 6, 2, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is a. [5, 0, 6, 4, 7, 2, 3, 1]",0
18075,10,1901743,"Question: 
Answer Choices are: 
a. [0, 1, 3, 5, 2, 4]
b. [4, 3, 1, 5, 0, 2]
c. [4, 5, 3, 2, 1, 0]
d. [2, 5, 4, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 5, 4, 0, 3, 1]",1
18076,10,1901796,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [1, 3, 0, 2]
c. [3, 2, 0, 1]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 1, 2]",0
18077,10,1901808,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [1, 3, 0, 2]
c. [1, 2, 0, 3]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. [1, 2, 0, 3]",0
18078,10,1901828,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [1, 0, 2, 3]
c. [1, 0, 3, 2]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
18079,10,19018,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2, 4]
b. [1, 4, 3, 2, 0]
c. [3, 1, 2, 4, 0]
d. [1, 0, 2, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 2, 3, 4]",0
18080,10,1901,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 1, 2]
c. [0, 2, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
18081,10,1902263,"Question: 
Answer Choices are: 
a. [5, 4, 1, 3, 2, 0, 6]
b. [1, 2, 4, 3, 5, 6, 0]
c. [4, 2, 3, 0, 6, 5, 1]
d. [1, 3, 0, 4, 6, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 3, 0, 4, 6, 2, 5]",0
18082,10,190228,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [0, 2, 1, 3]
c. [1, 0, 2, 3]
d. [3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is a.,0
18083,10,190236,"Question: 
Answer Choices are: 
a. [1, 5, 3, 4, 2, 0]
b. [3, 5, 0, 2, 4, 1]
c. [3, 2, 1, 5, 0, 4]
d. [0, 5, 4, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [3, 2, 1, 5, 0, 4]",0
18084,10,19023,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
18085,10,190246,"Question: 
Answer Choices are: 
a. [3, 4, 1, 2, 0]
b. [1, 2, 0, 4, 3]
c. [4, 2, 3, 0, 1]
d. [0, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [3, 4, 1, 2, 0]",0
18086,10,1902568,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [3, 2, 1, 0]
c. [3, 1, 2, 0]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0, 2, 3]",1
18087,10,1902589,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [3, 1, 0, 2]
c. [2, 1, 0, 3]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
18088,10,19025,"Question: 
Answer Choices are: 
a. [1, 0, 4, 2, 3]
b. [4, 3, 2, 0, 1]
c. [0, 4, 1, 3, 2]
d. [1, 0, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is a.,0
18089,10,1902658,"Question: 
Answer Choices are: 
a. [0, 5, 0, 4, 0, 6, 0, 3]
b. [3, 0, 0, 4, 0, 6, 0, 5]
c. [5, 0, 3, 0, 0, 0, 4, 6]
d. [4, 3, 0, 5, 6, 0, 0, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 3, 0, 5, 6, 0, 0, 0]",0
18090,10,190291,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [3, 0, 1, 2]
c. [1, 0, 3, 2]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
