index,filenumber,qid,question,origanswer,generatedanswer,correctness
12014,7,1406638,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [0, 1, 2]
c. [0, 1, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
12015,7,1406678,"Question: 
Answer Choices are: 
a. [2, 5, 4, 1, 0, 3]
b. [2, 1, 0, 3, 4, 5]
c. [2, 0, 1, 5, 3, 4]
d. [1, 2, 0, 5, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 2, 0, 5, 3, 4]",0
12016,7,1406681,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [0, 1, 3, 2]
c. [0, 2, 3, 1]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 1, 2]",0
12017,7,1406802,"Question: 
Answer Choices are: 
a. [4, 3, 0, 2, 1]
b. [2, 3, 1, 0, 4]
c. [1, 0, 2, 4, 3]
d. [1, 4, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 4, 0, 3, 2]",0
12018,7,1406803,"Question: 
Answer Choices are: 
a. [2, 1, 3, 4, 0]
b. [2, 3, 1, 0, 4]
c. [4, 3, 2, 0, 1]
d. [0, 3, 1, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 1, 2, 4]",0
12019,7,1406804,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [2, 1, 3, 0]
c. [1, 0, 2, 3]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
12020,7,1406805,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 1, 2]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
12021,7,1406825,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [0, 3, 1, 2]
c. [2, 0, 1, 3]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 2, 1]",0
12022,7,1406944,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 2, 1]
c. [2, 1, 0]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is c. [2, 1, 0]",0
12023,7,1406945,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 1, 2]
c. [1, 2, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 2, 0]",0
12024,7,1407074,"Question: 
Answer Choices are: 
a. [1, 0, 4, 2, 3]
b. [3, 2, 0, 1, 4]
c. [0, 1, 3, 4, 2]
d. [4, 0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is b.,0
12025,7,1407077,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [2, 1, 3, 0]
c. [3, 2, 1, 0]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
12026,7,1407079,"Question: 
Answer Choices are: 
a. [1, 5, 6, 2, 3, 0, 4]
b. [5, 1, 6, 4, 2, 0, 3]
c. [2, 6, 0, 3, 1, 4, 5]
d. [2, 6, 0, 4, 1, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [1, 5, 6, 2, 3, 0, 4]",1
12027,7,1407183,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [1, 0, 3, 2]
c. [2, 1, 0, 3]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [2, 1, 0, 3]",0
12028,7,14071,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [0, 3, 1, 2]
c. [0, 3, 2, 1]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order is d.,0
12029,7,1407341,"Question: 
Answer Choices are: 
a. [1, 4, 0, 2, 3]
b. [1, 3, 0, 4, 2]
c. [2, 0, 4, 1, 3]
d. [2, 4, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 4, 3, 1, 0]",0
12030,7,1407342,"Question: 
Answer Choices are: 
a. [1, 2, 0, 4, 3]
b. [2, 3, 1, 0, 4]
c. [3, 0, 4, 1, 2]
d. [2, 3, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 1, 0, 4]",0
12031,7,1407522,"Question: 
Answer Choices are: 
a. [1, 0, 5, 2, 6, 3, 4]
b. [0, 1, 6, 2, 3, 5, 4]
c. [4, 6, 3, 1, 5, 2, 0]
d. [3, 0, 1, 5, 4, 2, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 0, 1, 5, 4, 2, 6]",0
12032,7,1407661,"Question: 
Answer Choices are: 
a. [4, 2, 0, 3, 1]
b. [4, 0, 2, 1, 3]
c. [2, 0, 1, 4, 3]
d. [2, 1, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
12033,7,1407662,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 2, 0]
c. [2, 0, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 2]",1
12034,7,1407803,"Question: 
Answer Choices are: 
a. [0, 1, 4, 3, 2]
b. [3, 0, 4, 1, 2]
c. [1, 0, 4, 3, 2]
d. [0, 2, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 4, 3, 1]",0
12035,7,1407804,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [2, 1, 0, 3]
c. [0, 3, 1, 2]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 3, 1, 2]",0
12036,7,1407805,"Question: 
Answer Choices are: 
a. [1, 3, 5, 4, 0, 2]
b. [5, 0, 3, 1, 4, 2]
c. [4, 3, 1, 5, 0, 2]
d. [5, 1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [5, 1, 3, 4, 2, 0]",0
12037,7,1407852,"Question: 
Answer Choices are: 
a. [2, 3, 4, 1, 0]
b. [4, 2, 1, 3, 0]
c. [1, 0, 3, 2, 4]
d. [3, 2, 0, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events in the passage is [2, 3, 4, 1, 0].",0
12038,7,1408047,"Question: 
Answer Choices are: 
a. [0, 6, 1, 5, 3, 2, 4]
b. [0, 6, 2, 3, 5, 1, 4]
c. [3, 4, 0, 2, 6, 1, 5]
d. [5, 6, 2, 4, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [3, 4, 0, 2, 6, 1, 5]",0
12039,7,1408111,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1, 5, 4]
b. [3, 1, 0, 2, 4, 5]
c. [5, 2, 1, 0, 4, 3]
d. [5, 1, 4, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [5, 2, 1, 0, 4, 3]",0
12040,7,140831,"Question: 
Answer Choices are: 
a. [4, 5, 2, 0, 3, 1]
b. [5, 2, 0, 1, 4, 3]
c. [5, 1, 4, 2, 0, 3]
d. [3, 2, 0, 5, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [5, 2, 0, 1, 4, 3]",0
12041,7,140832,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [1, 3, 0, 2]
c. [3, 0, 1, 2]
d. [3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct answer is c. [3, 0, 1, 2]",0
12042,7,1408343,"Question: 
Answer Choices are: 
a. [4, 2, 1, 3, 0]
b. [3, 4, 0, 1, 2]
c. [3, 0, 4, 2, 1]
d. [0, 1, 4, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 1, 4, 2, 3]",0
12043,7,140846,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [0, 2, 3, 1]
c. [0, 1, 2, 3]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
12044,7,140853,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [3, 2, 1, 0]
c. [0, 1, 2, 3]
d. [3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 1, 2, 3]",0
12045,7,1408587,"Question: 
Answer Choices are: 
a. [4, 2, 3, 0, 1]
b. [0, 2, 4, 3, 1]
c. [2, 0, 1, 4, 3]
d. [4, 3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 3, 1, 0, 2]",0
12046,7,1408683,"Question: 
Answer Choices are: 
a. [4, 0, 2, 1, 3]
b. [3, 2, 4, 1, 0]
c. [1, 0, 3, 4, 2]
d. [1, 3, 0, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,My answer is b.,0
12047,7,1408687,"Question: 
Answer Choices are: 
a. [3, 0, 5, 2, 1, 4]
b. [0, 1, 3, 2, 5, 4]
c. [4, 5, 0, 1, 3, 2]
d. [4, 0, 3, 5, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [0, 1, 3, 2, 5, 4]",0
12048,7,1408738,"Question: 
Answer Choices are: 
a. [4, 0, 1, 3, 2, 5]
b. [3, 1, 2, 4, 0, 5]
c. [2, 0, 4, 5, 3, 1]
d. [0, 3, 4, 2, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
12049,7,1408871,"Question: 
Answer Choices are: 
a. [4, 3, 5, 0, 2, 1]
b. [5, 2, 4, 1, 3, 0]
c. [2, 5, 3, 0, 1, 4]
d. [5, 4, 0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [2, 5, 3, 0, 1, 4]",1
12050,7,1408906,"Question: 
Answer Choices are: 
a. [2, 0, 4, 3, 1]
b. [4, 0, 2, 3, 1]
c. [2, 1, 0, 4, 3]
d. [0, 1, 4, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 4, 2, 3]",1
12051,7,1408914,"Question: 
Answer Choices are: 
a. [5, 4, 3, 7, 2, 6, 1, 0]
b. [1, 7, 6, 3, 2, 0, 4, 5]
c. [7, 2, 1, 5, 0, 4, 6, 3]
d. [2, 3, 0, 7, 6, 4, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 0, 7, 6, 4, 5, 1]",0
12052,7,1408917,"Question: 
Answer Choices are: 
a. [5, 2, 4, 6, 1, 3, 0]
b. [3, 2, 4, 6, 0, 5, 1]
c. [2, 1, 6, 3, 4, 5, 0]
d. [0, 3, 5, 6, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 5, 6, 4, 1, 2]",0
12053,7,1408919,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [0, 3, 1, 2]
c. [0, 2, 1, 3]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 1, 0]",0
12054,7,1408920,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [0, 2, 1]
c. [1, 2, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is b. [0, 2, 1]",0
12055,7,1409043,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [2, 3, 0, 1]
c. [3, 2, 0, 1]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 3, 2, 1]",0
12056,7,1409044,"Question: 
Answer Choices are: 
a. [4, 1, 3, 2, 0]
b. [4, 3, 2, 1, 0]
c. [2, 0, 1, 4, 3]
d. [2, 4, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 4, 1, 0, 3]",1
12057,7,1409045,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 1, 2]
c. [0, 2, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [0, 1, 2]",1
12058,7,1409046,"Question: 
Answer Choices are: 
a. [0, 2, 4, 3, 1, 5]
b. [0, 3, 4, 5, 2, 1]
c. [3, 0, 4, 2, 5, 1]
d. [4, 0, 3, 2, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"a. [0, 2, 4, 3, 1, 5]",0
12059,7,1409048,"Question: 
Answer Choices are: 
a. [4, 5, 1, 3, 2, 0, 6]
b. [0, 2, 6, 4, 3, 5, 1]
c. [5, 0, 3, 2, 6, 4, 1]
d. [1, 0, 3, 5, 4, 2, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [4, 5, 1, 3, 2, 0, 6].",0
12060,7,1409100,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [1, 2, 0, 3]
c. [0, 2, 3, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
12061,7,1409223,"Question: 
Answer Choices are: 
a. [7, 2, 4, 0, 5, 1, 6, 3]
b. [0, 1, 6, 7, 2, 5, 4, 3]
c. [5, 4, 3, 0, 1, 7, 6, 2]
d. [1, 4, 2, 5, 3, 0, 6, 7]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
12062,7,1409224,"Question: 
Answer Choices are: 
a. [1, 0, 4, 5, 2, 3]
b. [0, 5, 3, 1, 4, 2]
c. [0, 1, 3, 4, 5, 2]
d. [0, 3, 5, 4, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,Answer: c,0
12063,7,1409347,"Question: 
Answer Choices are: 
a. [3, 1, 0, 2]
b. [2, 3, 1, 0]
c. [2, 1, 0, 3]
d. [1, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is: ,0
12064,7,1409348,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [2, 1, 0, 3]
c. [1, 2, 3, 0]
d. [1, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
12065,7,1409351,"Question: 
Answer Choices are: 
a. [1, 6, 4, 5, 2, 3, 0]
b. [4, 3, 2, 5, 6, 0, 1]
c. [5, 0, 1, 3, 6, 4, 2]
d. [1, 2, 3, 4, 5, 6, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 3, 4, 5, 6, 0]",0
12066,7,1409352,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [2, 1, 3, 0]
c. [1, 3, 2, 0]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
12067,7,140941,"Question: 
Answer Choices are: 
a. [1, 4, 3, 2, 0]
b. [4, 1, 3, 0, 2]
c. [4, 3, 0, 1, 2]
d. [1, 0, 4, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
12068,7,1409470,"Question: 
Answer Choices are: 
a. [4, 0, 3, 2, 5, 1]
b. [2, 1, 3, 5, 0, 4]
c. [1, 0, 5, 3, 2, 4]
d. [3, 0, 2, 1, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 2, 1, 5, 4]",0
12069,7,1409473,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [2, 1, 0, 3]
c. [0, 2, 1, 3]
d. [0, 2, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 1, 3]",0
12070,7,1409474,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 2, 0]
c. [1, 0, 2]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is d. [1, 0, 2]",1
12071,7,1409616,"Question: 
Answer Choices are: 
a. [4, 2, 0, 3, 1]
b. [2, 4, 1, 3, 0]
c. [0, 2, 4, 3, 1]
d. [4, 3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 3, 2, 0, 1]",0
12072,7,1409617,"Question: 
Answer Choices are: 
a. [2, 0, 4, 1, 3]
b. [1, 2, 0, 3, 4]
c. [2, 4, 0, 1, 3]
d. [2, 1, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 1, 3, 4, 0]",0
12073,7,1409649,"Question: 
Answer Choices are: 
a. [1, 0, 4, 3, 2]
b. [2, 1, 4, 0, 3]
c. [4, 2, 1, 0, 3]
d. [0, 2, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 3, 1, 4]",0
12074,7,140970,"Question: 
Answer Choices are: 
a. [0, 4, 1, 2, 3, 5]
b. [0, 5, 1, 3, 4, 2]
c. [0, 4, 1, 5, 3, 2]
d. [2, 5, 0, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 5, 0, 1, 3, 4]",0
12075,7,1409711,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [2, 0, 1]
c. [0, 2, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
12076,7,1409794,"Question: 
Answer Choices are: 
a. [0, 2, 3, 4, 1]
b. [4, 3, 0, 1, 2]
c. [4, 0, 1, 2, 3]
d. [4, 0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is b.,1
12077,7,1409797,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 0, 2]
c. [0, 2, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 2, 0]",0
12078,7,1409798,"Question: 
Answer Choices are: 
a. [4, 1, 2, 3, 5, 0]
b. [4, 1, 2, 0, 5, 3]
c. [5, 4, 0, 3, 2, 1]
d. [2, 5, 1, 4, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is d.,0
12079,7,1409914,"Question: 
Answer Choices are: 
a. [2, 4, 3, 1, 0]
b. [1, 3, 2, 0, 4]
c. [0, 4, 3, 1, 2]
d. [1, 2, 3, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 2, 3, 0, 4]",0
12080,7,1409915,"Question: 
Answer Choices are: 
a. [1, 2, 4, 6, 7, 3, 5, 0]
b. [2, 7, 5, 6, 0, 1, 4, 3]
c. [3, 7, 1, 0, 4, 6, 5, 2]
d. [5, 3, 2, 7, 4, 6, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"b. [2, 7, 5, 6, 0, 1, 4, 3]",1
12081,7,140997,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [0, 1, 2, 3]
c. [3, 2, 0, 1]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is b.,1
12082,7,1410079,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [2, 1, 0, 3]
c. [1, 0, 2, 3]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 1, 2]",0
12083,7,1410080,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [1, 2, 0, 3]
c. [2, 3, 1, 0]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [0, 3, 1, 2].",1
12084,7,1410082,"Question: 
Answer Choices are: 
a. [4, 0, 1, 2, 3]
b. [2, 0, 3, 1, 4]
c. [3, 1, 2, 0, 4]
d. [2, 4, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is a.,0
12085,7,1410118,"Question: 
Answer Choices are: 
a. [4, 5, 0, 6, 1, 2, 3]
b. [1, 5, 6, 4, 2, 0, 3]
c. [6, 3, 0, 2, 4, 5, 1]
d. [6, 0, 1, 4, 5, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [6, 0, 1, 4, 5, 2, 3]",1
12086,7,1410307,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [1, 3, 2, 0]
c. [2, 0, 3, 1]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 0, 1, 2]",1
12087,7,1410308,"Question: 
Answer Choices are: 
a. [0, 4, 5, 3, 1, 2]
b. [3, 2, 0, 5, 4, 1]
c. [0, 1, 5, 3, 2, 4]
d. [0, 3, 5, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 1, 5, 3, 2, 4]",1
12088,7,1410425,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 2, 0]
c. [1, 2, 0]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,Answer: a,0
12089,7,1410426,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0, 4]
b. [2, 0, 1, 3, 4]
c. [2, 4, 3, 0, 1]
d. [2, 4, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 4, 3, 0, 1]",0
12090,7,1410427,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 2, 1]
c. [0, 1, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
12091,7,1410545,"Question: 
Answer Choices are: 
a. [3, 5, 4, 2, 0, 1]
b. [0, 4, 1, 2, 5, 3]
c. [2, 4, 3, 5, 1, 0]
d. [5, 1, 0, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
12092,7,1410546,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [2, 0, 1]
c. [1, 0, 2]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
12093,7,1410640,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [1, 2, 0, 3]
c. [2, 3, 1, 0]
d. [2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 1, 0, 3]",1
12094,7,1410641,"Question: 
Answer Choices are: 
a. [2, 5, 1, 4, 0, 3]
b. [0, 2, 1, 4, 5, 3]
c. [3, 1, 4, 5, 2, 0]
d. [5, 1, 2, 0, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 1, 2, 0, 4, 3]",0
12095,7,1410797,"Question: 
Answer Choices are: 
a. [5, 2, 4, 0, 1, 3]
b. [3, 1, 5, 0, 2, 4]
c. [5, 4, 0, 2, 1, 3]
d. [5, 4, 1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct answer is d.,0
