index,filenumber,qid,question,origanswer,generatedanswer,correctness
52063,27,9718182,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 2, 0]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [2, 1, 0].",0
52064,27,9718780,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2, 4]
b. [1, 2, 4, 3, 0]
c. [4, 1, 0, 2, 3]
d. [0, 1, 2, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 1, 2, 3, 4]",0
52065,27,971927,"Question: 
Answer Choices are: 
a. [1, 4, 3, 0, 2]
b. [0, 2, 1, 3, 4]
c. [1, 4, 2, 0, 3]
d. [1, 4, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
52066,27,9719315,"Question: 
Answer Choices are: 
a. [4, 6, 7, 3, 8, 2, 5, 0, 1]
b. [4, 0, 3, 6, 1, 5, 7, 2, 8]
c. [5, 8, 7, 6, 0, 4, 3, 2, 1]
d. [7, 1, 6, 2, 3, 0, 4, 5, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
52067,27,9719317,"Question: 
Answer Choices are: 
a. [6, 3, 5, 0, 1, 4, 2]
b. [1, 3, 2, 0, 4, 6, 5]
c. [6, 1, 3, 2, 4, 0, 5]
d. [4, 6, 1, 0, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,Original,0
52068,27,971944,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [2, 1, 0]
c. [1, 0, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 1, 0]",0
52069,27,9719473,"Question: 
Answer Choices are: 
a. [1, 4, 2, 5, 3, 0]
b. [4, 5, 2, 3, 1, 0]
c. [5, 2, 0, 4, 1, 3]
d. [0, 5, 3, 2, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 5, 3, 2, 4, 1]",0
52070,27,9719872,"Question: 
Answer Choices are: 
a. [3, 0, 4, 2, 1]
b. [0, 4, 2, 1, 3]
c. [3, 1, 4, 2, 0]
d. [4, 3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [4, 3, 1, 0, 2]",0
52071,27,97199,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 1, 0]
c. [2, 1, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
52072,27,9720261,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 2, 0]
c. [1, 0, 2]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
52073,27,9720732,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [2, 1, 3, 0]
c. [2, 3, 0, 1]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is c. [2, 3, 0, 1]",0
52074,27,9720792,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [1, 3, 0, 2]
c. [2, 0, 1, 3]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
52075,27,9721596,"Question: 
Answer Choices are: 
a. [5, 0, 3, 2, 1, 4, 6]
b. [0, 5, 3, 1, 4, 6, 2]
c. [4, 0, 6, 5, 3, 1, 2]
d. [5, 6, 0, 4, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"b. [0, 5, 3, 1, 4, 6, 2]",0
52076,27,9721626,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3, 4, 5]
b. [3, 5, 2, 0, 4, 1]
c. [0, 4, 2, 3, 5, 1]
d. [1, 2, 5, 0, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
52077,27,97222,"Question: 
Answer Choices are: 
a. [4, 6, 1, 3, 2, 0, 5]
b. [0, 5, 4, 6, 1, 3, 2]
c. [0, 1, 6, 2, 5, 3, 4]
d. [0, 5, 3, 2, 1, 4, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
52078,27,9722324,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [3, 1, 2, 0]
c. [3, 0, 2, 1]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [3, 0, 2, 1]",0
52079,27,9722423,"Question: 
Answer Choices are: 
a. [4, 6, 3, 0, 2, 5, 1]
b. [2, 3, 5, 1, 6, 0, 4]
c. [4, 0, 1, 2, 5, 3, 6]
d. [5, 1, 2, 0, 4, 3, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"a. [4, 6, 3, 0, 2, 5, 1]",1
52080,27,9722610,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 2, 1]
c. [1, 2, 0]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 0, 1]",1
52081,27,9723114,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3, 4]
b. [0, 2, 3, 1, 4]
c. [4, 1, 3, 0, 2]
d. [0, 2, 4, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 4, 3, 1]",0
52082,27,9723273,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [0, 1, 3, 2]
c. [2, 3, 0, 1]
d. [0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 2, 3, 1]",1
52083,27,9723587,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 1, 2]
c. [2, 0, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 0]",0
52084,27,9724156,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [0, 2, 1]
c. [2, 0, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
52085,27,9724332,"Question: 
Answer Choices are: 
a. [0, 5, 4, 1, 2, 3]
b. [2, 1, 0, 5, 3, 4]
c. [0, 5, 4, 3, 2, 1]
d. [3, 0, 5, 2, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,C,0
52086,27,9724499,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [0, 1, 2, 3]
c. [0, 1, 3, 2]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
52087,27,9724649,"Question: 
Answer Choices are: 
a. [4, 2, 0, 1, 3]
b. [3, 4, 2, 0, 1]
c. [1, 4, 0, 3, 2]
d. [1, 0, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0, 3, 2, 4]",1
52088,27,9724774,"Question: 
Answer Choices are: 
a. [1, 4, 0, 3, 6, 2, 5]
b. [3, 2, 1, 6, 5, 0, 4]
c. [1, 4, 6, 0, 3, 5, 2]
d. [0, 1, 5, 6, 2, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 1, 5, 6, 2, 4, 3]",0
52089,27,9724858,"Question: 
Answer Choices are: 
a. [0, 3, 4, 2, 1]
b. [1, 0, 3, 4, 2]
c. [3, 1, 0, 4, 2]
d. [4, 1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [4, 1, 0, 2, 3]",0
52090,27,972497,"Question: 
Answer Choices are: 
a. [1, 4, 8, 6, 2, 0, 5, 7, 3]
b. [5, 4, 8, 2, 6, 3, 0, 1, 7]
c. [4, 7, 3, 1, 5, 6, 0, 8, 2]
d. [5, 2, 3, 4, 7, 8, 0, 6, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events in the passage is: a. [1, 4, 8, 6, 2, 0, 5, 7, 3]",0
52091,27,9725034,"Question: 
Answer Choices are: 
a. [1, 4, 0, 3, 2]
b. [0, 3, 4, 2, 1]
c. [3, 2, 0, 1, 4]
d. [0, 2, 3, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 3, 4, 1]",0
52092,27,972506,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 1, 2]
c. [2, 1, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
52093,27,9725387,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [3, 0, 2, 1]
c. [2, 3, 0, 1]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 0, 1, 2]",0
52094,27,9726211,"Question: 
Answer Choices are: 
a. [1, 5, 3, 2, 4, 0]
b. [5, 1, 4, 3, 0, 2]
c. [0, 1, 2, 4, 3, 5]
d. [4, 2, 0, 1, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order is c.,0
52095,27,9727413,"Question: 
Answer Choices are: 
a. [4, 2, 5, 1, 0, 3]
b. [3, 4, 2, 0, 1, 5]
c. [2, 1, 4, 0, 3, 5]
d. [2, 3, 4, 5, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 3, 4, 5, 0, 1]",0
