qid,question,origanswer,generatedanswer,correctness
d5bbfae00dba11ecb1e81171463288e9,"""Can both the Empire State Building and the Hudson River be seen from the One World Observatory""",0,1,0
d5bbfc660dba11ecb1e81171463288e9,"""Are both the Peoria Civic Center and the Anaheim Convention Center made up of mostly windows?""",0,0,1
d5bbffae0dba11ecb1e81171463288e9,"""On the surface of the 1917 McKinley dollar and the Louisiana Purchase Jefferson dollar, do they both have ridges?""",1,1,1
d5bc02380dba11ecb1e81171463288e9,"""Between a Amanita phalloides and a Pholiota, which mushroom has a wider cap?""",0,0,1
d5bc056c0dba11ecb1e81171463288e9,"""Is the exterior of both the China Pavilion and the Italian Pavilion at the Shanghai Expo 2010 red?""",1,1,1
d5bc060c0dba11ecb1e81171463288e9,"""Which color is found on both the Pier-2 Upside Down House and Das Verrücktes Haus?""",0,0,1
d5bc06ac0dba11ecb1e81171463288e9,"""What grows near both the EPCOT Wonders of Life and the Entrance to Children's Fairyland?""",0,0,1
d5bc09720dba11ecb1e81171463288e9,"""Do both the Cisco College sign and Stafford Technical Center sign have only letters?""",1,0,0
d5bc0bb60dba11ecb1e81171463288e9,"""Do the clouds have more of a bluish tint in A Cherub Head in Different Views then in Heads of Angels?""",0,0,1
d5bc1bd80dba11ecb1e81171463288e9,"""Which building is less reflective - Les halles de Melle or the Limoges les Halles?""",0,0,1
d5bc1dcc0dba11ecb1e81171463288e9,"""Which mushroom has a wider cap, an Amanita phalloides or a Sromotnik bezwstydny?""",1,1,1
d5bc26be0dba11ecb1e81171463288e9,"""Between a Maserati Merak and a 1916 Ford Model T, which vehicle has thinner tires?""",1,0,0
d5bc284e0dba11ecb1e81171463288e9,"""Does snow and ice cover every surface in Paradise Harbour, Antarctica?""",1,0,0
d5bc2e700dba11ecb1e81171463288e9,"""Which has more Pride flags: The Castro or The corner of Market, Castro, and 17th?""",0,1,0
d5bc3ffa0dba11ecb1e81171463288e9,"""Where does the couscous go in Couscous of Fes and Moroccan Couscous?""",1,1,1
d5bc44be0dba11ecb1e81171463288e9,"""What type of windows are found at the top of both 13 Castle Street and 1 Yale Street in Liverpool?""",1,0,0
d5bc46260dba11ecb1e81171463288e9,"""Between a Mycena epipterygia and a Amanita phalloides which one has a thicker stalk?""",0,1,0
d5bc4c3e0dba11ecb1e81171463288e9,"""Are there many high-rise buildings that overlook the water in Sochi?""",1,1,1
d5bc4d240dba11ecb1e81171463288e9,"""What's the shape of the China Museum of Art?""",0,0,1
d5bc56c00dba11ecb1e81171463288e9,"""Which organ's pedals are lighter; Gulbransen Organ or AeolianHammond Player Organ model BA?""",0,1,0
d5bc5fc60dba11ecb1e81171463288e9,"""Which vehicle sits up higher off the ground, a 2015 Cadillac Escalade ESV or a Ferrari Enzo?""",0,1,0
d5bc62be0dba11ecb1e81171463288e9,"""Both Expo Milano 2015, Pavilion of China and Spain Pavilion of Shanghai Expo have curved roofs?""",1,0,0
d5bc63400dba11ecb1e81171463288e9,"""How many languages are on the Wangjing Soho signage?""",0,0,1
d5bc63f40dba11ecb1e81171463288e9,"""What color markers are used on the food signage at Pike Place Market?""",1,0,0
d5bc70c40dba11ecb1e81171463288e9,"""What kind of pattern can you find on the coats of the Barabri and Grenadine goat breeds?""",0,1,0
d5bc763c0dba11ecb1e81171463288e9,"""The Dancing House in Prague is taller than its neighboring buildings to the right and left?""",0,0,1
d5bc77360dba11ecb1e81171463288e9,"""How many arches are on the facade of the Cabildo in Buenos Aires, Argentina?""",0,0,1
d5bc7b780dba11ecb1e81171463288e9,"""Which ironic feature differentiates the Sydney Olympic Park Cauldron and the London Olympic Cauldron?""",0,0,1
d5bc819a0dba11ecb1e81171463288e9,"""Is the Rainbow Bridge in Tokyo always lit up the same colors at night?""",1,0,0
d5bc855a0dba11ecb1e81171463288e9,"""Which building is taller, the Condominiums on Bryant Avenue South in Minnesota or the Wells Fargo Center in Minnesota?""",0,1,0
d5bc89ba0dba11ecb1e81171463288e9,"""Do the Grand Palais and the Petit Palais both feature more than four large pillars around their entrance?""",0,1,0
d5bc907c0dba11ecb1e81171463288e9,"""Which Olympic torches incorporate gold into their designs?""",1,0,0
d5bc91ee0dba11ecb1e81171463288e9,"""Both Shanghai Tower and Wilshire Grand / Korean Air Building have a mast on their roof?""",1,0,0
d5bc92660dba11ecb1e81171463288e9,"""Do multiple stretches of Bourbon street have national flags on them?""",1,1,1
d5bc93ce0dba11ecb1e81171463288e9,"""Are there less than 23 trees on the Country Music Hall of Fame property?""",1,1,1
d5bc99460dba11ecb1e81171463288e9,"""What Greek architectural structure can be found in the front of both the Institut France and the Poplar Forest?""",0,0,1
d5bc9dec0dba11ecb1e81171463288e9,"""Are Newbury Street in Boston and Northbrook Street in Newbury paved with the same surface material?""",0,1,0
d5bc9fe00dba11ecb1e81171463288e9,"""Which mushroom tops look more like potatoes; Russula nana or Amanita nehuta?""",1,0,0
d5bcb4bc0dba11ecb1e81171463288e9,"""What does both the Newman Street Tavern and the Inn 1888 Devonshire Street have outside their windows?""",0,0,1
d5bcb8fe0dba11ecb1e81171463288e9,"""Are there skyscraper buildings around the Modular Cactus sculpture?""",1,0,0
d5bcbbba0dba11ecb1e81171463288e9,"""Are there chained pedestrian barriers in the sidewalks of SOHO, Hong Kong?""",0,1,0
d5bcbeee0dba11ecb1e81171463288e9,"""Which fish has stripes that are oriented more vertically; Amphiprion clarkii or Striped blenny?""",0,0,1
d5bcc3a80dba11ecb1e81171463288e9,"""Which has the taller break lights, the 2011 Cadillac Escalade or the Bentley Continental GT?""",1,0,0
d5bccbf00dba11ecb1e81171463288e9,"""Between a blue damselfly and a Meadow grasshopper, which insect has longer antennas?""",1,0,0
d5bccdf80dba11ecb1e81171463288e9,"""What is similar about the top of the head of the Mariana Fruit Dove and the Grus monacha?""",0,0,1
d5bce61c0dba11ecb1e81171463288e9,"""Which statue features more body at Washington Square Park: Garibaldi or Holley?""",0,0,1
d5bce9dc0dba11ecb1e81171463288e9,"""Are there places to walk and sit around the Olympic Stadium in Barcelona?""",1,1,1
d5bcead60dba11ecb1e81171463288e9,"""Which is more blue in color;  Adler Arena or Iceberg Skating Palace?""",0,1,0
d5bcf99a0dba11ecb1e81171463288e9,"""Do both the Stedelijk Museum and the Rembrandshuis Museum have green windows?""",0,1,0
d5bd02820dba11ecb1e81171463288e9,"""Does the entrance to the Tokyu Plaza always look the exact same in poster design?""",0,0,1
d5bd04d00dba11ecb1e81171463288e9,"""Which building is more horizontal in orientation; Hotel Arts, Barcelona or  AC Hotel Barcelona Forum?""",1,0,0
d5bd13300dba11ecb1e81171463288e9,"""Do both the Traditional dress of Tripura and Skopelos' costume feature a wide variety of colors?""",1,0,0
d5bd142a0dba11ecb1e81171463288e9,"""Are there more square holes in each blade of the Solvang  windmill in California than in each blade of the Murphy windmill?""",0,0,1
d5bd16780dba11ecb1e81171463288e9,"""Did the 1896 Summer Olympics venue have larger bleachers than 1912?""",1,1,1
d5bd24a60dba11ecb1e81171463288e9,"""Does every shop in Spice Bazaar in Turkey have a neon sign?""",1,1,1
d5bd2ac80dba11ecb1e81171463288e9,"""Which organ has more legs, the Reykholt 09 or the  or the JA Stein Fortepiano?""",0,0,1
d5bd39e60dba11ecb1e81171463288e9,"""What grows near both the National Museum of Western Art and the National Museum of China?""",1,1,1
d5bd3d420dba11ecb1e81171463288e9,"""Can the Charing Cross Railway Station and the Grimshaw Flats both be reached by boat?""",0,1,0
d5bd3e140dba11ecb1e81171463288e9,"""What grows near both the London BIG Serpentine Pavilion and the Altazimuth Pavilion?""",1,0,0
d5bd52b40dba11ecb1e81171463288e9,"""What colors are the flowers in front of the Belvedere?""",1,0,0
d5bd63da0dba11ecb1e81171463288e9,"""What grows near both Antilia Tower in Mumbai, India and McNears Beach Park?""",0,1,0
d5bd64520dba11ecb1e81171463288e9,"""Which body part is found on both the 1796 eagle and the 1799 eagle?""",1,0,0
d5bd69700dba11ecb1e81171463288e9,"""Do both the Kensington Gardens and Derry & Toms contain yellow flowering plants?""",0,0,1
d5bd69d40dba11ecb1e81171463288e9,"""Which instrument is constructed from a previously living thing more completely; bansuri or Saxhornbasse?""",0,1,0
d5bd6ace0dba11ecb1e81171463288e9,"""Which car has rounder headlights, the 1967 Cadillac Series or the Bentley Mulsanne?""",1,0,0
d5bd6efc0dba11ecb1e81171463288e9,"""Is both the front and the back of Torre Mayor Mexico City the same architectural exterior design?""",1,0,0
d5bd72260dba11ecb1e81171463288e9,"""Is there a fountain in front of both the The Philippine National Museum (of Fine Arts) and the Hanoi Arts Museum?""",0,0,1
d5bd7c9e0dba11ecb1e81171463288e9,"""What is different with regards to parking in Batumi old street and Main street smithville?""",0,0,1
d5bd7e7e0dba11ecb1e81171463288e9,"""Do both the France Pavilion and the China Pavilion of the Shanghai 2010 Expo have umbrellas outside?""",1,0,0
d5bd891e0dba11ecb1e81171463288e9,"""Between a White mushroom and Craterellus tubaeformis Karonen, which one has a thinner cap?""",0,0,1
d5bd8af40dba11ecb1e81171463288e9,"""Which instrument has more stops; Pedalharmonium Lindholm or Estey pump organ?""",0,0,1
d5bd8c5c0dba11ecb1e81171463288e9,"""What color is the lettering on the sign at Paddy Power and the Admiral casino?""",0,0,1
d5bd8fa40dba11ecb1e81171463288e9,"""Which side of the Bibliotheca Alexandrina is most reflective?""",0,0,1
d5bd936e0dba11ecb1e81171463288e9,"""Is there only one London Underground station on Baker Street?""",0,0,1
d5bd94cc0dba11ecb1e81171463288e9,"""Does the sky take up a larger proportion of Paul Signac's painting Il Porto di Saint-Tropez or Port Marseille?""",1,1,1
d5bd95bc0dba11ecb1e81171463288e9,"""Are there deciduous trees surrounding both the Tehran Museum of Contemporary Art and the National Museum of Modern Art Tokyo?""",0,0,1
d5bd96340dba11ecb1e81171463288e9,"""Does the Lakeside Cafe in Heaton Park have more tables outside than the Bistro 1900 in Paris?""",1,0,0
d5bd9ea40dba11ecb1e81171463288e9,"""Are any of the buildings around the One World Trade Center taller than it?""",1,0,0
d5bda4b20dba11ecb1e81171463288e9,"""Is the building at 40 Bank Street in London or the building at 77 Gracechurch Street in London taller?""",1,0,0
d5bdb2180dba11ecb1e81171463288e9,"""During which Castro Theater showing was the Neon S in the Theater name on the fritz; This Filthy World or The Sound Of Music?""",1,1,1
d5bdbcf40dba11ecb1e81171463288e9,"""Are all of the palm trees on the public streets in the Key West downtown area growing straight upwards?""",1,1,1
d5bdce920dba11ecb1e81171463288e9,"""Is the center of the Rialto Bridge lit up at night?""",1,0,0
d5bdd3e20dba11ecb1e81171463288e9,"""What advertisers have billboards on the tops of buildings visible from the ground at Union Square in San Francisco?""",0,0,1
d5bdd4460dba11ecb1e81171463288e9,"""Do the Sloan Laboratory at Caltech and the Caltech Bridge Laboratory have the same concrete exterior?""",1,0,0
d5bdd87e0dba11ecb1e81171463288e9,"""Do both the Chorthippus parallelus and the Crocothemis erythraea have wings?""",0,0,1
d5bddd1a0dba11ecb1e81171463288e9,"""Is the hair on the goat longer than the hair on the lemur?""",0,0,1
d5bde92c0dba11ecb1e81171463288e9,"""Do the signs for both Sony and Ricom both light up with the same color at night?""",0,0,1
d5bdf48a0dba11ecb1e81171463288e9,"""Which fungus is more coral colored; Rhodotus palmatus or Lentinus edodes?""",0,0,1
d5bdf5840dba11ecb1e81171463288e9,"""Which has a brick facade; Monroe Center Wisconsin Store or Monroe Center, IL Post Office ?""",0,0,1
d5bdf7d20dba11ecb1e81171463288e9,"""In which stage does Dysphania percota have green and yellow coloring; Larval or Butterfly adult stage?""",1,1,1
d5be01a00dba11ecb1e81171463288e9,"""What color is the center of both the Aster amellus and the Wood Anemone?""",0,0,1
d5be054c0dba11ecb1e81171463288e9,"""Which fish appears to have spiky needles on the top of their upper body; Anthias woodsi or Chaetodon xanthocephalus?""",0,1,0
d5be153c0dba11ecb1e81171463288e9,"""Is Cavaliers always written in cursive on game jerseys?""",1,0,0
d5be18e80dba11ecb1e81171463288e9,"""Does the 1973 Maserati Bora or the Bugatti Veyron-Salzburg have a more pointed nose?""",1,0,0
d5be1a3c0dba11ecb1e81171463288e9,"""Is there more blue in the sign in front of the Realtek building than the Araya sign above the Araya building?""",0,1,0
d5be1d5c0dba11ecb1e81171463288e9,"""Which plant has flowers shaped like hearts; Lamprocapnos spectabilis or Huernia quinta?""",0,0,1
d5be1dd40dba11ecb1e81171463288e9,"""Does Michael Jordan have an earring in both ears?""",1,1,1
d5be1f3c0dba11ecb1e81171463288e9,"""What color do the Brazilian tapir and the Candian Lynx have in common with each other?""",0,1,0
d5be202c0dba11ecb1e81171463288e9,"""Do both Victoria Parliament House and Victoria Barracks have arched and rectangular shaped windows?""",1,0,0
d5be28240dba11ecb1e81171463288e9,"""What color does the Clathrus archeri and Muchomůrka červená share?""",1,1,1
d5be30080dba11ecb1e81171463288e9,"""Which fungus is more similar to a sea shell; Schizophyllum commune or Mycena floridula?""",1,0,0
d5be368e0dba11ecb1e81171463288e9,"""How many levels of seats are in the Olympic Stadium in Barcelona?""",0,1,0
d5be3ab20dba11ecb1e81171463288e9,"""Is the A Schwab store on the same side of Beale Street as the cafe with the mural of a hand holding a Budweiser beer bottle?""",0,1,0
d5be3b2a0dba11ecb1e81171463288e9,"""Which blooms appear most globe like; Erica ferrea or Eschscholzia californica?""",1,1,1
d5be3f4e0dba11ecb1e81171463288e9,"""Is the Chelsea Market or the Chelsea Crosby Hall taller?""",0,1,0
d5be421e0dba11ecb1e81171463288e9,"""When has the Royal Ontario Museum had a Canadian flag flying over it, a century ago or in modern times?""",0,0,1
d5be464c0dba11ecb1e81171463288e9,"""Is there more than one house with two floors in Key West, Florida?""",0,0,1
d5be46c40dba11ecb1e81171463288e9,"""Is the track around the football field in the Olympic Stadium in Barcelona the same color as the one in the Olympic Stadium in London?""",0,0,1
d5be48ae0dba11ecb1e81171463288e9,"""How many different staircases are necessary to access the Kua Aina entrance with a maroon awning from the street below?""",1,0,0
d5be60820dba11ecb1e81171463288e9,"""What shape is the back part of the Jefferson Memorial?""",0,0,1
d5be678a0dba11ecb1e81171463288e9,"""Which building is more elongated, the Hyde Park Police Station or the Hyde Park Post Office?""",0,0,1
d5be696a0dba11ecb1e81171463288e9,"""Does G. Lanting's sculpture in Teteringen and Romaine's sculpture in Nederland both have halos?""",0,1,0
d5be6b2c0dba11ecb1e81171463288e9,"""Do all Lamborghinis have a pointed front end?""",1,1,1
d5be6e740dba11ecb1e81171463288e9,"""Did the entrance to Christ Church Cathedral Montreal get more spacious after the earthquake?""",0,0,1
d5be70d60dba11ecb1e81171463288e9,"""Are all of the windows of the Saint Hubert Chapel in the Amboise Castle the same distance from the ground?""",0,1,0
d5be722a0dba11ecb1e81171463288e9,"""Which colors are found on both the Vienna Austrian Parliament Building and a building in Imst?""",1,1,1
d5be739c0dba11ecb1e81171463288e9,"""Is the center of the Olympic Stadium of Montreal always the same?""",0,1,0
d5be78ba0dba11ecb1e81171463288e9,"""Which SBK Line Bukit Bintang Entrance is closer to the Yayasan Selangor building?""",0,0,1
d5be7db00dba11ecb1e81171463288e9,"""Which car has the flatter rear, the Suzuki Splash or the Ford Ka II?""",1,0,0
d5be824c0dba11ecb1e81171463288e9,"""Which has a thinner steeple, the Church of the Assumption or St. Patrick's Catholic Church in Nashville?""",0,0,1
d5be85120dba11ecb1e81171463288e9,"""Which building is taller, FJU dorm 4 or Keys Residential Complex at the University of Florida?""",1,1,1
d5be8c920dba11ecb1e81171463288e9,"""What face part often is bejeweled during Hindu Wedding ceremonies?""",1,1,1
d5be8d0a0dba11ecb1e81171463288e9,"""Does the Nassau Bay Hilton have more stories than the Warsaw Hilton?""",0,1,0
d5be928c0dba11ecb1e81171463288e9,"""Which image contains a younger person; Mother and Sara Admiring the Baby or The Crochet Lesson?""",1,0,0
d5be95ca0dba11ecb1e81171463288e9,"""What kinds of children's activities are available near the Eiffel Tower?""",0,1,0
d5be98180dba11ecb1e81171463288e9,"""Which instrument usually requires a bow to play it; A violin or Fernandes Monterey Deluxe?""",0,1,0
d5be9e9e0dba11ecb1e81171463288e9,"""Are there parts of the  exterior walls of both Broadgate Tower and the London City Hall that are curved rather than flat?""",0,0,1
d5bea0740dba11ecb1e81171463288e9,"""Do the London and Nagano Olympic villages both have trees?""",1,0,0
d5bea7c20dba11ecb1e81171463288e9,"""Which fungus is more globe like; Destroying Angel or Lepiota rhacodes?""",0,0,1
d5beadda0dba11ecb1e81171463288e9,"""Is the top part of both the Aston Martin V12 Zagato and the Maserati birdcage all glass?""",0,1,0
d5beae3e0dba11ecb1e81171463288e9,"""Has there always been a ferris wheel on the Navy Pier in Chicago?""",1,0,0
d5beb2760dba11ecb1e81171463288e9,"""Which has a darker color: Fairy Stool or Schizophyllum commune?""",0,0,1
d5beb94c0dba11ecb1e81171463288e9,"""Can the surfaces of the running track and center field at the Barcelona Olympic Stadium be changed out?""",1,0,0
d5bebed80dba11ecb1e81171463288e9,"""How many lines of cars form during NASCAR races?""",1,0,0
d5bec20c0dba11ecb1e81171463288e9,"""Which appears to have more of a dark and person like head; Borborillus uncinatus or Sugar-apple?""",1,0,0
d5bec28e0dba11ecb1e81171463288e9,"""Which bird has the largest crest; Hoatzin or Harpia harpyja?""",1,0,0
d5bed4220dba11ecb1e81171463288e9,"""Does only one of Pierre-Auguste Renoir's paintings have a body of water depicted in it?""",0,0,1
d5bed8460dba11ecb1e81171463288e9,"""What type of tree lines the street of Ocean Drive in South Beach, Miami?""",1,0,0
d5bee4760dba11ecb1e81171463288e9,"""What grows near both My Loveable Pavilion and the Refreshing Morning Pavilion?""",1,1,1
d5bee6920dba11ecb1e81171463288e9,"""Did Renoir make more than one painting that shows people wearing hats?""",0,1,0
d5bee7be0dba11ecb1e81171463288e9,"""Are there more or fewer stone columns on the front of the American Natural History Museum than the NYU library?""",1,1,1
d5beeb9c0dba11ecb1e81171463288e9,"""Can you find benches and statues at the University of Oklahoma?""",0,1,0
d5bef04c0dba11ecb1e81171463288e9,"""What grows near both Altes Museum and Louvre museum?""",1,1,1
d5bef1dc0dba11ecb1e81171463288e9,"""Are multiple types of fireworks set off at night at Disney?""",1,0,0
d5bef3080dba11ecb1e81171463288e9,"""Which building has a larger percentage of its surface area colored red, 52-54 8th Avenue Park or Inland Terminal 1 Ninth Avenue?""",0,1,0
d5bef5ce0dba11ecb1e81171463288e9,"""What grows near both First National Tower in Omaha and Lake Point Tower in Chicago?""",0,0,1
d5bef66e0dba11ecb1e81171463288e9,"""Which Disney Epcot pavilion has a steeper roof, the Canada pavilion or the Morocco pavilion?""",0,1,0
d5bef6be0dba11ecb1e81171463288e9,"""Which color is found on both the Serbia and France Pavilion in 2010 Expo?""",1,1,1
d5bef74a0dba11ecb1e81171463288e9,"""What grows both in Grimshaw and near the Royal Sala Thai, University of Hawaii at Manoa??""",0,0,1
d5befc680dba11ecb1e81171463288e9,"""How many lights are on the T10-M in the Kubinka Museum?""",0,1,0
d5befd4e0dba11ecb1e81171463288e9,"""Did one or multiple cranes get used to construct the stadium for the 2008 Beijing Olympics?""",1,1,1
d5befd9e0dba11ecb1e81171463288e9,"""Do both The State Tower and Bangkok Baiyoke Tower in Bangkok have circular uppermost portions?""",0,0,1
d5befe3e0dba11ecb1e81171463288e9,"""Does the Mouton beltex or the Japanese serow have lighter colored fur?""",1,1,1
d5bf026c0dba11ecb1e81171463288e9,"""Both Abandoned building in Chinawal and Kolmanskop Ghost Town Buildings are surrounded by lush vegetation?""",0,0,1
d5bf03480dba11ecb1e81171463288e9,"""Are the roofs on It's a Small World and the ride near the large teapot in Disneyland Paris different colors?""",1,0,0
d5bf047e0dba11ecb1e81171463288e9,"""Does the port of Barcelona have multiple structures jutting out into the water that have buildings on them?""",0,1,0
d5bf0c620dba11ecb1e81171463288e9,"""Which has more ""layers"" of seats: Ferris wheel in Pripyat or Wonder Wheel?""",1,1,1
d5bf0dde0dba11ecb1e81171463288e9,"""How many foot pedals did the Ann Arbor Organ Co. reed pump organ and the Western Cottage pump organ have?""",1,0,0
d5bf0e7e0dba11ecb1e81171463288e9,"""Do Spectacled bears or Sloth bears have a shorter muzzle?""",0,1,0
d5bf0ece0dba11ecb1e81171463288e9,"""Does Evening Melancholy or Cliffs of Gréville have more green?""",0,0,1
d5bf10d60dba11ecb1e81171463288e9,"""Have there always been white benches at the front entrance of Graceland?""",1,1,1
d5bf18100dba11ecb1e81171463288e9,"""Which car has rounder headlights, the Maserati Quattroporte or the Maserati 3500 GT?""",1,1,1
d5bf19500dba11ecb1e81171463288e9,"""Which fungus appears more pale in color; Amanita verna or Entoloma allochroum?""",0,1,0
d5bf1b1c0dba11ecb1e81171463288e9,"""Are the domes on Sacre Coeur in Paris the same size?""",1,1,1
d5bf1cac0dba11ecb1e81171463288e9,"""The Hang Nga's ""Crazy House"" in Dalat and Coccoon Tower are both made of glass?""",0,0,1
d5bf1f040dba11ecb1e81171463288e9,"""During the 2011 NBA season, what kind of facial hairstyle can be seen on Kevin Durant?""",0,1,0
d5bf1f540dba11ecb1e81171463288e9,"""Do palm trees grown in both Beverly Hills, California and Beverly Hills, Sydney?""",1,0,0
d5bf1f9a0dba11ecb1e81171463288e9,"""Between the people depicted in the ""George Vancouver"" statue and ""Roger Neilson"" statue, which one is wearing a longer jacket?""",1,1,1
d5bf22880dba11ecb1e81171463288e9,"""Are there trees in all the streets of SOHO, New York?""",1,1,1
d5bf22d80dba11ecb1e81171463288e9,"""Are there windows on both the Prague Dancing House and the HSBC Hong Kong Headquarters?""",0,1,0
d5bf240e0dba11ecb1e81171463288e9,"""Is the same design above the entryway on both sides of Puerto del Sol?""",1,0,0
d5bf2ca60dba11ecb1e81171463288e9,"""Do the Passiflora incarnata and Red Chrysanthemum both have less than 6 petals?""",1,1,1
d5bf2f8a0dba11ecb1e81171463288e9,"""Which fungus appears to be oozing more; Inonotus dryadeus or Gypsy Mushrooms?""",1,1,1
d5bf353e0dba11ecb1e81171463288e9,"""What common color were Baroque religious statues?""",1,0,0
d5bf36c40dba11ecb1e81171463288e9,"""When Vince Carter played for the Phoenix Suns and Gary Payton played for the Miami Heat, did the two wear the same arm sleeves?""",1,1,1
d5bf3b7e0dba11ecb1e81171463288e9,"""Are all the possible entryways into the Swiss National Museum in Zurich illuminated with red light?""",0,1,0
d5bf3e440dba11ecb1e81171463288e9,"""What surrounds the base of the One World Trade Center?""",0,0,1
d5bf420e0dba11ecb1e81171463288e9,"""Do both the Schizophyllum commune and the Volvariella bombycina primarily grow on tree trunks?""",0,0,1
d5bf42f40dba11ecb1e81171463288e9,"""Which fungus is darker; Chaga mushroom or Lepista luscina?""",1,0,0
d5bf43440dba11ecb1e81171463288e9,"""Which musical instrument is made most directly from an animal; Erkencho del norte or eight holed Indian classical flute?""",0,1,0
d5bf47220dba11ecb1e81171463288e9,"""Are the eyes of the Indri the same or a different color from those of the Saimiri Boliviensis species?""",0,1,0
d5bf510e0dba11ecb1e81171463288e9,"""Which boulangerie has the wider front facing its entrance, Etoile or Devantur?""",0,1,0
d5bf56720dba11ecb1e81171463288e9,"""Are there trees near both Dubai's Internet City and Willis Tower?""",0,0,1
d5bf5af00dba11ecb1e81171463288e9,"""What is featured in both Paul Signac's L'Hirondelle Steamer on the Seine and The Tugboat, Canal in Samois?""",1,0,0
d5bf5ca80dba11ecb1e81171463288e9,"""Are the hats worn in both Kashmiri traditional dress and Turkish traditional fashion both tall?""",1,1,1
d5bf62520dba11ecb1e81171463288e9,"""Is there a larger variety of feather colors on the chest feathers of the Strix Seloputo species or the Black Oystercatcher?""",0,0,1
d5bf69820dba11ecb1e81171463288e9,"""Are there statues on both side of the San Francisco Civic Center?""",1,0,0
d5bf6ac20dba11ecb1e81171463288e9,"""Which depiction includes something built from cubes; Digital Orca Vancouver or Public art - Migrants memorial, Perth?""",1,1,1
d5bf6b120dba11ecb1e81171463288e9,"""Which instrument is longer, the Hichiriki or Clarinettes d'amour Bate?""",1,0,0
d5bf6e8c0dba11ecb1e81171463288e9,"""Do the Siberian Chipmunk and Hörnchen both have tails?""",1,0,0
d5bf730a0dba11ecb1e81171463288e9,"""What image do Kevin Costner and Jamie Foxx share in their walk of fame stars?""",1,0,0
d5bf735a0dba11ecb1e81171463288e9,"""Does Secession hall keep two plants in pots out front year round?""",0,0,1
d5bf74360dba11ecb1e81171463288e9,"""At the British Museum in London, do all of the statues in the Egypt section have their beards intact?""",0,0,1
d5bf75120dba11ecb1e81171463288e9,"""Which is higher off the ground: 2009 Audi A4 or Bugatti EB 110?""",0,1,0
d5bf777e0dba11ecb1e81171463288e9,"""Which blossom looks like a red speckled star; Huernia piersii or Echinocereus triglochidiatus?""",0,0,1
d5bf785a0dba11ecb1e81171463288e9,"""Does a variable oystercatcher bird have a longer beak in relation to its head than a cassowary bird?""",1,1,1
d5bf857a0dba11ecb1e81171463288e9,"""Are both the Anju Paeksang Pavilion and the Pavilion KL on stilts?""",1,1,1
d5bf88180dba11ecb1e81171463288e9,"""What color do the calla lily and the columbine flower have in common?""",0,0,1
d5bf8ad40dba11ecb1e81171463288e9,"""Does one of the copies of Oath of Horatii have a more yellow tone to it?""",0,1,0
d5bf8dcc0dba11ecb1e81171463288e9,"""Which plants bud looks more like an egg; Cypripedium reginae or Plumeria?""",0,1,0
d5bf8ea80dba11ecb1e81171463288e9,"""Which plant has lighter colored blossoms;  Nicotinia sylvestris or Red Azalea Flower?""",0,0,1
d5bf8fde0dba11ecb1e81171463288e9,"""Do the horns of the Dorcas Gazelle grow in the same direction as the ones of the Awassi Sheep?""",0,0,1
d5bf94520dba11ecb1e81171463288e9,"""Do both the Hirundo tahitica and the hermit thrush have a spotted breast?""",0,1,0
d5bf98da0dba11ecb1e81171463288e9,"""Are most of the buildings at the Tokyo Disney Sea Mediterranean Harbour painted brown?""",0,1,0
