d5bbe7080dba11ecb1e81171463288e9,"""Does the Atrophaneura Alcinous butterfly have the same or a different number of antennae as the Araschnia Levana butterfly?""?",0,0,"""The Atrophaneura Alcinous butterfly has the same number of antennaes as the Araschnia Levana butterfly."""
d5bbe7b20dba11ecb1e81171463288e9,"""Do the paintings Spanish Woman by Gustave Courbet and To the Return of Times Lost by Charles Amable Lenoir show women with very long hair?""?",1,0,"""No, the women in the paintings do not have very long hair."""
d5bbe80c0dba11ecb1e81171463288e9,"""In the Belfort Triathlon during the biking portion of the event, do all participants where the same type of footwear?""?",1,0,"""Yes, they all wear the same footwear."""
d5bbe8a20dba11ecb1e81171463288e9,"""Are the statues of Garibaldi and Holley in Washington Square Park both full bodied?""?",1,0,"No, the statue of Garibaldi in Washington Square Park is not full bodied."
d5bbea3c0dba11ecb1e81171463288e9,"""How many Olympic officials waved the white Olympic flag at the 2014 Sochi Winter Olympics closing ceremony?""?",0,0,"""Two Olympic officials waved the white Olympic flag at the 2014 Sochi Winter Olympics closing ceremony."""
d5bbea8c0dba11ecb1e81171463288e9,"""What two colors do the 2000 Sydney Olympic torch and the 1980 Moscow torch have in common?""?",1,0,The Sydney Olympic torch and the 1980 Moscow torch both have gold and silver.
d5bbeae60dba11ecb1e81171463288e9,"""What is growing on both A La Ronde in Lympstone and the Unusual House in Shotteswell, Warwickshire?""?",1,1,"""Ivy is growing on both A La Ronde in Lympstone and the Unusual House in Shotteswell, Warwickshire."""
d5bbeb360dba11ecb1e81171463288e9,"""Are the chairs in the Mall of Berlin's food court the same color as the chairs in the West Edmonton Mall food court?""?",0,0,"""No, the chairs are different colors between the food courts."""
d5bbecbc0dba11ecb1e81171463288e9,"""Are the walls of both Grosvenor Crescent and Grosvenor Museum curved?""?",1,1,"""The walls of both Grosvenor Crescent and Grosvenor Museum are not curved"""
d5bbedac0dba11ecb1e81171463288e9,"""What number do the goalies for both the 2010 Greece national football team and the 2018 Japan World Cup team wear?""?",0,0,"""The goalies for both the 2010 Greece national football team and the 2018 Japan World Cup team wear number one."""
d5bbeeec0dba11ecb1e81171463288e9,"""Are there more windows in the front of the 1724 Chester Courthouse in Pennsylvania than in front of the Chester County, Pennsylvania Jail in 1958?""?",0,1,"""Yes, there are more windows in the front of the 1724 Chester Courthouse in Pennsylvania than in front of the Chester County, Pennsylvania Jail in 1958."""
d5bbf0f40dba11ecb1e81171463288e9,"""Would a driver sit higher off the road in a 1960 Beijing luxury car or a Lotus Elise?""?",0,1,A driver would sit lower off the road in a 1960 Beijing luxury car than in a Lotus Elise.
d5bbf1440dba11ecb1e81171463288e9,"""Which has a more spacious second story, the Christus church or the Christ Church Macclesfield?""?",0,0,"""Christ Church Macclesfield has a more spacious second story than Christus church does."""
d5bbf1da0dba11ecb1e81171463288e9,"""Are the colors of the word lyric different in the Lyric Theater, Blacksburg and Lyric Theater, Georgia signs?""?",1,0,"""Yes, the colors are not different."""
d5bbf2340dba11ecb1e81171463288e9,"""How do you access the 1996 Atlanta olympic cauldron?""?",0,0,"""You access the 1996 Atlanta Olympic cauldron via the staircase scaffolding that surrounds it."""
d5bbf2840dba11ecb1e81171463288e9,"""What grows near both the Garden of Cultivation and a stone pavilion?""?",0,1,"""A swimming pool grows near both the Garden of Cultivation and a stone pavilion."""
d5bbf2d40dba11ecb1e81171463288e9,"""Which entertainment feature was present at both the 2016 Summer Paralympics opening ceremony and 2006 Asian Games opening ceremony?""?",0,0,"""There were fireworks at both the 2016 Summer Paralympics opening ceremony and 2006 Asian Games opening ceremony."""
d5bbf4280dba11ecb1e81171463288e9,"""What Russian architectural feature can be found on both the Assumption Cathedral in Vladimir and Saint Basil's Cathedral in Moscow?""?",0,1,"""Towers can be found on both the Assumption Cathedral in Vladimir and Saint Basil's Cathedral in Moscow."""
d5bbf5220dba11ecb1e81171463288e9,"""Where do ski athletes wear their numbers during competitions?""?",0,0,"""Ski athletes wear their numbers on their abdomen during competitions."""
d5bbf5720dba11ecb1e81171463288e9,"""Between Sarajevo Bobbahn Olympia and Gro Bosna Sarajevo do either or both have graffiti on the walls?""?",1,1,"""Both have graffiti on the walls."""
d5bbf5b80dba11ecb1e81171463288e9,"""Which float or Tableau depicts a snowmobile that seemingly glides above the parade path; tableau of ITBP or tableau of Indian Armed Forces?""?",1,0,The tableau of Indian Armed Forces depicts a snowmobile that seems to glide above the parade path.
d5bbf6620dba11ecb1e81171463288e9,"""Is the white center line the same shape on Abby Road and on Avenue des Champs-Élysées?""?",1,1,"""The white center line is not the same shape on Abby Road and on Avenue des Champs-Élysées."""
d5bbf70c0dba11ecb1e81171463288e9,"""What did athletes competing in the Biathlon Single Mixed Relay at the 2020 Winter Youth Olympics in Lausanne wear on their heads?""?",1,1,"""Athletes competing in the Biathlon Single Mixed Relay at the 2020 Winter Youth Olympics in Lausanne wore tight-fitted hats on their heads."""
d5bbf7fc0dba11ecb1e81171463288e9,"""What is sometimes hung from Credit Suisse Paradeplatz and sometimes not?""?",0,0,"""Banners are sometimes hung from Credit Suisse Paradeplatz."""
d5bbf84c0dba11ecb1e81171463288e9,"""Do the oval shapes above the columns by the statue at the entrance to Selfridges Department Store appear on at least two sides of the building?""?",0,0,"""The oval shapes above the columns by the statue at the entrance to Selfridges Department Store do appear on at least two sides of the building."""
d5bbf98c0dba11ecb1e81171463288e9,"""Which work of art features someone reclining; Cinerary Urn, Etruscan, mid-2nd century BC, terra cotta or Gorgon. Archaic sculpture from the mid 6th century BC, parian marble""?",0,0,"""Cinerary Urn, Etruscan, mid-2nd century BC, terra cotta features someone reclining, and the Gorgon archaic sculpture from the mid 6th century BC, parian marble does not."""
d5bbfa360dba11ecb1e81171463288e9,"""Which has wider pedals, the Old Pump Organ in Fayette Music Hall or the 1929 Broadwood Baby Grand Piano?""?",1,1,"""The Old Pump Organ in Fayette Music Hall has wider pedals than the 1929 Broadwood Baby Grand Piano."""
d5bbfae00dba11ecb1e81171463288e9,"""Can both the Empire State Building and the Hudson River be seen from the One World Observatory""?",0,0,"""Yes, both the Empire State Building and the Hudson River can be seen from the One World Observatory."""
d5bbfb260dba11ecb1e81171463288e9,"""Between a Maserati Quattroporte first generation and a Maserati Mistral 4000 Spyder, which car has more doors?""?",0,1,A Maserati Quattroporte first generation has fewer doors than a Maserati Mistral 4000 Spyder.
d5bbfc200dba11ecb1e81171463288e9,"""Which building's roof is flatter, the Mid-Hudson Children's Museum or the The Reformed Church, Poughkeepsie New York?""?",0,0,"""The roof of the Mid-Hudson Children\'s Museum is flatter."""
d5bbfc660dba11ecb1e81171463288e9,"""Are both the Peoria Civic Center and the Anaheim Convention Center made up of mostly windows?""?",0,1,"""No, the outsides of both buildings are not made up of glass windows."""
d5bbfd100dba11ecb1e81171463288e9,"""Did Magdalena Neuner have more sponsorship logos on the pants she wore at the 2008 Biathlon World Cup in Oslo than Ole Einar Bjorndalen did on the pants he wore at the 2014 Oberhof Biathlon World Cup?""?",1,0,"""Yes, Magdalena Neuner had more sponsorship logos on the pants she wore at the 2008 Biathlon World Cup in Oslo than Ole Einar Bjorndalen did on the pants he wore at the 2014 Oberhof Biathlon World Cup."""
d5bbfe500dba11ecb1e81171463288e9,"""Does the building with the blue dome in Sabadell have the same color shutters as the building with the blue awning in Davallades?""?",0,0,"""The building with the blue dome in Sabadell does not have the same color shutters as the building with the blue awning in Davallades."""
d5bbfeb40dba11ecb1e81171463288e9,"""Besides which station at the South pole would you be more likely to find the US flag; Almirante Brown Station or Amundsen-Scott South Pole Station in Antarctica""?",0,0,"""You would be more likely to find an American flag at the Amunden-Scott Station than the Almirante Brown Station at the South Pole."""
d5bbff040dba11ecb1e81171463288e9,"""Which structure has more triangles visible on its exterior, the UK Pavilion of Expo 2010 or the Canada Pavilion of Expo 2010?""?",1,1,"""The Canada Pavilion has more triangles visible on its exterior than the UK Pavilion of Expo 2010."""
d5bbffae0dba11ecb1e81171463288e9,"""On the surface of the 1917 McKinley dollar and the Louisiana Purchase Jefferson dollar, do they both have ridges?""?",1,0,"""Yes, there are ridges on the surface of both the 1917 McKinley dollar and the Louisiana Purchase Jefferson dollar."""
d5bc013e0dba11ecb1e81171463288e9,"""Which church has water features on their grounds; The Arboretum courtyard on the Christ Cathedral campus or Christ Church, Galkissa?""?",0,1,"""The Christ Church, Galkissa has water features on their grounds as opposed to the Arboretum courtyard on the Christ Cathedral campus which does not."""
d5bc01980dba11ecb1e81171463288e9,"""Are the Graffito muro Caselette and Anti-communist graffiti in Syracuse, Italy written on the same material?""?",0,0,"""No, the Graffito muro Caselette and Anti-communist graffiti in Syracuse, Italy are not written on the same material."""
d5bc02380dba11ecb1e81171463288e9,"""Between a Amanita phalloides and a Pholiota, which mushroom has a wider cap?""?",0,1,A Pholiota has a wider cap than an Amanita phalloides.
d5bc056c0dba11ecb1e81171463288e9,"""Is the exterior of both the China Pavilion and the Italian Pavilion at the Shanghai Expo 2010 red?""?",1,1,"""Yes, the exterior is red on both the China Pavilion and the Italian Pavilion at the Shanghai Expo 2010."""
d5bc060c0dba11ecb1e81171463288e9,"""Which color is found on both the Pier-2 Upside Down House and Das Verrücktes Haus?""?",0,1,"""Red is found on both."""
d5bc065c0dba11ecb1e81171463288e9,"""What construction material is used on the exteriors of the upper levels of both Bubbleology and The Pastry Pilgrim in Soho?""?",1,1,"""Brick is used on the exteriors of the upper levels of both Bubbleology and the Pastry Pilgrim in Soho."""
d5bc06ac0dba11ecb1e81171463288e9,"""What grows near both the EPCOT Wonders of Life and the Entrance to Children's Fairyland?""?",0,0,"""There are trees near both the EPCOT Wonders of Life and the Entrance to Children\'s Fairyland."""
d5bc079c0dba11ecb1e81171463288e9,"""Does the interior ceiling of the dining hall at Exeter College have the same curvature as the dining hall of Keble College?""?",1,1,"""No, the interior ceiling of the dining hall at Exeter College does not have the same curvature as the dining hall of Keble College."""
d5bc07f60dba11ecb1e81171463288e9,"""In which painting is someone waving a French flag; Eugène Delacroix- Liberty Leading the People or Delacroix - The Justice of Trajan?""?",1,0,"""Someone is waving a French flag in Eugène Delacroix\'s painting, ""The Justice of Trajan""."""
d5bc09720dba11ecb1e81171463288e9,"""Do both the Cisco College sign and Stafford Technical Center sign have only letters?""?",1,1,"""The Cisco College sign and Stafford Technical Center sign do not both have only letters."""
d5bc0b160dba11ecb1e81171463288e9,"""When Derrick Rose was on the Minnesota Timberwolves did his jersey number share at least one digit with the jersey number of Kevin Martin when he was on the Sacramento Kings?""?",1,0,"""No, when Derrick Rose was on the Minnesota Timberwolves he did not share any digits of his jersey number with Kevin Martin of the Sacramento Kings."""
d5bc0bb60dba11ecb1e81171463288e9,"""Do the clouds have more of a bluish tint in A Cherub Head in Different Views then in Heads of Angels?""?",0,1,"No, they have a white tint."
d5bc0c1a0dba11ecb1e81171463288e9,"""In what position are the models of the paintings ""On the Balcony"" by Henri Lebasque and ""Portrait of a Young Man"" from the Samuel H. Kress collection?""?",1,0,"The models of the paintings ""On the Balcony"" by Henri Lebasque and ""Portrait of a Young Man"" from the Samuel H. Kress collection are both in a standing position."
d5bc0c6a0dba11ecb1e81171463288e9,"""Are NASA's Lunar Reconnaissance Orbiter and NASA's Mars Reconnaissance Orbiter both solar powered?""?",0,0,"""Yes, both the Lunar Reconnaissance Orbiter and the Mars Reconnaissance Orbiter are solar powered."""
d5bc0e900dba11ecb1e81171463288e9,"""Is it true that Rysselberghe's Moon Night in Boulogne depicts more people than Janos Thorma's Landscape in Autumn?""?",0,0,"""No, Rysselberghe\'s Moon Night in Boulogne does no depict more people than Janos Thorma\'s Landscape in Autumn."""
d5bc12000dba11ecb1e81171463288e9,"""What are two examples of ski brands used during the FIS Ski Jumping World Cup Ladies 2017?""?",0,1,"""Rosenbauer and Cumming are two examples of ski brands used during the FIS Ski Jumping World Cup Ladies 2017."""
d5bc134a0dba11ecb1e81171463288e9,"""Are the International Space Station and the Space Station Freedom composed of different modules?""?",0,0,"""Yes, the International Space Station and the Space Station Freedom are composed of different modules."""
d5bc139a0dba11ecb1e81171463288e9,"""Does the Astrophytum coahuilense or the Saxifraga hirculus have more petals on each flower bud?""?",0,1,"""The Saxifraga hirculus has more petals on each flower bud than the Astrophytum coahuilense."""
d5bc148a0dba11ecb1e81171463288e9,"""Which vase is bigger, the vase in the painting Jerusalem Artichoke Flowers by Monet or the vase in the painting Flowers in a Crystal Vase by Edouard Manet?""?",0,0,"""The vase in the painting Flowers in a Crystal Vase is bigger."""
d5bc15340dba11ecb1e81171463288e9,"""Which building has a greater percentage of its surface area covered in glass, Hyatt Place hotel or Two Prudential Plaza ?""?",0,1,"One distinguishable false answer would be ""The Hyatt Place hotel has a greater percentage of its surface area covered in glass than Two Prudential Plaza does."""
d5bc18a40dba11ecb1e81171463288e9,"""What color of streetcars once traveled through Campus Martius in Detroit?""?",1,0,"""Green streetcars once traveled through Campus Martius"""
d5bc18fe0dba11ecb1e81171463288e9,"""Which building has the more rounded tower, Habitatge a la Rambla or the Mercat de la Independència?""?",1,0,"""The Habitatge a la Rambla has a more rounded tower than the Mercat de la Independencia."""
d5bc1a480dba11ecb1e81171463288e9,"""Do the small windows above the statue on the Prague Astronomical Clock always display the same object?""?",0,1,"No, the small windows on the Prague Astronomical Clock do not show the same thing all the time."
d5bc1ae80dba11ecb1e81171463288e9,"""Did any of the medalists in the Men's 100m Freestyle swimming event at the 2018 Youth Olympic Games have the same hairstyle as any of the medalists in the Girls' Artistic Gymnastics – Vault event at the same competition?""?",0,0,"""No, none of the medalists in the Men\'s 100m Freestyle swimming event has the same hairstyle as the medalists in the Girls\' Artistic Gymnastics Vault event."""
d5bc1b7e0dba11ecb1e81171463288e9,"""What common architectural element can be seen behind the organs at St. Germain Auxerrois and St. Martin's Church?""?",1,0,"""The organs at St. Germain Auxerrois and St. Martin\'s Church are located behind a large window."""
d5bc1bd80dba11ecb1e81171463288e9,"""Which building is less reflective - Les halles de Melle or the Limoges les Halles?""?",0,0,"""Les halles de Melle is less reflective."""
d5bc1c280dba11ecb1e81171463288e9,"""Which organ is adorned with more Christmas like colors; Gaustadt pipe organ or Pipe organ in St John's Church in Grund, Luxembourg City?""?",0,0,"""The Gaustadt pipe organ is adorned with more Christmas-like colors than the pipe organ in St. John\'s Church in Grund, Luxembourg City."""
d5bc1cc80dba11ecb1e81171463288e9,"""At the Leighton Library and the Hendrik Conscience Heritage Library, are the books shelved horizontally or vertically?""?",0,1,"""The books are shelved horizontally at the Leighton Library and the Hendrik Conscience Heritage Library."""
d5bc1dcc0dba11ecb1e81171463288e9,"""Which mushroom has a wider cap, an Amanita phalloides or a Sromotnik bezwstydny?""?",1,1,"""An Amanita phalloides has a wider cap than a Sromotnik bezwstydny."""
d5bc1e120dba11ecb1e81171463288e9,"""Which architecture would be considered more complex: The Shard London Bridge or Modern architecture in Beirut?""?",1,1,"""Modern architecture in Beirut would be considered more complex than The Shard London Bridge."""
d5bc229a0dba11ecb1e81171463288e9,"""What grows near both the Africa and Estonia Pavilion of Expo 2010?""?",0,1,"""The Africa and Estonia Pavilion are made of trees."""
d5bc23580dba11ecb1e81171463288e9,"""What grows near both Toby and Sweet Willy, Dog Bark Park Inn, Cottonwood, Idaho and Mindelburg Castle, Mindelheim, Germany?""?",0,0,"""Trees and grass grow near both Toby and Sweet Willy, Dog Bark Park Inn, Cottonwood, Idaho and Mindelburg Castle, Mindelheim, Germany."""
d5bc26be0dba11ecb1e81171463288e9,"""Between a Maserati Merak and a 1916 Ford Model T, which vehicle has thinner tires?""?",1,0,A Maserati Merak has thinner tires than a 1916 Ford Model T.
d5bc284e0dba11ecb1e81171463288e9,"""Does snow and ice cover every surface in Paradise Harbour, Antarctica?""?",1,1,"""Snow and ice does not cover every surface in Paradise Harbour, Antarctica."""
d5bc29d40dba11ecb1e81171463288e9,"""Is the Tokyo Tower always lit up with the same color patterns?""?",0,1,"""Yes, the tower has different color patterns at different times."""
d5bc2c360dba11ecb1e81171463288e9,"""Is the curbing in front of  Akashvani Bhavan, Kolkata the same color as the curbing at KS Rao Road, Mangalore?""?",0,0,"""The curbing in front of Akashvani Bhavan, Kolkata isn\'t the same color as the curbing at KS Rao Road, Mangalore."""
d5bc2e700dba11ecb1e81171463288e9,"""Which has more Pride flags: The Castro or The corner of Market, Castro, and 17th?""?",0,0,"""The Castro has more Pride flags than the corner of Market, Castro and 17th."""
d5bc30aa0dba11ecb1e81171463288e9,"""Which street has trolleys; Zürich - Oerlikon - Märtplatz-Ohmstrasse or Bahnhofstrasse Zürich - Uraniastrasse?""?",1,0,"""Zürich - Oerlikon - Märtplatz-Ohmstrasse has trolleys."""
d5bc31720dba11ecb1e81171463288e9,"""Are the roofs of the Washington Education Center and  the former Brighton Municipal Technical College both flat?""?",0,0,"""No, the roofs of the Washington Education Center and the former Brighton Municipal Technical College are not both flat."""
d5bc33ac0dba11ecb1e81171463288e9,"""Which has its multiple entrances more widely spaced apart, First Baptist Church (510 Main Ave.) in Knoxville, Tennessee or Christ Church Cathedral in Nashville, Tennessee""?",0,0,"""The Christ Church Cathedral in Nashville, Tennessee has its multiple entrances more widely spaced apart."""
d5bc353c0dba11ecb1e81171463288e9,"""What is the object that the child depicted in the statues of Saint Anthony of Padua in both Prague and Saint Anthony Catholic Church in Temperance, Michigan standing on?""?",1,0,"A rat is the object depicted in the statues of Saint Anthony of Padua in both Prague and Saint Anthony Catholic Church in Temperance, Michigan."
d5bc39f60dba11ecb1e81171463288e9,"""What color was the Orchard Road 'Season's Greetings' banner in 2005 and 2006?""?",0,0,"""In 2005 and 2006, the Orchard Road ""Season\'s Greetings"" banner was red."""
d5bc3af00dba11ecb1e81171463288e9,"""Are both the Tabacalera and Independence Monument in Mexico City illuminated at night by a color that is a combination of red and blue?""?",0,0,"""Both the Tabacalera and Independence Monument in Mexico City illuminated at night by a color that is a combination of red and blue."""
d5bc3ffa0dba11ecb1e81171463288e9,"""Where does the couscous go in Couscous of Fes and Moroccan Couscous?""?",1,0,"In both Couscous of Fes and Moroccan Couscous, the couscous is found on top of the vegetables."
d5bc41e40dba11ecb1e81171463288e9,"""Which art work spans the most stories on a building; Graffiti-art in Milan, Italy, on a squatted building in front of the ""Darsena"" city port or Graffiti de Nada Serio en el barrio de Adurza de Vitoria-Gasteiz?""?",1,0,"""Graffiti-art in Milan, Italy, on a squatted building in front of the ""Darsena"" city port spans more stories on a building than Graffiti de Nada Serio en el barrio de Adurza de Vitoria-Gasteiz does not."""
d5bc43420dba11ecb1e81171463288e9,"""Were there both Chevrolet S10 and C10 trucks shown at the 2018 DCHS car show?""?",0,0,"""Yes, both the Chevrolet S10 and C10 trucks were on display at the 2018 DCHS auto show."""
d5bc44be0dba11ecb1e81171463288e9,"""What type of windows are found at the top of both 13 Castle Street and 1 Yale Street in Liverpool?""?",1,0,"""Bay windows are found at the top of both 13 Castle Street and 1 Yale Street in Liverpool."""
d5bc46260dba11ecb1e81171463288e9,"""Between a Mycena epipterygia and a Amanita phalloides which one has a thicker stalk?""?",0,0,"""Amanita phalloides has a thicker stalk."""
d5bc469e0dba11ecb1e81171463288e9,"""How many more round clear lights does the Mercedes have than the Maserati?""?",0,1,"""The Mercedes has four more round clear lights than the Maserati."""
d5bc47840dba11ecb1e81171463288e9,"""What color do the stalks of the Mycena adonis and the Stinkhorn mushroom share?""?",0,0,"""Their stalks are both white."""
d5bc4b080dba11ecb1e81171463288e9,"""What flora did the Women's shot put winners at the 2012 Summer Olympics and the men's winners of the 2008 Olympic skeet shooting event receive?""?",0,0,"""They received flowers."""
d5bc4c3e0dba11ecb1e81171463288e9,"""Are there many high-rise buildings that overlook the water in Sochi?""?",1,0,"""There are no high-rise buildings that overlook the water in Sochi."""
d5bc4d240dba11ecb1e81171463288e9,"""What's the shape of the China Museum of Art?""?",0,1,"""The China Museum of Art is a pyramid."""
d5bc4e1e0dba11ecb1e81171463288e9,"""Which plant appears to be more covered in very fine hair; Ab_plant or Delosperma cooperi?""?",0,0,"""Ab_plant has more very fine hair on its surface than Delosperma cooperi."""
d5bc4e960dba11ecb1e81171463288e9,"""How many more horses are being ridden in Derby Epsom than in  Chevaux de Course?""?",1,1,"""There is one more horse being ridden in Derby Epsom."""
d5bc4f900dba11ecb1e81171463288e9,"""What protective barrier is behind discus throwers while they compete?""?",1,1,"""A net is behind discus throwers while they compete."""
d5bc51020dba11ecb1e81171463288e9,"""Which flower's center glistens in a way that it appears wet; Coreopsis floridana or Herbaceous peony?""?",1,1,"""Coreopsis floridana\'s center glistens in a way that it appears wet."""
