index,qid,question,origanswer,generatedanswer,correctness
13,c054335cf6ca4217ed5bcb63fe8c9f1b,"Question: 
This collage of the location that hosted the Lone Star Central event in week 3 of FIRST Power Up is made up of how many photos?
Answer Choices are: 
a. four
b. nine
Specify their correct answer by choosing one of a or b: 
",b,b. nine,1
14,ebd3441ba69a12ea56fc8c40e5a1d712,"Question: 
The San Francisco FIRST Power Up Week 3 location has what color flowers in foreground of bridge?
Answer Choices are: 
a. Red
b. yellow
Specify their correct answer by choosing one of a or b: 
",b,a,0
15,4b66b82b20d3ae85b4104b56aad4aeee,"Question: 
In the upper right photo of the city that was the location of the Greater Kansas City event in week 3 of the FIRST Power Up, what mode of transportation is seen?
Answer Choices are: 
a. train
b. car
Specify their correct answer by choosing one of a or b: 
",a,b,0
16,530d9663f1e5687d2e016a5fcdf0c93b,"Question: 
When looking at the players who transferred into Blackpool F.C. during the 2016-17 season, what fee is listed for the athlete who came from a team with a ship logo?
Answer Choices are: 
a. Free transfer
b. Paid transfer
Specify their correct answer by choosing one of a or b: 
",a,b,0
17,8d218eb970ded772145bc4b3c20457f3,"Question: 
For the event in the Arab Athletics Championships for women, when the athlete was Rawan Ayman Barakat in the event, what was the man wearing around his waist?
Answer Choices are: 
a. sash
b. belt
Specify their correct answer by choosing one of a or b: 
",b,b. belt,1
18,4642ff2ffbdb35f0f4c29ce0a51fd703,"Question: 
Does Ford Motor Company 1980 Michigan headquarters building exceed 5 stories?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,a,0
19,30c3f3920ce666c2407bcf72a897d2dc,"Question: 
The fortune 500 company based in Fremont, Michigan in 1980 has what living thing on its logo?
Answer Choices are: 
a. baby
b. un
Specify their correct answer by choosing one of a or b: 
",a,a,1
20,f236950754792502b50158750553cc45,"Question: 
Was Adele or the Original Artist that has blonde hair, the one with higher order in The Voice career (2015) of Jordan Smith (musician)?
Answer Choices are: 
a. The Original Artist
b. Adele
Specify their correct answer by choosing one of a or b: 
",b,b. Adele,1
21,3d0bdd6f05065043bee2ed380e9c5423,"Question: 
When looking at the career of musician Jordan Smith, and specifically, his time on ""The Voice"" in 2015, at what stage did he perform a song originally by a blonde-haired artist?
Answer Choices are: 
a. Eliminations
b. Blind Auditions
Specify their correct answer by choosing one of a or b: 
",b,b. Blind Auditions,1
22,461f6b84f0a7e17b878a3fe39545c8ea,"Question: 
The original artist with blonde hair who is included in Jordan Smith's career on The Voice in 2015 is associated with what song?
Answer Choices are: 
a. ""Chandelier""
b. ""Halo""
Specify their correct answer by choosing one of a or b: 
",a,a,1
23,ce948e3aad8b8ab11bb9027269952eb0,"Question: 
Track no. 17 on the She's All That sountrack is performed by this person with what color teeth?
Answer Choices are: 
a. silver
b. gold
Specify their correct answer by choosing one of a or b: 
",b,a. silver,0
24,4ad5e21f392a4508bf6c9141c09c7eca,"Question: 
The musician who performed at PNC Park, making $4,627,472, has what color hair?
Answer Choices are: 
a. grey
b. black
Specify their correct answer by choosing one of a or b: 
",a,b,0
25,d5cf090af397faec8d3e5c11ec8f292b,"Question: 
What is the hair color of the artist who drew 39,500 fans to a concert at PNC Park?
Answer Choices are: 
a. grey
b. pink
Specify their correct answer by choosing one of a or b: 
",a,b,0
26,d44f03f91a8595ca2c4820b8bce749ad,"Question: 
Which driver wearing sunglasses had a position of Ret in the Austrian Grand Prix race of 2015?
Answer Choices are: 
a. Romain Grosjean
b. Felipe Nasr
Specify their correct answer by choosing one of a or b: 
",a,a. Romain Grosjean,1
27,d8e3d56666a5e189a5f5c56f9d282c23,"Question: 
What was the W. Midlands region football stadium in the town with a metal sculpture of a tree?
Answer Choices are: 
a. Villa Park
b. Britannia Stadium
Specify their correct answer by choosing one of a or b: 
",b,a. Villa Park,0
28,fd01377497b2d5d0125f7df3dea1d4e2,"Question: 
The driver who had 165 points in the 2000 DirecTV 500 is wearing what over his eyes?
Answer Choices are: 
a. sunglasses
b. eye contacts
Specify their correct answer by choosing one of a or b: 
",a,a,1
29,fbda83912976ecf3cf354119e01781c5,"Question: 
The 2000 DirecTv 500 Top 10 Driver with 146 points has a person behind them holding what?
Answer Choices are: 
a. microphone
b. camera
Specify their correct answer by choosing one of a or b: 
",b,b,1
30,4fa3f35a004a0629d02e2381c4c139f6,"Question: 
What's the person count on the J. Ber 2006 series poster?
Answer Choices are: 
a. two
b. one
Specify their correct answer by choosing one of a or b: 
",a,b,0
31,d465f179d1ef6b29a3898eda0ac47169,"Question: 
In what competition did the Scottish national football team play in 1997-98 against the team whose logo features two stars and rooster, at the Saint-Denis (N) venue?
Answer Choices are: 
a. WCFA
b. WCGA
Specify their correct answer by choosing one of a or b: 
",b,b. WCGA,1
32,f4ef98c90642ee7941362298ee90b23e,"Question: 
Among winning teams in the 1987-1999 La Liga playoffs, which team (whose logo does not feature a crown) won against Mallorca?
Answer Choices are: 
a. Almerââ a
b. Albacete
Specify their correct answer by choosing one of a or b: 
",b,a,0
33,7eadd8494f282eada11743a46449f8e9,"Question: 
Which team that does not have a crown on its logo won the La Liga play-offs in the 1996 season?
Answer Choices are: 
a. Celta Vigo
b. Extremadura
Specify their correct answer by choosing one of a or b: 
",b,a,0
34,d7f230ace16be2beb4e99501dfcd14c7,"Question: 
Does Tijuana or a club with a map of American continents on their logo have a higher rank in the list of Clean sheets Liga MX season of 2016-17?
Answer Choices are: 
a. AmâÂ©rica
b. Chivas
Specify their correct answer by choosing one of a or b: 
",a,a. América,1
35,f1e8013ee6ad0d34bab443d1c3e06b7a,"Question: 
In Oliver Mellor's Dr. Guy Fitzgerald TV title what kind of landscape is being driven through?
Answer Choices are: 
a. desert
b. seascape
Specify their correct answer by choosing one of a or b: 
",a,a. desert,1
36,31adbb5c3f33e87d8abaebc5e4dd1723,"Question: 
Among teams whose logos contain a soccer ball, and who played in the Third round of the 2003-04 KNVB Cup, which teams achieved a score of 0-1 when they were playing at home?
Answer Choices are: 
a. FC Eindhoven
b. Willem II Tilburg
Specify their correct answer by choosing one of a or b: 
",a,b,0
37,402b6e2f6251c8f1c1889a0912e1b294,"Question: 
Among the TV shows that Tuck Tucker was involved in, which one has people on its logo and featured his contributions from 2005-06?
Answer Choices are: 
a. American Dad!
b. Family Guy
Specify their correct answer by choosing one of a or b: 
",b,b. Family Guy,1
38,68cba0a8918f20ae797c11c09da7c50b,"Question: 
Among Kallang's subdivisions, which subzone has an MRT station and bus accessbility in a city that houses a white-domed building with a yellow banner
Answer Choices are: 
a. Kallang Bahru
b. Bishan
Specify their correct answer by choosing one of a or b: 
",a,b. Bishan,0
39,4926806c9085b968a453c0b6a704d7e0,"Question: 
Among Kallang subdivisions, what is the accessibility listed for the subzone that that has a yellow banner on the wall of a white-domed building?
Answer Choices are: 
a. Boon Keng MRT station and buses
b. Boon Keng MRT station and water fountain
Specify their correct answer by choosing one of a or b: 
",a,a. Boon Keng MRT station and buses,1
40,4dfe45964305a6b134c66c37eee62f69,"Question: 
What date during the 2017-18 Port Vale F.C. season did a transfer come from the team that features an anchor on its logo?
Answer Choices are: 
a. 1-Jul-17
b. 1-Jun-17
Specify their correct answer by choosing one of a or b: 
",a,a,1
41,2ead003be509d9a48bd9b81f39d51e5d,"Question: 
Who transferred to Port Vale F.C. in the 2017-18 season from the club with an anchor on its logo?
Answer Choices are: 
a. Joe Davis
b. Joe Dent
Specify their correct answer by choosing one of a or b: 
",a,b. Joe Dent,0
42,cbbd689a5752b58ca1382b0cf944caaa,"Question: 
Among incoming transfers to Port Vale F.C. during the 2017-18 season, what fee was associated with the transfer from the team that feature an anchor on their logo?
Answer Choices are: 
a. Free transfer
b. Paid transfer
Specify their correct answer by choosing one of a or b: 
",a,b,0
43,68ab62ef21e005c78ca20e88f49438c9,"Question: 
The 16th in Serie D Girone C 2012-13 Girone C 2013-14 Serie D club logo is in what shape?
Answer Choices are: 
a. oval
b. rectangle
Specify their correct answer by choosing one of a or b: 
",a,b. rectangle,0
44,e044914539ef2db0b24de072d9a869e2,"Question: 
Of the movies that were made available on home video in 1980, which studio released the movie whose poster features a flower?
Answer Choices are: 
a. 20th Century Fox Home Entertainment
b. Walt Disney Home Entertainment
Specify their correct answer by choosing one of a or b: 
",b,a. 20th Century Fox Home Entertainment,0
45,0b56f39096007e1143b1ca2d6267d7d7,"Question: 
For the location where the newspaper in the list of national daily newspapers in Italy which was established in 1976 is headquartered, what is at the top of the building in the top right of its collage?
Answer Choices are: 
a. dome
b. minaret
Specify their correct answer by choosing one of a or b: 
",a,a,1
46,403254de8ab1ef74034a087dad0604f0,"Question: 
In this collage of the headquarters of the listed daily newspaper in Italy, la Repubblica, what is at the top of the building in the top right?
Answer Choices are: 
a. spire
b. dome
Specify their correct answer by choosing one of a or b: 
",b,b. dome,1
47,54597fa0f57173de2f56564224108f03,"Question: 
What can be seen at the top of the building shown in the top-right of a collection of photos of the city that houses the headquarters of the Italian daily newspaper with circulation of 198,835?
Answer Choices are: 
a. dome
b. sky
Specify their correct answer by choosing one of a or b: 
",a,a,1
48,953929460fbb9d220e0812d48e6ba3a3,"Question: 
When looking at Iqroop Singh Ghuman's dates of rank in the Indian Army, which of these ranks feature a star?
Answer Choices are: 
a. Colonel
b. Lieutenant
Specify their correct answer by choosing one of a or b: 
",a,a,1
49,72f7568e1e5281a80e2361a7ea2eb65d,"Question: 
When looking at the dates of rank for Iqroop Singh Ghuman, what branch of which military is listed under ""Component"" when the rank is shown with 3 stars above two crossed swords?
Answer Choices are: 
a. Pakistani Army
b. Indian Army
Specify their correct answer by choosing one of a or b: 
",b,b. Indian Army,1
50,d748cfac1c3f46e4bde6b411a09f537d,"Question: 
On what date did Iqroop Singh Ghuman achieve the rank that is signified by 3 stars above a pair of crossed swords?
Answer Choices are: 
a. 1-Oct-05
b. 1-Oct-06
Specify their correct answer by choosing one of a or b: 
",a,a. 1-Oct-05,1
51,5c8590ec6debb63fba8813f9ee9ec7a0,"Question: 
In the officers' rank insignia shown here, one such rank whose insignia features three stars above a pair of crossed swords.  On what date did Iqroop Singh Ghuman achieve, in his nation's army, the rank that consists of two hyphenated words: ""Lieutenant"" followed by the word that was just alluded to?
Answer Choices are: 
a. 17-Dec-04
b. 16-Dec-04
Specify their correct answer by choosing one of a or b: 
",b,b,1
52,aad45d5ad3b2c1d71b20b7bc834a902f,"Question: 
The 2015 AAA Texas 500 4,082 driver is autographing what?
Answer Choices are: 
a. car
b. chair
Specify their correct answer by choosing one of a or b: 
",a,a,1
53,05b0acff48113f042f5374c8603b2831,"Question: 
Among MLB teams that are currently affiliated with the International League, which was founded first: The Tampa Bay Rays, or the major-league team that have a baseball bat on their logo?
Answer Choices are: 
a. The Seattle Mariners
b. New York Yankees
Specify their correct answer by choosing one of a or b: 
",b,b. New York Yankees,1
54,d524a6f07006908fad06f7e1969537fe,"Question: 
In the International League, what city's current team has a MLB Affiliation that has a logo featuring a baseball bat?
Answer Choices are: 
a. Moosic, Pennsylvania
b. Moosic
Specify their correct answer by choosing one of a or b: 
",a,b. Moosic,0
55,16df93d45728bbd9845859beedbb9894,"Question: 
The Lehigh Valley IronPigs play in this stadium with what color flags on the logo?
Answer Choices are: 
a. blue
b. red
Specify their correct answer by choosing one of a or b: 
",b,b. red,1
56,268c5a98b21290b608c17b70139da2e3,"Question: 
the stadium with the city that has a tower with the top part only colored in white, in the current teams of International League, is?
Answer Choices are: 
a. NBT Bank Stadium
b. Coolray Field
Specify their correct answer by choosing one of a or b: 
",b,b. Coolray Field,1
57,bad10318be148848bbcc1970faf00de0,"Question: 
Among teams currently in the International League, which of the following two teams was affiliated first: The Toledo Mud Hens, or the team whose logo features a sailing vessel?
Answer Choices are: 
a. The Norfolk Tides
b. Toledo Mud Hens
Specify their correct answer by choosing one of a or b: 
",b,b. Toledo Mud Hens,1
58,ce02e9912a95c1260ba896cc3fbb981c,"Question: 
Among current International-League teams, in what division will one find the team whose MLB-affiliate have a baseball bat on their logo?
Answer Choices are: 
a. North
b. South
Specify their correct answer by choosing one of a or b: 
",a,b. South,0
59,ddeab2eb828ece8e2e82362d966b3857,"Question: 
Was the Team that has a ship in logo or Charlotte Knights, the one with earlier affiliation in Current teams of International League?
Answer Choices are: 
a. Charlotte Knights
b. Columbus Clippers
Specify their correct answer by choosing one of a or b: 
",a,a. Charlotte Knights,1
60,73b970ab28c5c050190218c920d17984,"Question: 
Among teams currently in the International League, what is the ""Affiliated"" date for the team whose logo features a ship?
Answer Choices are: 
a. 2008
b. 2009
Specify their correct answer by choosing one of a or b: 
",b,b. 2009,1
61,4a4125f4601371ca73f1d55f60632919,"Question: 
The International League Allentown, Pennsylvania current team stadium has what color flags?
Answer Choices are: 
a. green
b. red
Specify their correct answer by choosing one of a or b: 
",b,a. green,0
62,cc2b51d9bc3c0791f50f51239c256ef2,"Question: 
What was the stadium of the Current team in the International League when the MLB Affiliation has a team logo featuring a baseball bat?
Answer Choices are: 
a. Fenway Park
b. PNC Field
Specify their correct answer by choosing one of a or b: 
",b,b. PNC Field,1
63,dd4cae44d7d9f4715af25cf16a413278,"Question: 
What is the capacity associated with the current International-League team who are affiliated with the Major-League team with a baseball bat on their logo?
Answer Choices are: 
a. 10,000
b. 20,000
Specify their correct answer by choosing one of a or b: 
",a,"b. 20,000",0
64,5f328e609e4c5d569a2de6840762ac6f,"Question: 
What role did Warren Burton play in the film title that has a poster that does not have humans on it?
Answer Choices are: 
a. Dr. Henry Heth
b. Maj. Gen. Henry Heth
Specify their correct answer by choosing one of a or b: 
",b,b. Maj. Gen. Henry Heth,1
65,af85e51a990e01b1e6b14c5622eb45f4,"Question: 
Warren Burton has a role in a film in 2011 with how many people on the poster?
Answer Choices are: 
a. 3
b. 4
Specify their correct answer by choosing one of a or b: 
",b,a. 3,0
66,12d87395271d38b261c816094ad52e08,"Question: 
The poster for the movie starring Warren Burton as the First Guardian has how many people?
Answer Choices are: 
a. 4
b. 5
Specify their correct answer by choosing one of a or b: 
",a,b,0
67,bd9e3438bc549b29bfce0da6885933b2,"Question: 
Does Accrington or club with rose on logo have higher position in 1888-89 Accrington F.C. season final league table?
Answer Choices are: 
a. Blackburn Rovers
b. The club with the rose on its logo
Specify their correct answer by choosing one of a or b: 
",a,b. The club with the rose on its logo,0
68,70d449c2a4708b8e60d2e33ec2af8cc1,"Question: 
During the 2011 World Football Challenge in CONCACAF, which team has a smaller number of Goals For: Manchester City or the team with a map of the Americas on their logo?
Answer Choices are: 
a. AmâÂ©rica
b. Atlantis
Specify their correct answer by choosing one of a or b: 
",a,a,1
69,a17dcd258bbcfb50aed1240219d20d40,"Question: 
Among the Japanese songs listed on Billboard Japan's 2016 edition, which of the singles ranked higher: ""Fukkatsu Love"" or the song whose cover shows women gathered on a couch?
Answer Choices are: 
a. ""Sayonara no Imi""
b. ""Fukkatsu Love""
Specify their correct answer by choosing one of a or b: 
",a,"b. ""Fukkatsu Love""",0
70,4ea9bb6420dd36c7a8ef8b0a6a553fb9,"Question: 
Among Japanese musical works listed in 2016 by Billboard Japan, who performed the single whose cover features women on a couch?
Answer Choices are: 
a. Karen Girl's
b. Nogizaka46
Specify their correct answer by choosing one of a or b: 
",b,b. Nogizaka46,1
71,c1e130e2f3111b09b4bdfc9d5e9c9806,"Question: 
what was the Copies, in the billboard japan of 2016 in Japanese music when the Single cover has women on a couch?
Answer Choices are: 
a. 917,000
b. 918,000
Specify their correct answer by choosing one of a or b: 
",b,"b. 918,000",1
72,0bbdf8ccd94e09b9d10f2916b5372968,"Question: 
The man in the very back playing with the artist who made a guest apperance with William Beckett in 2005 is playing what instrument?
Answer Choices are: 
a. piano
b. drums
Specify their correct answer by choosing one of a or b: 
",b,b,1
73,ef41142786d1681cfda79484efea9b0a,"Question: 
What role did Dimiter Marinov play in the television show that has a sun on its poster?
Answer Choices are: 
a. Uncle
b. Parent
Specify their correct answer by choosing one of a or b: 
",a,b. Parent,0
74,655fafdc965df5f8bc177e385b0c4782,"Question: 
Which TV show did Dimiter Marinov appear in first: ""Scorpion"" or the show with a round neon sign on its poster?
Answer Choices are: 
a. Beverly Hills 90210
b. Scorpion
Specify their correct answer by choosing one of a or b: 
",b,b,1
75,a714f69409a415d811cb00ac7a2810ce,"Question: 
In what year did Dimiter Marinov appear in the TV show whose poster shows a round neon sign?
Answer Choices are: 
a. 2017
b. 2018
Specify their correct answer by choosing one of a or b: 
",a,b. 2018,0
76,bccab51e49716026641d46dff9ab9c5d,"Question: 
When did Dimiter Marinov appear in the TV show that has a sun on its poster?
Answer Choices are: 
a. 2013
b. 2011
Specify their correct answer by choosing one of a or b: 
",b,b. 2011,1
77,7be7e7b64f831d202c85e9bdcf167921,"Question: 
What part did Dimiter Marinov play in the TV show whose poster has a round neon sign?
Answer Choices are: 
a. Bartender
b. Landlord
Specify their correct answer by choosing one of a or b: 
",b,a,0
78,3a14388f3031383ac0e44901016ba1cd,"Question: 
What part did Michael Steger play in the TV show whose poster features humans?
Answer Choices are: 
a. Mariel
b. Juan Carlos
Specify their correct answer by choosing one of a or b: 
",b,b. Juan Carlos,1
79,c71e0ed908a137274725963cb23d3c33,"Question: 
Which driver in the Top 10 of the 2001 Pennzoil Freedom 400 finished higher: Jeff Green or the one in the red hat?
Answer Choices are: 
a. icky Rudd
b. Kevin Harvick
Specify their correct answer by choosing one of a or b: 
",b,b. Kevin Harvick,1
80,616163c763cf98eab91968b285bd6bf0,"Question: 
Which church in Saare County, Estonia, is found in a location that has a yellow field?
Answer Choices are: 
a. KâÂµljala
b. PâÂºha
Specify their correct answer by choosing one of a or b: 
",b,a. KâÂµljala,0
81,f209f0afb3ca7b7f050ba2d0e1412192,"Question: 
What was the denomination of the Estonia church in Saare County with a yellow field in front?
Answer Choices are: 
a. Lutheran
b. Catholic
Specify their correct answer by choosing one of a or b: 
",a,a. Lutheran,1
82,4149ab0a27931babc5bffca34d118db5,"Question: 
Among former affiliates of Frost Great Outdoors, what is the designation of the station in the city that features a large, pyramid-shaped building with a glass exterior?
Answer Choices are: 
a. WBII-LD
b. WBII-CD
Specify their correct answer by choosing one of a or b: 
",b,a. WBII-LD,0
83,5a60a0e113513eebb67069eadabcba9d,"Question: 
Among former affiliates of Frost Great Outdoors, what channel is associated with the city in which you would find a large, pyramid-shaped building with a glass exterior?
Answer Choices are: 
a. 20.2
b. 1
Specify their correct answer by choosing one of a or b: 
",a,b,0
84,a01a23ac66d3783c56e03e0ee945639e,"Question: 
The former affiliate of Frost Great Outdoors was WSSH-LD located in a city with how many images in its collage?
Answer Choices are: 
a. six
b. Six.
Specify their correct answer by choosing one of a or b: 
",a,b. Six.,0
85,ce18cd7d0eecd73ed66928d81ea801aa,"Question: 
Among cities that were formerly affiliated with Frost Great Outdoors, which has a lower Channel: Arroyo, Puerto Rico, or the city in which a pyramid shaped building, covered in glass, can be found?
Answer Choices are: 
a. Memphis, Tennessee
b. Puerto Rico
Specify their correct answer by choosing one of a or b: 
",a,b. Puerto Rico,0
86,2b63ee37f1e4a70b285c6946227eb1da,"Question: 
Mark Connolly's 2012-13 club logo is what sport?
Answer Choices are: 
a. football
b. soccer
Specify their correct answer by choosing one of a or b: 
",b,b. soccer,1
87,54b9b5be7edc8c1d7ba2f55878fa3de3,"Question: 
What sport is shown in the logo for the club that Mark Connolly was with for the 2017-18 season?
Answer Choices are: 
a. rugby
b. soccer
Specify their correct answer by choosing one of a or b: 
",b,b. soccer,1
88,25bd1ac580d2645558d6510263a420da,"Question: 
What award is the shape of the logo for the club that Mohsen Bengar played with from 2003-04?
Answer Choices are: 
a. the shape of the logo for the club that Mohsen Bengar played with from 2003-04 is a circle
b. trophy
Specify their correct answer by choosing one of a or b: 
",b,a,0
89,bbb64f000749099bdf1f0bb1bb036be0,"Question: 
What is the title of the 2010 TV show that Harvey Guillén was involved in, and whose poster shows only one person?
Answer Choices are: 
a. Large
b. Huge
Specify their correct answer by choosing one of a or b: 
",b,b. Huge,1
90,2863646396ed395f3091259bc7d94f08,"Question: 
Among Elite Women at the 2016 Boston Marathon, what time was achieved by the runner with light-colored skin?
Answer Choices are: 
a. 2:32:29
b. 2:32:28
Specify their correct answer by choosing one of a or b: 
",b,b. 2:32:28,1
91,2ddf958d3960e71cd1fbf67fcae2d50f,"Question: 
During the first round of the 1912-1913 Lancashire Cup, which away team is listed alongside the home team whose logo features a wolf?
Answer Choices are: 
a. bye
b. snake
Specify their correct answer by choosing one of a or b: 
",a,b,0
92,c907e2f5fbffa6707512c00025c9b6b3,"Question: 
What was the team of the top assists player  at the Russian Premier 2016-17 league with a red ring around his collar?
Answer Choices are: 
a. Arsenal
b. Lokomotiv
Specify their correct answer by choosing one of a or b: 
",b,b. Lokomotiv,1
93,75aa83ceb619add5f6a5981dab9d5b42,"Question: 
The 72-72=144 Open Championship 1926 second round player has what in hand?
Answer Choices are: 
a. putter
b. golfer
Specify their correct answer by choosing one of a or b: 
",a,b. golfer,0
94,4f57d0aec6d6bf273c180a08373aca7e,"Question: 
On the A.V. Clubs list of films of the year, in what year was the movie with a child lying down on the grass listed?
Answer Choices are: 
a. 2013
b. 2014
Specify their correct answer by choosing one of a or b: 
",b,a,1
95,1c403ccf43136a00cbfdc3d1867858e2,"Question: 
Among the A.V. Club's list of Films of the Year, which film was chosen more recently: Winter's Bone or the movie whose poster features a child laying down on grassy field?
Answer Choices are: 
a. Boyhood
b. Pulp Fiction
Specify their correct answer by choosing one of a or b: 
",a,a. Boyhood,1
96,a2e048d9f81cd7323081c60f85fb0ba3,"Question: 
Who was the head coach of the team with a bird and star on the upper area of their logo at the Chilean Primera Division of 2019?
Answer Choices are: 
a. JosÃ© Luis Sierra
b. Marco Antonio Figueroa
Specify their correct answer by choosing one of a or b: 
",b,a,1
97,688d2507af5f9d27e799fe40902550cc,"Question: 
On the movie poster for the 1999 movie Helen Hughes was in, what was coming out of the man's eye?
Answer Choices are: 
a. coming out of the man's eye was a ray of light
b. lightening
Specify their correct answer by choosing one of a or b: 
",b,a. coming out of the man's eye was a ray of light,1
98,a8a92f2b142cdfb93f7e1c879925e68f,"Question: 
Among the lead scorers of the 2005-6 Nationalliga A season, what team does the man shown wearing a tie play for?
Answer Choices are: 
a. EV Zug
b. HC GenâÂ®ve-Servette
Specify their correct answer by choosing one of a or b: 
",a,b. HC Genève-Servette,1
99,dcb3a3810d12e3e258470072b4638a79,"Question: 
Among scoring leaders in the 2005–06 Nationalliga A season, which player had fewer penalty minutes: Kimmo Rintanen or the man who is shown wearing a necktie?
Answer Choices are: 
a. Kimmo Rintanen
b. The man who is shown wearing a necktie
Specify their correct answer by choosing one of a or b: 
",a,b. The man shown wearing a necktie,1
100,825132ae02d9ebbcaf331120f6b49e21,"Question: 
Among the Men's distance titles at the FIS Cross-Country World Cup, which competitor has fewer such titles: Mika Myllylä or the fully-bearded man?
Answer Choices are: 
a. the fully-bearded man
b. Mika MyllylÃ¤
Specify their correct answer by choosing one of a or b: 
",b,b. Mika MyllylÃ¤,1
101,e7454964d51132a09eb83a87f0abe8d6,"Question: 
Among male skiers who hold distance titles at the FIS Cross-Country World Cup, in which years did the skier with a full beard win?
Answer Choices are: 
a. 2014, 2016, 2017
b. 2015, 2016, 2017
Specify their correct answer by choosing one of a or b: 
",a,"b. 2015, 2016, 2017",1
102,a86863c05b308e4a27849f5e4237b2f0,"Question: 
In Allan Havey television, what is the silhouette of a man holding on the screen in the TV show for the year 2013-15?
Answer Choices are: 
a. sneakers
b. cigarette
Specify their correct answer by choosing one of a or b: 
",b,b. cigarette,1
103,bc50c8e1b035889617818b97a20e2a4b,"Question: 
Allan Harvey's Lou Avery TV title has silhouette holding what?
Answer Choices are: 
a. pipe
b. cigarette
Specify their correct answer by choosing one of a or b: 
",b,a,1
